F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,1.42e-19,4.54e-19,-2.55e-19,9.58e-01,-4.71e-19,-9.23e-20,2.67e-19,9.58e-01,1.08e+00,-1.86e-03,1.83e-03,-1.86e-03,-3.46e-09,1.79e-03,1.82e-03,1.79e-03,-3.46e-09
1.20e+00,7.10e-19,2.27e-19,-1.27e-19,9.22e-01,-7.26e-19,2.13e-19,4.93e-19,9.22e-01,1.98e+00,-3.91e-03,3.95e-03,-3.87e-03,-8.38e-09,3.42e-03,3.91e-03,3.41e-03,-8.22e-09
1.30e+00,1.87e-18,8.24e-19,-1.98e-19,8.92e-01,-8.96e-19,1.70e-19,2.51e-19,8.92e-01,2.76e+00,-6.11e-03,6.32e-03,-5.98e-03,-1.58e-08,4.97e-03,6.18e-03,4.96e-03,-1.52e-08
1.40e+00,1.22e-18,6.96e-19,1.70e-19,8.66e-01,-8.72e-19,2.69e-19,5.86e-19,8.66e-01,3.45e+00,-8.43e-03,8.90e-03,-8.13e-03,-2.32e-08,6.53e-03,8.58e-03,6.52e-03,-2.21e-08
1.50e+00,3.97e-19,1.25e-18,4.54e-19,8.43e-01,-8.08e-19,9.66e-19,1.06e-18,8.43e-01,4.08e+00,-1.08e-02,1.16e-02,-1.03e-02,-3.03e-08,8.15e-03,1.10e-02,8.13e-03,-2.88e-08
1.60e+00,7.38e-19,2.84e-19,9.09e-19,8.24e-01,-3.94e-19,-1.42e-19,8.60e-19,8.24e-01,4.65e+00,-1.33e-02,1.46e-02,-1.24e-02,-3.82e-08,9.86e-03,1.35e-02,9.83e-03,-3.66e-08
1.70e+00,-4.54e-19,-7.95e-19,1.13e-19,8.07e-01,3.63e-19,1.25e-18,5.51e-19,8.07e-01,5.19e+00,-1.59e-02,1.77e-02,-1.45e-02,-4.89e-08,1.16e-02,1.60e-02,1.16e-02,-4.71e-08
1.80e+00,1.36e-18,-2.84e-19,7.95e-19,7.92e-01,3.95e-19,-7.38e-19,1.77e-20,7.92e-01,5.70e+00,-1.85e-02,2.09e-02,-1.65e-02,-6.43e-08,1.36e-02,1.85e-02,1.35e-02,-6.23e-08
1.90e+00,1.81e-18,-9.09e-19,1.81e-18,7.79e-01,-4.46e-19,-9.66e-19,5.38e-19,7.79e-01,6.18e+00,-2.12e-02,2.42e-02,-1.85e-02,-8.75e-08,1.57e-02,2.09e-02,1.56e-02,-8.55e-08
2.00e+00,9.09e-19,-1.81e-18,-1.13e-19,7.68e-01,-8.25e-19,-3.58e-18,6.05e-19,7.68e-01,6.64e+00,-2.39e-02,2.76e-02,-2.04e-02,-1.24e-07,1.79e-02,2.33e-02,1.78e-02,-1.22e-07
