F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,8.08e-20,3.56e-20,-1.27e-19,9.88e-01,3.31e-20,-5.82e-19,4.26e-20,9.88e-01,3.66e-01,3.50e-04,-5.07e-04,3.38e-04,7.02e-11,2.08e-03,-4.89e-04,2.08e-03,3.92e-11
1.04e+00,-3.90e-20,1.73e-20,-5.11e-19,9.76e-01,4.22e-20,-6.53e-19,1.44e-20,9.77e-01,7.16e-01,7.94e-04,-1.02e-03,7.39e-04,8.58e-11,4.13e-03,-9.56e-04,4.14e-03,5.79e-11
1.07e+00,-2.84e-20,8.88e-21,-3.40e-19,9.66e-01,6.55e-20,-5.68e-19,2.88e-20,9.67e-01,1.05e+00,1.32e-03,-1.55e-03,1.19e-03,1.47e-10,6.16e-03,-1.40e-03,6.17e-03,1.04e-10
1.09e+00,1.56e-19,-1.00e-19,-6.25e-19,9.55e-01,8.23e-20,-5.11e-19,5.94e-20,9.57e-01,1.37e+00,1.94e-03,-2.10e-03,1.68e-03,-5.70e-11,8.16e-03,-1.82e-03,8.17e-03,-5.16e-11
1.12e+00,1.42e-20,-9.10e-21,-3.40e-19,9.45e-01,9.62e-20,-4.54e-19,1.74e-19,9.47e-01,1.67e+00,2.63e-03,-2.65e-03,2.21e-03,2.97e-11,1.01e-02,-2.23e-03,1.01e-02,2.78e-11
1.14e+00,9.94e-20,-5.81e-20,-9.09e-19,9.35e-01,7.18e-20,-4.54e-19,1.87e-19,9.37e-01,1.97e+00,3.40e-03,-3.21e-03,2.76e-03,-1.29e-10,1.20e-02,-2.62e-03,1.21e-02,-9.45e-11
1.17e+00,-1.63e-19,3.99e-20,-1.25e-18,9.25e-01,8.79e-20,-4.54e-19,1.30e-19,9.28e-01,2.25e+00,4.23e-03,-3.78e-03,3.33e-03,-1.25e-11,1.40e-02,-2.99e-03,1.40e-02,-1.64e-11
1.19e+00,-2.06e-19,4.44e-22,-1.59e-18,9.16e-01,6.63e-20,-6.81e-19,1.03e-19,9.19e-01,2.53e+00,5.13e-03,-4.36e-03,3.92e-03,-6.91e-12,1.58e-02,-3.34e-03,1.59e-02,-8.95e-13
1.22e+00,-8.66e-19,-1.67e-19,-1.59e-18,9.07e-01,8.42e-20,-5.68e-19,-2.39e-20,9.11e-01,2.79e+00,6.09e-03,-4.95e-03,4.51e-03,-4.67e-11,1.77e-02,-3.68e-03,1.78e-02,-4.84e-11
1.24e+00,-6.53e-19,-2.14e-19,-1.59e-18,8.99e-01,7.01e-20,-2.27e-19,-1.03e-19,9.03e-01,3.05e+00,7.10e-03,-5.54e-03,5.11e-03,-4.97e-07,1.95e-02,-4.00e-03,1.96e-02,-4.57e-07
1.27e+00,-5.25e-19,-1.55e-19,-1.36e-18,8.90e-01,3.66e-20,-9.09e-19,-1.36e-19,8.95e-01,3.30e+00,8.16e-03,-6.15e-03,5.70e-03,-2.49e-11,2.13e-02,-4.31e-03,2.14e-02,-1.82e-11
1.29e+00,-1.98e-19,-7.10e-20,-2.27e-18,8.82e-01,7.12e-20,-6.81e-19,-8.52e-20,8.87e-01,3.54e+00,9.26e-03,-6.76e-03,6.28e-03,-2.08e-10,2.31e-02,-4.61e-03,2.32e-02,-2.47e-10
1.32e+00,-2.27e-19,-1.90e-19,-2.27e-18,8.74e-01,9.85e-20,0.00e+00,-4.08e-20,8.79e-01,3.78e+00,1.03e-02,-7.41e-03,6.85e-03,-2.07e-09,2.48e-02,-4.92e-03,2.49e-02,-3.50e-10
1.34e+00,4.68e-19,-2.83e-19,-1.81e-18,8.66e-01,-2.94e-20,-4.54e-19,-1.04e-19,8.72e-01,4.01e+00,1.15e-02,-8.11e-03,7.38e-03,-2.21e-09,2.65e-02,-5.24e-03,2.66e-02,-1.95e-09
1.37e+00,2.98e-19,-2.22e-19,-2.27e-18,8.59e-01,-1.48e-19,-9.09e-19,-1.98e-19,8.65e-01,4.23e+00,1.26e-02,-8.81e-03,7.91e-03,-8.55e-12,2.81e-02,-5.54e-03,2.82e-02,-7.45e-12
1.39e+00,-3.40e-19,-5.74e-19,-3.86e-18,8.52e-01,-1.96e-19,-9.09e-19,-4.17e-19,8.58e-01,4.44e+00,1.38e-02,-9.49e-03,8.43e-03,-3.96e-11,2.96e-02,-5.81e-03,2.98e-02,-4.23e-11
1.42e+00,-8.24e-19,-7.29e-19,-2.50e-18,8.45e-01,-2.90e-19,-2.27e-19,-1.50e-18,8.51e-01,4.66e+00,1.51e-02,-1.01e-02,8.96e-03,-2.16e-10,3.11e-02,-6.06e-03,3.13e-02,-5.20e-11
1.44e+00,-7.95e-19,-7.02e-19,-3.18e-18,8.38e-01,-1.88e-19,0.00e+00,-1.57e-18,8.44e-01,4.86e+00,1.63e-02,-1.08e-02,9.48e-03,-5.71e-09,3.25e-02,-6.30e-03,3.28e-02,-5.36e-09
1.47e+00,-6.25e-19,-7.56e-19,-2.95e-18,8.31e-01,-1.74e-19,0.00e+00,-1.41e-18,8.38e-01,5.06e+00,1.77e-02,-1.15e-02,9.98e-03,1.22e-12,3.40e-02,-6.53e-03,3.42e-02,1.75e-12
1.49e+00,-7.95e-19,-6.12e-19,-3.40e-18,8.25e-01,-3.99e-20,-4.54e-19,-1.90e-18,8.32e-01,5.26e+00,1.90e-02,-1.22e-02,1.04e-02,-3.90e-10,3.53e-02,-6.78e-03,3.56e-02,-3.83e-10
