F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-3.72e-20,-1.60e-19,-1.84e-19,9.88e-01,-1.38e-21,1.98e-19,2.22e-21,9.88e-01,3.56e-01,-8.79e-04,-1.82e-03,-8.48e-04,9.53e-11,6.68e-04,-1.75e-03,6.68e-04,6.96e-11
1.04e+00,-7.81e-20,-1.76e-19,-4.54e-19,9.77e-01,-2.52e-20,1.70e-19,6.21e-20,9.76e-01,6.94e-01,-1.86e-03,-3.80e-03,-1.73e-03,5.83e-11,1.26e-03,-3.53e-03,1.26e-03,4.63e-11
1.07e+00,-2.45e-19,-2.22e-19,-6.81e-19,9.67e-01,-2.08e-20,1.70e-19,5.86e-20,9.65e-01,1.01e+00,-2.94e-03,-5.92e-03,-2.65e-03,5.51e-11,1.80e-03,-5.32e-03,1.80e-03,3.85e-11
1.09e+00,-1.63e-19,-2.13e-19,-1.19e-18,9.57e-01,1.01e-20,-1.13e-19,8.52e-20,9.55e-01,1.32e+00,-4.11e-03,-8.18e-03,-3.58e-03,-1.56e-10,2.28e-03,-7.10e-03,2.28e-03,-1.46e-10
1.12e+00,-3.83e-19,-3.05e-19,-5.11e-19,9.47e-01,1.68e-20,0.00e+00,9.23e-20,9.44e-01,1.61e+00,-5.36e-03,-1.05e-02,-4.51e-03,-3.09e-10,2.70e-03,-8.85e-03,2.70e-03,-3.27e-10
1.14e+00,-2.98e-19,-3.14e-19,-6.81e-19,9.38e-01,3.51e-20,2.27e-19,9.05e-20,9.35e-01,1.90e+00,-6.68e-03,-1.29e-02,-5.45e-03,-1.90e-10,3.08e-03,-1.05e-02,3.07e-03,-2.40e-10
1.17e+00,-6.67e-19,-3.58e-19,-6.25e-19,9.28e-01,6.16e-20,3.40e-19,-5.32e-21,9.25e-01,2.17e+00,-8.05e-03,-1.55e-02,-6.36e-03,-1.99e-10,3.40e-03,-1.22e-02,3.39e-03,-2.33e-10
1.19e+00,-6.25e-19,-3.43e-19,-1.13e-18,9.20e-01,3.90e-20,5.68e-19,4.26e-20,9.16e-01,2.43e+00,-9.47e-03,-1.80e-02,-7.26e-03,-1.33e-10,3.68e-03,-1.37e-02,3.66e-03,-1.63e-10
1.22e+00,-9.94e-20,-3.43e-19,-9.09e-19,9.11e-01,3.25e-20,-1.13e-19,4.26e-20,9.06e-01,2.68e+00,-1.09e-02,-2.06e-02,-8.13e-03,1.24e-11,3.92e-03,-1.53e-02,3.90e-03,-5.49e-12
1.24e+00,-4.68e-19,-5.58e-19,-1.02e-18,9.03e-01,2.32e-20,-4.54e-19,-3.19e-20,8.98e-01,2.93e+00,-1.24e-02,-2.32e-02,-8.96e-03,-1.91e-10,4.12e-03,-1.67e-02,4.10e-03,-1.71e-10
1.27e+00,-3.69e-19,-5.56e-19,-1.25e-18,8.95e-01,-1.28e-20,-6.81e-19,-8.16e-20,8.89e-01,3.16e+00,-1.39e-02,-2.59e-02,-9.76e-03,2.20e-10,4.29e-03,-1.80e-02,4.26e-03,2.13e-10
1.29e+00,-1.13e-19,-4.82e-19,-1.76e-18,8.87e-01,1.02e-20,4.54e-19,2.13e-20,8.81e-01,3.39e+00,-1.54e-02,-2.85e-02,-1.05e-02,-6.78e-07,4.43e-03,-1.93e-02,4.40e-03,-7.10e-07
1.32e+00,-5.11e-19,-4.36e-19,-1.98e-18,8.80e-01,-7.21e-20,-4.54e-19,-6.74e-20,8.73e-01,3.61e+00,-1.69e-02,-3.10e-02,-1.12e-02,1.08e-10,4.54e-03,-2.04e-02,4.50e-03,1.27e-10
1.34e+00,-1.98e-19,-3.60e-19,-1.87e-18,8.73e-01,-6.69e-20,-4.54e-19,8.88e-20,8.65e-01,3.83e+00,-1.84e-02,-3.35e-02,-1.19e-02,-4.09e-09,4.63e-03,-2.15e-02,4.59e-03,-4.05e-09
1.37e+00,-7.95e-19,-5.98e-19,-1.07e-18,8.66e-01,-6.71e-20,-2.27e-19,-3.94e-19,8.57e-01,4.04e+00,-1.99e-02,-3.60e-02,-1.25e-02,-1.24e-09,4.69e-03,-2.24e-02,4.65e-03,-1.11e-09
1.39e+00,-3.69e-19,-4.81e-19,-7.38e-19,8.59e-01,-1.22e-19,-9.09e-19,-4.68e-19,8.50e-01,4.24e+00,-2.14e-02,-3.84e-02,-1.31e-02,2.12e-10,4.76e-03,-2.33e-02,4.71e-03,2.08e-10
1.42e+00,-1.44e-18,-5.47e-19,-7.50e-18,8.52e-01,4.69e-18,0.00e+00,1.75e-18,8.43e-01,4.44e+00,-2.28e-02,-4.07e-02,-1.37e-02,-3.89e-10,4.83e-03,-2.41e-02,4.77e-03,-4.90e-10
1.44e+00,-2.84e-19,-1.38e-18,-4.83e-18,8.46e-01,4.83e-18,2.04e-18,1.55e-18,8.36e-01,4.63e+00,-2.43e-02,-4.29e-02,-1.42e-02,-1.93e-11,4.91e-03,-2.47e-02,4.85e-03,-1.14e-11
1.47e+00,4.43e-18,-3.37e-18,-2.27e-18,8.39e-01,2.81e-18,5.22e-18,3.94e-18,8.29e-01,4.82e+00,-2.57e-02,-4.50e-02,-1.46e-02,7.60e-11,4.96e-03,-2.53e-02,4.90e-03,7.47e-12
1.49e+00,2.52e-18,-1.77e-18,1.70e-19,8.33e-01,2.29e-18,5.00e-18,5.02e-18,8.22e-01,5.01e+00,-2.71e-02,-4.70e-02,-1.50e-02,-7.34e-09,5.08e-03,-2.58e-02,5.01e-03,-1.18e-08
