F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,1.70e-19,-5.68e-20,-2.84e-19,9.59e-01,5.59e-20,-2.84e-20,-1.18e-19,9.58e-01,1.17e+00,-1.89e-04,-9.64e-04,-1.89e-04,-5.29e-09,2.80e-03,-9.62e-04,2.80e-03,-5.10e-09
1.20e+00,8.80e-19,-4.83e-19,-8.52e-20,9.25e-01,-7.99e-20,-5.68e-20,7.72e-20,9.22e-01,2.15e+00,-2.51e-04,-2.00e-03,-2.50e-04,-1.41e-08,5.52e-03,-1.98e-03,5.52e-03,-1.35e-08
1.30e+00,1.07e-18,-4.83e-19,4.54e-19,8.96e-01,7.10e-20,-3.12e-19,1.56e-19,8.93e-01,2.98e+00,-2.18e-04,-3.06e-03,-2.17e-04,-2.67e-08,8.34e-03,-3.00e-03,8.34e-03,-2.55e-08
1.40e+00,0.00e+00,-5.68e-19,4.54e-19,8.72e-01,-2.48e-19,5.68e-20,-1.74e-19,8.67e-01,3.72e+00,-1.14e-04,-4.13e-03,-1.16e-04,-3.92e-08,1.14e-02,-3.99e-03,1.14e-02,-3.76e-08
1.50e+00,-6.81e-19,-1.81e-18,9.09e-19,8.52e-01,-1.56e-19,3.40e-19,1.34e-19,8.46e-01,4.39e+00,4.80e-05,-5.20e-03,3.62e-05,-5.31e-08,1.48e-02,-4.94e-03,1.48e-02,-5.12e-08
1.60e+00,-3.40e-19,-9.66e-19,1.13e-18,8.35e-01,-5.68e-19,-5.68e-20,3.97e-19,8.27e-01,5.01e+00,2.62e-04,-6.30e-03,2.31e-04,-7.23e-08,1.87e-02,-5.87e-03,1.86e-02,-7.03e-08
1.70e+00,-1.36e-18,-1.02e-18,9.09e-19,8.21e-01,-6.96e-19,-1.70e-18,4.97e-19,8.11e-01,5.59e+00,5.27e-04,-7.43e-03,4.64e-04,-1.01e-07,2.30e-02,-6.80e-03,2.30e-02,-9.96e-08
1.80e+00,-1.02e-18,-6.81e-19,9.09e-19,8.09e-01,-8.66e-19,-2.27e-18,1.66e-18,7.98e-01,6.14e+00,8.45e-04,-8.62e-03,7.33e-04,-1.50e-07,2.78e-02,-7.72e-03,2.78e-02,-1.46e-07
1.90e+00,-2.84e-18,3.40e-19,3.18e-18,8.00e-01,-6.81e-19,-2.84e-18,1.62e-18,7.86e-01,6.67e+00,1.21e-03,-9.87e-03,1.03e-03,-2.31e-07,3.32e-02,-8.64e-03,3.31e-02,-2.25e-07
2.00e+00,-3.63e-18,1.36e-18,1.81e-18,7.92e-01,7.17e-19,-3.06e-18,1.66e-18,7.77e-01,7.17e+00,1.65e-03,-1.11e-02,1.38e-03,-3.73e-07,3.91e-02,-9.57e-03,3.90e-02,-3.64e-07
