F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-2.35e-20,-3.59e-20,-4.54e-19,9.88e-01,2.45e-20,4.54e-19,-3.55e-20,9.88e-01,4.39e-01,3.08e-03,1.33e-03,2.97e-03,9.60e-11,1.63e-03,1.28e-03,1.63e-03,5.67e-11
1.04e+00,-3.30e-19,7.43e-21,-9.09e-19,9.77e-01,8.03e-20,7.95e-19,-1.17e-19,9.77e-01,8.59e-01,6.26e-03,2.76e-03,5.83e-03,5.41e-11,3.32e-03,2.57e-03,3.32e-03,3.97e-11
1.07e+00,-2.91e-19,1.80e-19,-8.52e-19,9.66e-01,1.17e-19,6.81e-19,-1.45e-19,9.67e-01,1.26e+00,9.52e-03,4.29e-03,8.56e-03,-1.06e-10,5.07e-03,3.86e-03,5.07e-03,-9.60e-11
1.09e+00,-2.61e-19,6.26e-20,-6.81e-19,9.56e-01,7.00e-20,6.81e-19,-9.23e-20,9.57e-01,1.64e+00,1.28e-02,5.91e-03,1.11e-02,-7.80e-11,6.88e-03,5.14e-03,6.88e-03,-5.15e-11
1.12e+00,-6.51e-19,3.46e-20,-1.02e-18,9.46e-01,3.74e-20,5.68e-19,-2.41e-19,9.47e-01,2.01e+00,1.62e-02,7.63e-03,1.36e-02,-1.77e-10,8.73e-03,6.42e-03,8.73e-03,-1.81e-10
1.14e+00,-7.17e-19,1.46e-19,-1.59e-18,9.37e-01,4.24e-20,3.40e-19,-1.42e-19,9.37e-01,2.37e+00,1.96e-02,9.43e-03,1.60e-02,2.44e-10,1.06e-02,7.69e-03,1.06e-02,2.19e-10
1.17e+00,-1.16e-18,1.02e-19,-1.47e-18,9.27e-01,-9.43e-21,0.00e+00,7.10e-21,9.28e-01,2.71e+00,2.31e-02,1.13e-02,1.82e-02,-1.21e-10,1.25e-02,8.93e-03,1.25e-02,-1.05e-10
1.19e+00,-1.15e-18,7.81e-20,-2.27e-18,9.18e-01,3.66e-20,-2.27e-19,-6.39e-20,9.19e-01,3.04e+00,2.66e-02,1.32e-02,2.04e-02,-6.53e-07,1.44e-02,1.01e-02,1.45e-02,-6.42e-07
1.22e+00,-1.27e-18,1.34e-19,-2.27e-18,9.10e-01,2.15e-20,2.27e-19,-4.26e-20,9.11e-01,3.36e+00,3.02e-02,1.52e-02,2.24e-02,3.81e-11,1.64e-02,1.13e-02,1.64e-02,3.25e-11
1.24e+00,-1.32e-18,2.16e-19,-2.04e-18,9.01e-01,5.77e-20,1.25e-18,-1.42e-19,9.02e-01,3.67e+00,3.38e-02,1.73e-02,2.43e-02,-3.51e-10,1.84e-02,1.25e-02,1.84e-02,-2.74e-10
1.27e+00,-1.19e-18,4.57e-19,-1.59e-18,8.93e-01,5.71e-20,6.81e-19,-3.05e-19,8.94e-01,3.97e+00,3.74e-02,1.94e-02,2.62e-02,-1.05e-08,2.04e-02,1.36e-02,2.04e-02,-9.40e-09
1.29e+00,-1.29e-18,4.48e-19,-1.59e-18,8.85e-01,5.21e-21,6.81e-19,-2.48e-19,8.86e-01,4.27e+00,4.10e-02,2.16e-02,2.79e-02,-9.82e-09,2.23e-02,1.47e-02,2.24e-02,-1.07e-08
1.32e+00,-8.02e-19,5.35e-19,-1.81e-18,8.78e-01,-7.35e-20,-1.59e-18,-3.97e-19,8.79e-01,4.55e+00,4.47e-02,2.38e-02,2.96e-02,-1.82e-09,2.43e-02,1.58e-02,2.43e-02,-1.96e-09
1.34e+00,-1.30e-18,5.61e-19,-3.18e-18,8.70e-01,-7.72e-20,-1.13e-18,2.20e-19,8.71e-01,4.83e+00,4.84e-02,2.60e-02,3.12e-02,-1.49e-10,2.62e-02,1.68e-02,2.63e-02,-1.79e-10
