F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,6.43e-19,-4.20e-20,5.96e-19,9.88e-01,-1.73e-20,4.26e-20,-2.86e-20,9.88e-01,4.30e-01,7.96e-04,4.50e-04,7.67e-04,6.88e-11,8.52e-05,4.34e-04,8.52e-05,1.43e-10
1.04e+00,6.66e-19,-1.07e-19,6.25e-19,9.77e-01,-1.23e-20,3.90e-19,3.01e-20,9.77e-01,8.40e-01,1.65e-03,1.11e-03,1.54e-03,1.35e-11,3.43e-04,1.03e-03,3.43e-04,5.77e-11
1.07e+00,1.00e-18,-1.00e-19,9.66e-19,9.66e-01,2.58e-20,1.56e-19,7.99e-20,9.67e-01,1.23e+00,2.57e-03,1.98e-03,2.31e-03,-6.07e-11,7.59e-04,1.78e-03,7.59e-04,-4.42e-11
1.09e+00,6.67e-19,-2.44e-19,6.53e-19,9.56e-01,2.90e-20,5.11e-19,1.51e-19,9.57e-01,1.60e+00,3.53e-03,3.05e-03,3.07e-03,-1.99e-10,1.31e-03,2.65e-03,1.32e-03,-2.13e-10
1.12e+00,9.69e-19,-1.96e-19,5.11e-19,9.46e-01,-6.88e-21,3.69e-19,2.77e-19,9.47e-01,1.97e+00,4.53e-03,4.32e-03,3.81e-03,4.85e-12,2.00e-03,3.64e-03,2.00e-03,1.33e-11
1.14e+00,5.64e-19,-6.50e-20,5.11e-19,9.36e-01,-3.21e-20,2.55e-19,3.76e-19,9.37e-01,2.31e+00,5.55e-03,5.79e-03,4.52e-03,-5.69e-12,2.81e-03,4.72e-03,2.81e-03,-1.38e-11
1.17e+00,5.43e-19,-6.74e-20,9.09e-19,9.27e-01,-1.48e-20,6.25e-19,3.72e-19,9.28e-01,2.65e+00,6.59e-03,7.45e-03,5.20e-03,7.56e-11,3.71e-03,5.89e-03,3.71e-03,6.34e-11
1.19e+00,-2.59e-19,-7.37e-20,1.47e-18,9.18e-01,6.52e-20,1.13e-19,3.56e-19,9.19e-01,2.97e+00,7.66e-03,9.29e-03,5.86e-03,2.81e-11,4.70e-03,7.12e-03,4.71e-03,3.41e-11
1.22e+00,-4.61e-19,-1.37e-19,1.53e-18,9.09e-01,1.77e-20,-1.13e-19,4.81e-19,9.11e-01,3.29e+00,8.73e-03,1.13e-02,6.48e-03,2.15e-11,5.76e-03,8.41e-03,5.77e-03,2.43e-11
1.24e+00,-2.48e-19,-8.08e-20,7.38e-19,9.01e-01,1.15e-20,-5.68e-19,7.93e-19,9.02e-01,3.59e+00,9.82e-03,1.34e-02,7.08e-03,2.91e-11,6.89e-03,9.74e-03,6.90e-03,2.80e-11
1.27e+00,-6.18e-19,-6.83e-20,1.25e-18,8.93e-01,-4.48e-20,-3.97e-19,7.03e-19,8.94e-01,3.89e+00,1.09e-02,1.58e-02,7.65e-03,1.13e-10,8.07e-03,1.11e-02,8.08e-03,1.03e-10
1.29e+00,-1.42e-18,-2.60e-19,2.72e-18,8.85e-01,4.52e-20,-1.13e-19,5.70e-19,8.87e-01,4.17e+00,1.20e-02,1.83e-02,8.19e-03,-1.06e-09,9.28e-03,1.25e-02,9.30e-03,-1.01e-09
1.32e+00,-1.28e-18,-4.78e-19,2.95e-18,8.77e-01,1.30e-19,1.70e-19,2.20e-19,8.79e-01,4.45e+00,1.31e-02,2.09e-02,8.70e-03,-3.00e-09,1.05e-02,1.39e-02,1.05e-02,-4.16e-09
1.34e+00,-1.39e-18,-2.93e-19,2.84e-18,8.70e-01,2.43e-19,-6.25e-19,4.08e-19,8.72e-01,4.72e+00,1.42e-02,2.37e-02,9.18e-03,-5.46e-09,1.17e-02,1.53e-02,1.18e-02,-5.23e-09
1.37e+00,-1.04e-18,-1.23e-19,1.13e-18,8.62e-01,1.55e-20,-3.40e-19,5.00e-19,8.65e-01,4.99e+00,1.53e-02,2.66e-02,9.62e-03,-6.48e-10,1.30e-02,1.67e-02,1.31e-02,-5.99e-10
1.39e+00,2.41e-19,-5.86e-19,1.70e-18,8.55e-01,4.44e-21,1.13e-18,8.02e-19,8.58e-01,5.25e+00,1.64e-02,2.96e-02,1.00e-02,-2.65e-11,1.44e-02,1.81e-02,1.44e-02,-2.87e-11
