F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-3.74e-19,-1.09e-19,-2.84e-19,9.88e-01,-9.18e-21,-1.84e-19,7.10e-21,9.88e-01,3.47e-01,-2.17e-03,1.83e-03,-2.09e-03,3.64e-11,-1.42e-03,1.76e-03,-1.42e-03,4.12e-11
1.04e+00,-4.22e-19,-8.97e-20,-1.70e-19,9.77e-01,-1.83e-20,-1.27e-19,3.55e-20,9.77e-01,6.78e-01,-4.38e-03,3.72e-03,-4.08e-03,3.34e-10,-2.78e-03,3.46e-03,-2.78e-03,3.41e-10
1.07e+00,-3.55e-19,-2.25e-19,0.00e+00,9.66e-01,3.62e-20,-1.70e-19,6.21e-20,9.66e-01,9.94e-01,-6.63e-03,5.66e-03,-5.96e-03,-1.61e-10,-4.08e-03,5.09e-03,-4.08e-03,-1.54e-10
1.09e+00,-7.10e-20,-2.16e-19,-1.70e-19,9.56e-01,6.29e-20,-5.68e-20,-8.88e-21,9.56e-01,1.29e+00,-8.89e-03,7.65e-03,-7.73e-03,-2.28e-10,-5.31e-03,6.65e-03,-5.31e-03,-2.15e-10
1.12e+00,-3.12e-19,-1.91e-19,-2.84e-19,9.46e-01,1.05e-21,-1.98e-19,6.21e-20,9.45e-01,1.58e+00,-1.11e-02,9.70e-03,-9.38e-03,-2.41e-10,-6.48e-03,8.15e-03,-6.48e-03,-2.61e-10
1.14e+00,-3.55e-19,-2.97e-19,-5.68e-20,9.36e-01,7.10e-20,-2.84e-19,8.16e-20,9.36e-01,1.86e+00,-1.34e-02,1.17e-02,-1.09e-02,3.28e-11,-7.60e-03,9.59e-03,-7.60e-03,4.12e-11
1.17e+00,2.41e-19,-3.48e-19,2.27e-19,9.27e-01,8.43e-20,-2.27e-19,7.81e-20,9.26e-01,2.13e+00,-1.56e-02,1.39e-02,-1.23e-02,-1.57e-10,-8.66e-03,1.09e-02,-8.66e-03,-1.75e-10
1.19e+00,-1.84e-19,-3.78e-19,4.54e-19,9.18e-01,1.05e-19,-1.13e-19,9.23e-20,9.17e-01,2.39e+00,-1.78e-02,1.60e-02,-1.36e-02,-8.15e-11,-9.68e-03,1.23e-02,-9.67e-03,-1.00e-10
1.22e+00,4.26e-20,-4.51e-19,0.00e+00,9.09e-01,1.40e-19,-3.40e-19,6.39e-20,9.08e-01,2.64e+00,-2.00e-02,1.83e-02,-1.49e-02,4.32e-12,-1.06e-02,1.35e-02,-1.06e-02,2.12e-11
1.24e+00,-1.27e-19,-5.14e-19,3.40e-19,9.01e-01,1.02e-19,-1.13e-19,2.13e-20,9.00e-01,2.89e+00,-2.22e-02,2.05e-02,-1.60e-02,1.70e-10,-1.15e-02,1.48e-02,-1.15e-02,1.67e-10
1.27e+00,-2.55e-19,-4.86e-19,0.00e+00,8.92e-01,6.58e-20,1.13e-19,-7.10e-21,8.92e-01,3.12e+00,-2.43e-02,2.28e-02,-1.70e-02,1.27e-10,-1.24e-02,1.60e-02,-1.24e-02,1.10e-10
1.29e+00,-8.52e-20,-5.05e-19,-2.27e-19,8.84e-01,9.43e-20,2.27e-19,-6.39e-20,8.83e-01,3.35e+00,-2.64e-02,2.52e-02,-1.80e-02,-1.26e-10,-1.32e-02,1.71e-02,-1.32e-02,-1.24e-10
1.32e+00,-3.97e-19,-4.94e-19,-6.81e-19,8.77e-01,1.72e-19,0.00e+00,6.39e-20,8.76e-01,3.58e+00,-2.85e-02,2.76e-02,-1.88e-02,-5.79e-07,-1.41e-02,1.82e-02,-1.40e-02,-5.64e-07
1.34e+00,5.68e-20,-5.56e-19,4.54e-19,8.69e-01,2.06e-19,4.54e-19,1.06e-19,8.68e-01,3.79e+00,-3.05e-02,3.00e-02,-1.96e-02,1.75e-10,-1.48e-02,1.93e-02,-1.48e-02,1.80e-10
1.37e+00,-1.13e-19,-8.26e-19,4.54e-19,8.62e-01,1.57e-19,4.54e-19,9.94e-20,8.61e-01,4.00e+00,-3.25e-02,3.25e-02,-2.04e-02,-1.91e-11,-1.56e-02,2.03e-02,-1.56e-02,-1.76e-11
1.39e+00,-5.68e-20,-8.74e-19,4.54e-19,8.55e-01,8.04e-20,4.54e-19,2.84e-20,8.54e-01,4.21e+00,-3.44e-02,3.50e-02,-2.10e-02,-2.76e-10,-1.63e-02,2.13e-02,-1.63e-02,-2.04e-10
1.42e+00,4.26e-19,-7.54e-19,6.81e-19,8.48e-01,2.67e-20,4.54e-19,-7.10e-20,8.47e-01,4.41e+00,-3.63e-02,3.75e-02,-2.16e-02,-1.47e-10,-1.70e-02,2.23e-02,-1.70e-02,-1.29e-10
1.44e+00,1.13e-19,-1.18e-18,1.13e-18,8.41e-01,1.96e-19,1.13e-18,-1.13e-19,8.40e-01,4.61e+00,-3.81e-02,4.01e-02,-2.21e-02,6.38e-10,-1.77e-02,2.32e-02,-1.76e-02,5.46e-10
1.47e+00,9.94e-19,-3.71e-19,4.77e-18,8.35e-01,1.03e-18,2.27e-18,4.90e-19,8.33e-01,4.80e+00,-4.00e-02,4.27e-02,-2.26e-02,-4.31e-10,-1.83e-02,2.41e-02,-1.83e-02,-3.25e-10
1.49e+00,9.09e-19,-6.18e-19,5.68e-18,8.29e-01,1.16e-18,2.50e-18,4.83e-19,8.27e-01,4.99e+00,-4.18e-02,4.53e-02,-2.31e-02,-1.22e-11,-1.90e-02,2.50e-02,-1.89e-02,1.54e-12
1.52e+00,8.52e-19,-8.77e-19,6.81e-18,8.22e-01,9.62e-19,2.04e-18,3.97e-19,8.20e-01,5.18e+00,-4.37e-02,4.80e-02,-2.36e-02,-8.44e-11,-1.96e-02,2.58e-02,-1.96e-02,1.71e-10
1.54e+00,1.47e-18,-9.19e-19,6.13e-18,8.16e-01,9.35e-19,1.81e-18,4.26e-20,8.14e-01,5.36e+00,-4.55e-02,5.06e-02,-2.40e-02,-1.46e-09,-2.03e-02,2.66e-02,-2.02e-02,-1.38e-09
1.57e+00,1.53e-18,-5.50e-19,3.86e-18,8.11e-01,9.33e-19,1.36e-18,-1.20e-19,8.08e-01,5.54e+00,-4.73e-02,5.33e-02,-2.43e-02,-1.43e-11,-2.09e-02,2.74e-02,-2.08e-02,-1.54e-11
1.59e+00,6.25e-19,-8.68e-19,5.45e-18,8.05e-01,1.04e-20,0.00e+00,-5.32e-19,8.03e-01,5.71e+00,-4.90e-02,5.61e-02,-2.47e-02,-1.31e-12,-2.14e-02,2.81e-02,-2.14e-02,-1.15e-12
1.62e+00,9.66e-19,-6.63e-19,4.09e-18,7.99e-01,-1.51e-19,4.54e-19,-6.74e-19,7.97e-01,5.88e+00,-5.07e-02,5.88e-02,-2.50e-02,-1.63e-09,-2.20e-02,2.89e-02,-2.19e-02,-2.45e-09
1.64e+00,9.66e-19,-1.36e-18,4.77e-18,7.94e-01,-2.93e-19,1.36e-18,-9.51e-19,7.91e-01,6.05e+00,-5.24e-02,6.17e-02,-2.52e-02,-1.77e-09,-2.25e-02,2.96e-02,-2.24e-02,-1.56e-09
1.67e+00,3.97e-19,-6.54e-19,3.40e-18,7.89e-01,-1.15e-18,1.81e-18,-3.12e-19,7.86e-01,6.22e+00,-5.41e-02,6.45e-02,-2.55e-02,-9.34e-13,-2.29e-02,3.03e-02,-2.29e-02,-4.89e-13
