F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,1.18e-19,-2.40e-20,8.52e-20,9.88e-01,-1.17e-20,-1.81e-19,3.06e-20,9.88e-01,3.60e-01,1.84e-04,-2.93e-03,1.77e-04,1.56e-10,-8.49e-04,-2.83e-03,-8.48e-04,1.50e-10
1.04e+00,1.42e-19,-3.96e-20,1.13e-19,9.77e-01,-1.15e-20,-1.91e-19,6.92e-20,9.77e-01,7.04e-01,4.46e-04,-6.07e-03,4.15e-04,2.09e-11,-1.73e-03,-5.64e-03,-1.73e-03,1.46e-11
1.07e+00,2.66e-19,-1.99e-21,2.84e-19,9.66e-01,-3.46e-20,-5.54e-19,5.50e-20,9.66e-01,1.03e+00,7.79e-04,-9.38e-03,7.01e-04,-1.25e-10,-2.63e-03,-8.43e-03,-2.63e-03,-1.16e-10
1.09e+00,3.55e-19,3.21e-21,3.40e-19,9.56e-01,-2.70e-20,-5.39e-19,2.93e-20,9.55e-01,1.34e+00,1.17e-03,-1.28e-02,1.02e-03,-1.24e-10,-3.55e-03,-1.11e-02,-3.55e-03,-1.02e-10
1.12e+00,3.97e-19,-5.77e-20,5.68e-19,9.46e-01,1.55e-20,-3.26e-19,-9.94e-20,9.45e-01,1.64e+00,1.62e-03,-1.65e-02,1.36e-03,-5.37e-11,-4.48e-03,-1.38e-02,-4.48e-03,-2.80e-11
1.14e+00,-2.13e-20,-2.30e-19,3.40e-19,9.37e-01,2.68e-20,1.42e-20,-1.20e-19,9.36e-01,1.93e+00,2.11e-03,-2.02e-02,1.72e-03,2.63e-11,-5.41e-03,-1.65e-02,-5.40e-03,5.46e-11
1.17e+00,-1.27e-19,-2.63e-19,7.95e-19,9.27e-01,6.21e-20,-2.27e-19,-8.52e-20,9.26e-01,2.21e+00,2.65e-03,-2.41e-02,2.09e-03,3.30e-12,-6.34e-03,-1.90e-02,-6.33e-03,2.78e-12
1.19e+00,-2.98e-19,-1.74e-19,5.68e-19,9.18e-01,6.12e-20,-3.12e-19,-4.97e-20,9.17e-01,2.48e+00,3.22e-03,-2.82e-02,2.46e-03,-1.76e-11,-7.26e-03,-2.15e-02,-7.24e-03,-1.35e-11
1.22e+00,2.84e-20,-2.31e-19,2.27e-19,9.10e-01,6.17e-20,-2.55e-19,-9.23e-20,9.08e-01,2.74e+00,3.81e-03,-3.23e-02,2.83e-03,7.47e-11,-8.16e-03,-2.39e-02,-8.15e-03,7.81e-11
1.24e+00,4.26e-20,-1.76e-19,2.27e-19,9.01e-01,7.99e-20,-1.42e-19,-4.26e-20,8.99e-01,2.99e+00,4.42e-03,-3.65e-02,3.19e-03,4.43e-12,-9.06e-03,-2.63e-02,-9.04e-03,4.69e-12
