F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-1.98e-18,-5.00e-18,-1.08e-17,9.55e-01,2.30e-18,-1.19e-17,-1.92e-18,9.58e-01,1.24e+00,1.78e-03,2.19e-03,1.78e-03,-1.76e-09,7.61e-03,2.18e-03,7.60e-03,-1.73e-09
1.20e+00,-6.87e-18,-2.34e-17,-1.36e-18,9.18e-01,8.01e-18,-1.73e-17,-6.73e-18,9.24e-01,2.27e+00,3.79e-03,5.03e-03,3.77e-03,-1.11e-08,1.45e-02,5.00e-03,1.45e-02,-9.53e-09
1.30e+00,2.50e-18,-1.48e-17,-1.05e-17,8.87e-01,7.70e-18,-1.84e-17,-5.95e-18,8.96e-01,3.15e+00,6.09e-03,8.24e-03,6.01e-03,-4.69e-09,2.10e-02,8.14e-03,2.09e-02,-4.46e-09
1.40e+00,1.30e-17,-1.95e-17,-1.87e-17,8.61e-01,1.08e-17,-8.86e-18,-1.16e-17,8.74e-01,3.94e+00,8.70e-03,1.16e-02,8.54e-03,-1.78e-09,2.71e-02,1.14e-02,2.70e-02,-1.80e-09
1.50e+00,2.27e-18,-2.93e-17,-2.81e-17,8.38e-01,1.52e-17,-9.09e-19,-1.30e-17,8.55e-01,4.66e+00,1.16e-02,1.53e-02,1.13e-02,-1.81e-09,3.28e-02,1.49e-02,3.26e-02,-1.59e-09
1.60e+00,2.06e-17,-1.63e-17,-1.09e-17,8.19e-01,1.10e-17,1.50e-17,-1.44e-17,8.41e-01,5.33e+00,1.48e-02,1.91e-02,1.43e-02,-3.07e-09,3.79e-02,1.86e-02,3.76e-02,-2.42e-09
1.70e+00,2.70e-17,-3.34e-17,-5.00e-18,8.04e-01,-1.94e-18,1.18e-17,-1.72e-17,8.31e-01,5.98e+00,1.82e-02,2.32e-02,1.75e-02,-5.93e-09,4.21e-02,2.24e-02,4.17e-02,-4.33e-09
1.80e+00,3.91e-17,-1.81e-17,1.72e-17,7.90e-01,-4.61e-18,2.27e-17,-1.95e-17,8.24e-01,6.59e+00,2.17e-02,2.76e-02,2.07e-02,-1.27e-08,4.51e-02,2.65e-02,4.45e-02,-8.58e-09
1.90e+00,4.77e-17,-2.18e-17,3.31e-17,7.80e-01,-1.69e-17,3.40e-17,-2.58e-17,8.21e-01,7.18e+00,2.54e-02,3.24e-02,2.39e-02,-3.11e-08,4.64e-02,3.09e-02,4.56e-02,-1.97e-08
2.00e+00,8.04e-17,-3.63e-17,2.86e-17,7.71e-01,9.44e-19,5.95e-17,-1.32e-17,8.21e-01,7.75e+00,2.91e-02,3.77e-02,2.71e-02,-9.84e-08,4.58e-02,3.57e-02,4.47e-02,-6.13e-08
