F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,9.85e-20,2.28e-20,3.90e-19,9.88e-01,-3.63e-21,-7.81e-20,1.39e-20,9.88e-01,3.23e-01,-2.96e-05,1.30e-03,-2.85e-05,3.26e-12,6.17e-04,1.26e-03,6.17e-04,-1.47e-13
1.04e+00,-5.32e-20,1.31e-19,8.52e-20,9.77e-01,-1.05e-20,1.42e-20,8.88e-22,9.77e-01,6.31e-01,-5.73e-05,2.67e-03,-5.33e-05,2.82e-10,1.21e-03,2.49e-03,1.21e-03,2.91e-10
1.07e+00,-1.42e-20,1.93e-19,2.27e-19,9.66e-01,-3.72e-20,-1.56e-19,5.32e-21,9.66e-01,9.24e-01,-8.18e-05,4.09e-03,-7.35e-05,5.02e-12,1.78e-03,3.68e-03,1.78e-03,1.35e-11
1.09e+00,-8.88e-20,1.60e-19,3.97e-19,9.55e-01,-6.32e-20,-9.94e-20,-1.06e-20,9.56e-01,1.20e+00,-1.01e-04,5.57e-03,-8.86e-05,-9.52e-11,2.33e-03,4.84e-03,2.33e-03,-9.32e-11
1.12e+00,-6.74e-20,1.64e-19,5.11e-19,9.45e-01,-9.65e-20,-2.84e-20,3.90e-20,9.46e-01,1.47e+00,-1.16e-04,7.11e-03,-9.78e-05,1.29e-11,2.84e-03,5.98e-03,2.84e-03,3.03e-11
1.14e+00,-1.24e-19,1.92e-19,2.55e-19,9.36e-01,-9.47e-20,2.27e-19,5.86e-20,9.36e-01,1.73e+00,-1.23e-04,8.69e-03,-1.00e-04,1.48e-11,3.32e-03,7.08e-03,3.32e-03,1.58e-11
1.17e+00,4.26e-20,2.33e-19,3.97e-19,9.26e-01,-5.55e-20,5.68e-20,5.32e-21,9.26e-01,1.98e+00,-1.23e-04,1.03e-02,-9.71e-05,2.24e-10,3.76e-03,8.15e-03,3.76e-03,2.18e-10
1.19e+00,1.70e-19,8.08e-20,1.13e-19,9.17e-01,-5.68e-20,0.00e+00,7.10e-21,9.17e-01,2.22e+00,-1.13e-04,1.20e-02,-8.66e-05,-2.65e-11,4.17e-03,9.19e-03,4.17e-03,-4.79e-11
1.22e+00,5.04e-19,1.13e-19,-1.70e-19,9.08e-01,-6.99e-20,1.70e-19,-8.34e-20,9.08e-01,2.45e+00,-9.33e-05,1.37e-02,-6.92e-05,1.59e-12,4.53e-03,1.02e-02,4.53e-03,-1.31e-13
1.24e+00,5.04e-19,1.17e-19,-3.40e-19,9.00e-01,-1.26e-19,1.56e-19,-6.74e-20,9.00e-01,2.67e+00,-6.24e-05,1.55e-02,-4.49e-05,-1.74e-11,4.85e-03,1.11e-02,4.85e-03,-1.88e-11
