F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,8.19e-17,3.29e-17,-3.94e-17,9.56e-01,1.19e-17,-4.12e-17,1.55e-17,9.55e-01,1.43e+00,7.61e-03,-1.93e-02,6.62e-03,3.18e-09,7.63e-03,-1.68e-02,7.61e-03,6.40e-10
1.20e+00,1.05e-16,5.06e-17,4.10e-17,9.19e-01,1.25e-17,-2.00e-17,1.29e-17,9.15e-01,2.66e+00,2.65e-02,-4.02e-02,2.03e-02,2.22e-07,1.48e-02,-3.07e-02,1.48e-02,8.40e-08
