F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-1.45e-19,-7.73e-20,2.84e-20,9.88e-01,-1.04e-20,-1.70e-19,-5.68e-20,9.88e-01,4.49e-01,1.37e-03,-2.11e-03,1.32e-03,4.41e-11,-1.63e-03,-2.03e-03,-1.63e-03,7.88e-11
1.04e+00,1.77e-20,-1.41e-19,1.70e-19,9.78e-01,-2.97e-20,-1.13e-19,5.68e-20,9.77e-01,8.77e-01,2.84e-03,-3.89e-03,2.64e-03,3.24e-11,-3.08e-03,-3.62e-03,-3.08e-03,2.18e-11
1.07e+00,4.12e-19,-2.47e-19,1.07e-18,9.67e-01,-4.71e-20,0.00e+00,-3.46e-20,9.66e-01,1.28e+00,4.40e-03,-5.32e-03,3.96e-03,-1.38e-10,-4.36e-03,-4.78e-03,-4.35e-03,-1.33e-10
1.09e+00,5.54e-19,-2.63e-19,1.30e-18,9.57e-01,-7.89e-20,-2.27e-19,-8.70e-20,9.56e-01,1.67e+00,6.04e-03,-6.39e-03,5.26e-03,-3.85e-11,-5.48e-03,-5.55e-03,-5.47e-03,-3.40e-12
1.12e+00,2.84e-20,-3.07e-19,1.25e-18,9.48e-01,-4.53e-20,-6.81e-19,-1.47e-19,9.45e-01,2.05e+00,7.75e-03,-7.10e-03,6.53e-03,4.26e-11,-6.46e-03,-5.97e-03,-6.45e-03,4.08e-11
1.14e+00,2.13e-19,-3.57e-19,9.09e-19,9.38e-01,-1.00e-19,-1.13e-18,-1.95e-19,9.36e-01,2.41e+00,9.54e-03,-7.46e-03,7.79e-03,1.30e-10,-7.32e-03,-6.07e-03,-7.30e-03,9.84e-11
1.17e+00,2.27e-19,-4.86e-19,5.68e-19,9.29e-01,-1.50e-19,-1.13e-18,-7.63e-20,9.26e-01,2.75e+00,1.13e-02,-7.47e-03,9.01e-03,-9.35e-11,-8.07e-03,-5.89e-03,-8.04e-03,-1.31e-10
1.19e+00,8.52e-20,-4.75e-19,1.02e-18,9.21e-01,-1.14e-19,-1.36e-18,3.19e-20,9.17e-01,3.09e+00,1.32e-02,-7.13e-03,1.02e-02,1.59e-10,-8.71e-03,-5.45e-03,-8.68e-03,1.94e-10
1.22e+00,-5.68e-20,-4.04e-19,1.13e-18,9.12e-01,-6.92e-20,-1.81e-18,3.55e-20,9.08e-01,3.41e+00,1.52e-02,-6.45e-03,1.13e-02,5.74e-11,-9.27e-03,-4.79e-03,-9.23e-03,6.51e-11
1.24e+00,0.00e+00,-3.25e-19,1.25e-18,9.04e-01,-5.17e-20,-9.09e-19,4.97e-20,9.00e-01,3.72e+00,1.72e-02,-5.46e-03,1.24e-02,8.81e-12,-9.75e-03,-3.93e-03,-9.70e-03,1.02e-11
1.27e+00,0.00e+00,-2.67e-19,1.59e-18,8.96e-01,-7.81e-20,-9.09e-19,1.17e-19,8.91e-01,4.02e+00,1.93e-02,-4.15e-03,1.35e-02,-3.57e-11,-1.01e-02,-2.90e-03,-1.01e-02,-3.92e-11
1.29e+00,-1.42e-19,-2.93e-19,6.81e-19,8.89e-01,-1.40e-19,-1.36e-18,2.87e-19,8.83e-01,4.32e+00,2.14e-02,-2.55e-03,1.46e-02,-6.56e-10,-1.05e-02,-1.73e-03,-1.04e-02,-4.58e-10
1.32e+00,-2.84e-19,-2.02e-19,7.95e-19,8.81e-01,7.57e-20,-9.09e-19,3.69e-19,8.76e-01,4.60e+00,2.35e-02,-6.74e-04,1.56e-02,-2.72e-09,-1.07e-02,-4.45e-04,-1.07e-02,-1.66e-09
1.34e+00,1.98e-19,4.40e-19,4.54e-19,8.74e-01,9.90e-19,-9.09e-19,3.66e-18,8.68e-01,4.88e+00,2.57e-02,1.48e-03,1.67e-02,-3.30e-09,-1.10e-02,9.57e-04,-1.09e-02,-2.83e-09
1.37e+00,-1.42e-19,8.14e-19,0.00e+00,8.67e-01,1.30e-18,-4.54e-19,3.77e-18,8.61e-01,5.15e+00,2.80e-02,3.93e-03,1.76e-02,-2.03e-12,-1.11e-02,2.46e-03,-1.10e-02,-2.51e-12
