F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-3.35e-19,-9.33e-20,4.90e-19,9.88e-01,-6.72e-20,4.26e-20,1.77e-20,9.88e-01,4.38e-01,1.72e-03,-4.06e-04,1.66e-03,3.23e-10,-1.16e-03,-3.92e-04,-1.16e-03,3.50e-10
1.04e+00,-2.52e-19,-5.07e-20,8.52e-19,9.77e-01,-1.00e-19,2.84e-19,-1.03e-19,9.77e-01,8.56e-01,3.39e-03,-7.48e-04,3.16e-03,1.58e-10,-2.29e-03,-6.97e-04,-2.29e-03,1.48e-10
1.07e+00,-5.61e-19,-1.30e-19,4.97e-19,9.66e-01,-1.22e-19,5.68e-20,-1.17e-19,9.67e-01,1.25e+00,5.00e-03,-1.02e-03,4.49e-03,-1.95e-10,-3.38e-03,-9.23e-04,-3.39e-03,-2.04e-10
1.09e+00,-4.75e-19,-2.11e-19,2.84e-19,9.56e-01,-1.57e-19,3.40e-19,-2.48e-19,9.57e-01,1.63e+00,6.52e-03,-1.23e-03,5.66e-03,1.29e-12,-4.45e-03,-1.07e-03,-4.45e-03,1.07e-11
1.12e+00,-6.96e-19,-1.83e-19,-9.94e-20,9.46e-01,-8.90e-20,1.13e-19,-2.41e-19,9.47e-01,2.00e+00,7.93e-03,-1.39e-03,6.67e-03,-1.64e-11,-5.48e-03,-1.17e-03,-5.49e-03,2.32e-12
1.14e+00,-9.94e-19,-2.23e-19,2.84e-20,9.36e-01,-1.30e-19,-1.13e-19,-3.19e-19,9.38e-01,2.35e+00,9.24e-03,-1.49e-03,7.52e-03,2.01e-10,-6.48e-03,-1.21e-03,-6.49e-03,1.83e-10
1.17e+00,-5.68e-19,-1.32e-19,-6.25e-19,9.27e-01,-1.41e-19,3.40e-19,-3.69e-19,9.29e-01,2.69e+00,1.04e-02,-1.53e-03,8.22e-03,-4.79e-11,-7.44e-03,-1.21e-03,-7.46e-03,-3.08e-12
1.19e+00,-4.26e-20,-2.79e-19,-1.42e-18,9.17e-01,-2.15e-19,0.00e+00,-4.83e-19,9.20e-01,3.02e+00,1.14e-02,-1.53e-03,8.76e-03,-1.79e-11,-8.38e-03,-1.17e-03,-8.40e-03,-8.57e-12
1.22e+00,-2.84e-20,-2.77e-19,-2.27e-18,9.09e-01,-1.33e-19,2.27e-19,-4.83e-19,9.12e-01,3.33e+00,1.23e-02,-1.49e-03,9.17e-03,-9.33e-11,-9.28e-03,-1.10e-03,-9.31e-03,-8.24e-11
1.24e+00,-3.40e-19,-2.37e-19,-2.10e-18,9.00e-01,-2.06e-19,2.27e-19,-4.97e-19,9.04e-01,3.64e+00,1.31e-02,-1.40e-03,9.44e-03,-1.58e-10,-1.01e-02,-1.01e-03,-1.02e-02,-7.19e-11
1.27e+00,7.10e-19,-2.31e-19,-1.36e-18,8.92e-01,-1.30e-19,4.54e-19,-3.69e-19,8.96e-01,3.93e+00,1.36e-02,-1.28e-03,9.57e-03,-1.09e-09,-1.10e-02,-9.02e-04,-1.10e-02,-1.09e-09
1.29e+00,1.30e-18,-9.59e-20,-1.30e-18,8.84e-01,-1.58e-19,1.13e-18,-4.54e-19,8.88e-01,4.22e+00,1.41e-02,-1.13e-03,9.60e-03,-8.31e-10,-1.18e-02,-7.72e-04,-1.18e-02,-2.22e-09
1.32e+00,6.81e-19,-3.80e-19,-2.67e-18,8.76e-01,1.20e-19,9.09e-19,-4.54e-19,8.80e-01,4.50e+00,1.43e-02,-9.60e-04,9.51e-03,-1.64e-10,-1.26e-02,-6.38e-04,-1.26e-02,-4.31e-10
1.34e+00,1.33e-18,-2.87e-19,-2.44e-18,8.68e-01,1.73e-20,2.27e-19,-1.00e-18,8.73e-01,4.77e+00,1.44e-02,-7.71e-04,9.31e-03,-3.01e-09,-1.33e-02,-4.99e-04,-1.34e-02,-1.23e-09
1.37e+00,1.76e-18,-9.81e-19,-2.38e-18,8.61e-01,-7.19e-20,1.36e-18,-1.12e-18,8.66e-01,5.04e+00,1.43e-02,-5.36e-04,9.01e-03,-5.95e-10,-1.41e-02,-3.38e-04,-1.42e-02,-5.00e-10
1.39e+00,2.95e-18,-1.03e-19,-2.38e-18,8.54e-01,1.67e-19,1.81e-18,-2.54e-18,8.59e-01,5.30e+00,1.40e-02,-2.70e-04,8.58e-03,-1.29e-09,-1.49e-02,-1.66e-04,-1.50e-02,-1.28e-09
1.42e+00,3.35e-18,2.66e-21,-3.29e-18,8.47e-01,1.75e-18,2.72e-18,-3.96e-18,8.53e-01,5.55e+00,1.35e-02,2.14e-05,8.04e-03,-1.76e-11,-1.57e-02,1.28e-05,-1.58e-02,3.19e-11
