F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-4.75e-19,2.27e-19,8.16e-19,9.59e-01,-1.85e-19,-3.69e-19,5.37e-20,9.58e-01,1.17e+00,-7.35e-05,4.80e-04,-7.38e-05,-5.37e-09,-1.60e-03,4.80e-04,-1.60e-03,-5.21e-09
1.20e+00,-2.13e-19,4.26e-19,1.15e-18,9.24e-01,-3.73e-19,-3.97e-19,-1.18e-19,9.23e-01,2.13e+00,2.53e-04,8.78e-04,2.48e-04,-1.40e-08,-3.34e-03,8.72e-04,-3.34e-03,-1.38e-08
1.30e+00,-4.26e-19,2.27e-19,7.95e-19,8.96e-01,-1.66e-19,-4.54e-19,-2.45e-19,8.93e-01,2.96e+00,8.57e-04,1.24e-03,8.27e-04,-2.73e-08,-5.26e-03,1.22e-03,-5.26e-03,-2.70e-08
1.40e+00,-6.25e-19,-3.97e-19,1.13e-19,8.71e-01,1.97e-19,-5.68e-20,-1.86e-19,8.68e-01,3.70e+00,1.64e-03,1.62e-03,1.55e-03,-4.14e-08,-7.37e-03,1.58e-03,-7.37e-03,-4.03e-08
1.50e+00,-3.97e-19,-2.84e-19,-3.12e-19,8.50e-01,-6.21e-20,-2.27e-19,-1.24e-19,8.46e-01,4.36e+00,2.54e-03,2.04e-03,2.35e-03,-5.63e-08,-9.73e-03,1.94e-03,-9.72e-03,-5.36e-08
1.60e+00,-7.95e-19,-7.95e-19,-1.30e-18,8.33e-01,-1.38e-19,-3.40e-19,-4.12e-19,8.28e-01,4.98e+00,3.54e-03,2.49e-03,3.19e-03,-7.45e-08,-1.23e-02,2.33e-03,-1.23e-02,-6.98e-08
1.70e+00,9.37e-19,-3.40e-19,-1.93e-18,8.18e-01,2.52e-19,-2.27e-19,-5.75e-19,8.12e-01,5.55e+00,4.60e-03,2.99e-03,4.03e-03,-1.00e-07,-1.53e-02,2.75e-03,-1.52e-02,-9.27e-08
1.80e+00,7.38e-19,-9.09e-19,-2.61e-18,8.06e-01,-2.02e-19,-1.02e-18,-5.11e-19,7.99e-01,6.10e+00,5.74e-03,3.54e-03,4.88e-03,-1.39e-07,-1.85e-02,3.20e-03,-1.85e-02,-1.28e-07
1.90e+00,-9.09e-19,-1.25e-18,-3.06e-18,7.96e-01,-1.91e-19,-3.18e-18,-4.22e-19,7.88e-01,6.62e+00,6.95e-03,4.16e-03,5.74e-03,-2.03e-07,-2.22e-02,3.69e-03,-2.22e-02,-1.87e-07
2.00e+00,3.12e-19,-2.50e-18,-2.04e-18,7.88e-01,-3.76e-19,-2.27e-18,-4.54e-19,7.79e-01,7.12e+00,8.24e-03,4.86e-03,6.59e-03,-3.17e-07,-2.63e-02,4.24e-03,-2.63e-02,-2.91e-07
