F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-7.81e-20,1.91e-19,1.49e-19,9.58e-01,1.30e-19,-4.08e-19,-2.02e-20,9.58e-01,1.11e+00,-1.03e-03,8.21e-04,-1.03e-03,-4.28e-09,8.39e-04,8.19e-04,8.39e-04,-4.26e-09
1.20e+00,-6.81e-19,-4.26e-20,-5.68e-20,9.23e-01,-1.79e-19,-6.89e-19,5.88e-20,9.23e-01,2.03e+00,-1.89e-03,1.70e-03,-1.87e-03,-1.05e-08,1.48e-03,1.68e-03,1.48e-03,-1.05e-08
1.30e+00,-9.94e-19,-2.84e-19,0.00e+00,8.93e-01,-7.07e-19,-1.27e-19,4.83e-20,8.93e-01,2.82e+00,-2.59e-03,2.64e-03,-2.55e-03,-1.94e-08,2.00e-03,2.59e-03,2.00e-03,-1.95e-08
1.40e+00,-6.25e-19,-2.55e-19,-1.02e-18,8.67e-01,-1.17e-18,-2.55e-19,9.10e-20,8.67e-01,3.52e+00,-3.19e-03,3.63e-03,-3.10e-03,-2.82e-08,2.40e-03,3.52e-03,2.41e-03,-2.85e-08
1.50e+00,-3.97e-19,-1.05e-18,-1.36e-18,8.45e-01,-1.36e-18,1.42e-19,1.22e-19,8.45e-01,4.15e+00,-3.72e-03,4.66e-03,-3.58e-03,-3.72e-08,2.71e-03,4.44e-03,2.72e-03,-3.78e-08
1.60e+00,-6.81e-19,6.81e-19,-2.61e-18,8.26e-01,-1.73e-18,-5.68e-19,4.61e-19,8.25e-01,4.74e+00,-4.20e-03,5.71e-03,-4.00e-03,-4.84e-08,2.91e-03,5.35e-03,2.93e-03,-4.93e-08
1.70e+00,1.70e-18,1.02e-18,-2.72e-18,8.10e-01,-1.45e-18,-1.25e-18,-2.01e-19,8.09e-01,5.29e+00,-4.67e-03,6.78e-03,-4.40e-03,-6.41e-08,3.00e-03,6.24e-03,3.04e-03,-6.55e-08
1.80e+00,4.43e-18,5.11e-19,-4.09e-18,7.96e-01,-1.59e-18,-2.10e-18,-1.32e-19,7.94e-01,5.80e+00,-5.13e-03,7.87e-03,-4.79e-03,-8.81e-08,2.96e-03,7.11e-03,3.01e-03,-9.01e-08
1.90e+00,5.45e-18,-9.09e-19,-3.40e-18,7.84e-01,-1.65e-18,-1.36e-18,-4.23e-19,7.82e-01,6.29e+00,-5.61e-03,8.98e-03,-5.19e-03,-1.26e-07,2.77e-03,7.96e-03,2.84e-03,-1.28e-07
2.00e+00,7.95e-18,-1.42e-18,-5.00e-18,7.74e-01,-2.15e-18,-2.95e-18,-3.17e-19,7.72e-01,6.77e+00,-6.11e-03,1.01e-02,-5.60e-03,-1.90e-07,2.40e-03,8.79e-03,2.49e-03,-1.92e-07
