F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-4.48e-18,5.68e-19,2.55e-18,9.57e-01,-6.48e-20,5.51e-18,-3.60e-18,9.56e-01,1.31e+00,2.30e-03,-1.83e-03,2.30e-03,-1.33e-10,-6.97e-03,-1.83e-03,-6.97e-03,-1.37e-10
1.20e+00,2.29e-17,-3.40e-19,1.05e-17,9.23e-01,-1.85e-18,6.02e-18,2.14e-18,9.21e-01,2.38e+00,3.67e-03,-3.12e-03,3.66e-03,-1.82e-09,-1.19e-02,-3.10e-03,-1.19e-02,-1.81e-09
1.29e+00,3.68e-17,-3.68e-17,2.86e-17,8.95e-01,-6.25e-19,-5.79e-18,-5.75e-19,8.92e-01,3.30e+00,4.47e-03,-4.03e-03,4.44e-03,-2.48e-09,-1.53e-02,-3.98e-03,-1.53e-02,-2.56e-09
1.40e+00,2.61e-17,-2.84e-17,5.84e-17,8.72e-01,-3.17e-18,9.32e-18,-2.18e-18,8.68e-01,4.12e+00,4.90e-03,-4.70e-03,4.87e-03,-1.92e-09,-1.73e-02,-4.60e-03,-1.74e-02,-2.21e-09
1.50e+00,9.77e-18,-3.59e-17,4.18e-17,8.53e-01,-1.20e-17,-1.20e-17,3.33e-18,8.49e-01,4.88e+00,5.13e-03,-5.23e-03,5.10e-03,-2.52e-09,-1.80e-02,-5.08e-03,-1.82e-02,-3.09e-09
1.60e+00,1.36e-17,-4.11e-17,1.09e-17,8.38e-01,-1.88e-17,-9.54e-18,1.46e-17,8.34e-01,5.58e+00,5.25e-03,-5.76e-03,5.22e-03,-4.55e-09,-1.72e-02,-5.52e-03,-1.76e-02,-5.88e-09
1.70e+00,2.72e-17,-4.86e-17,1.18e-17,8.26e-01,-2.10e-17,-2.00e-17,4.66e-18,8.22e-01,6.25e+00,5.34e-03,-6.39e-03,5.29e-03,-9.05e-09,-1.50e-02,-6.03e-03,-1.55e-02,-1.24e-08
1.79e+00,1.59e-17,-6.27e-17,-1.36e-18,8.17e-01,-1.71e-17,-3.18e-18,6.30e-18,8.14e-01,6.89e+00,5.41e-03,-7.21e-03,5.35e-03,-1.98e-08,-1.13e-02,-6.69e-03,-1.19e-02,-2.95e-08
1.89e+00,3.86e-17,-4.00e-17,1.72e-17,8.12e-01,-1.89e-17,-4.54e-18,2.90e-18,8.09e-01,7.51e+00,5.50e-03,-8.30e-03,5.41e-03,-5.05e-08,-5.86e-03,-7.58e-03,-6.67e-03,-8.49e-08
1.99e+00,4.81e-17,1.68e-17,2.72e-17,8.09e-01,-2.56e-17,-3.04e-17,2.88e-17,8.08e-01,8.11e+00,5.62e-03,-9.72e-03,5.47e-03,-1.66e-07,1.32e-03,-8.74e-03,2.91e-04,-3.13e-07
