F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-3.18e-18,-3.05e-18,-2.44e-18,9.56e-01,-5.19e-19,-3.40e-18,2.35e-18,9.58e-01,1.35e+00,1.49e-03,-3.18e-03,1.48e-03,-1.31e-10,2.54e-03,-3.17e-03,2.54e-03,-1.80e-10
1.20e+00,-9.94e-18,-3.75e-18,-2.39e-17,9.21e-01,7.69e-19,-2.27e-18,-4.22e-19,9.24e-01,2.44e+00,5.37e-03,-6.98e-03,5.31e-03,-1.70e-09,6.02e-03,-6.94e-03,6.02e-03,-2.30e-09
1.30e+00,-2.61e-18,-8.07e-18,-1.69e-17,8.92e-01,3.78e-19,-7.38e-18,2.35e-18,8.96e-01,3.39e+00,1.08e-02,-1.12e-02,1.07e-02,-2.64e-09,1.06e-02,-1.11e-02,1.06e-02,-3.17e-09
1.40e+00,1.70e-18,-4.09e-18,-3.66e-17,8.69e-01,1.67e-18,-5.34e-18,2.41e-18,8.74e-01,4.24e+00,1.73e-02,-1.59e-02,1.70e-02,-2.00e-09,1.64e-02,-1.56e-02,1.65e-02,-2.04e-09
1.50e+00,-3.11e-17,-9.09e-19,-5.72e-17,8.50e-01,1.56e-18,-2.04e-18,1.74e-19,8.56e-01,5.02e+00,2.43e-02,-2.09e-02,2.36e-02,-1.93e-09,2.34e-02,-2.05e-02,2.35e-02,-1.87e-09
1.60e+00,-3.27e-17,-5.22e-18,-5.84e-17,8.36e-01,-5.79e-18,1.36e-18,2.29e-18,8.42e-01,5.75e+00,3.12e-02,-2.64e-02,3.02e-02,-2.65e-09,3.16e-02,-2.57e-02,3.17e-02,-2.58e-09
1.70e+00,-2.04e-17,-5.91e-18,-6.43e-17,8.25e-01,-5.60e-18,-4.54e-19,1.98e-19,8.32e-01,6.44e+00,3.78e-02,-3.23e-02,3.63e-02,-4.67e-09,4.07e-02,-3.13e-02,4.10e-02,-4.50e-09
1.79e+00,-3.86e-18,-5.91e-18,-7.13e-17,8.17e-01,-7.55e-18,-1.36e-18,-7.23e-18,8.25e-01,7.11e+00,4.36e-02,-3.87e-02,4.16e-02,-1.16e-08,5.06e-02,-3.73e-02,5.11e-02,-9.92e-09
1.89e+00,-1.81e-17,-1.04e-17,-6.09e-17,8.13e-01,-5.21e-18,9.09e-19,-1.09e-17,8.22e-01,7.76e+00,4.83e-02,-4.56e-02,4.58e-02,-4.82e-08,6.13e-02,-4.36e-02,6.19e-02,-3.21e-08
1.99e+00,3.63e-17,5.45e-18,-5.50e-17,8.12e-01,-9.77e-18,-5.22e-17,-3.65e-17,8.22e-01,8.38e+00,5.19e-02,-5.28e-02,4.89e-02,-2.09e-10,7.25e-02,-5.03e-02,7.34e-02,-8.62e-11
