F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,1.74e-19,-7.56e-20,1.54e-19,9.88e-01,-3.28e-20,-2.13e-20,1.59e-20,9.88e-01,3.74e-01,5.54e-03,4.72e-03,5.35e-03,1.19e-10,3.77e-03,4.55e-03,3.77e-03,8.04e-11
1.04e+00,4.01e-19,-4.27e-20,4.68e-19,9.77e-01,-3.46e-20,2.98e-19,8.88e-21,9.77e-01,7.31e-01,1.13e-02,9.52e-03,1.05e-02,5.68e-12,7.42e-03,8.86e-03,7.42e-03,-1.77e-11
1.07e+00,3.26e-19,-4.88e-20,2.48e-19,9.66e-01,-2.20e-20,-1.42e-20,-1.03e-19,9.66e-01,1.07e+00,1.73e-02,1.43e-02,1.56e-02,-8.90e-11,1.09e-02,1.29e-02,1.09e-02,-1.09e-10
1.09e+00,6.67e-19,-7.63e-20,6.39e-20,9.56e-01,7.77e-21,-6.53e-19,1.42e-20,9.56e-01,1.40e+00,2.36e-02,1.92e-02,2.05e-02,-5.20e-11,1.43e-02,1.67e-02,1.43e-02,-6.86e-11
1.12e+00,2.34e-19,-6.89e-20,-4.26e-20,9.46e-01,8.01e-20,-7.38e-19,5.32e-20,9.46e-01,1.71e+00,3.00e-02,2.42e-02,2.52e-02,2.35e-11,1.76e-02,2.03e-02,1.76e-02,1.94e-11
1.14e+00,5.68e-19,-1.37e-19,-6.10e-19,9.36e-01,2.08e-20,-4.54e-19,7.10e-20,9.36e-01,2.01e+00,3.66e-02,2.91e-02,2.98e-02,-4.88e-11,2.07e-02,2.37e-02,2.07e-02,-4.21e-11
1.17e+00,4.54e-19,-1.90e-19,-9.23e-19,9.27e-01,-1.70e-20,-9.09e-19,8.52e-20,9.27e-01,2.31e+00,4.33e-02,3.41e-02,3.42e-02,7.20e-11,2.38e-02,2.69e-02,2.38e-02,6.84e-11
1.19e+00,1.27e-18,-2.64e-19,-5.11e-19,9.18e-01,-3.95e-20,-1.22e-18,3.55e-20,9.18e-01,2.59e+00,5.02e-02,3.90e-02,3.84e-02,1.62e-10,2.68e-02,2.98e-02,2.68e-02,1.62e-10
1.22e+00,1.09e-18,-3.58e-19,-6.25e-19,9.09e-01,-2.35e-20,-8.24e-19,0.00e+00,9.09e-01,2.86e+00,5.72e-02,4.40e-02,4.25e-02,-1.38e-10,2.96e-02,3.26e-02,2.96e-02,-1.47e-10
1.24e+00,1.34e-18,-1.82e-19,-8.52e-19,9.01e-01,-2.22e-21,-1.10e-18,-9.23e-20,9.01e-01,3.13e+00,6.43e-02,4.89e-02,4.63e-02,-2.42e-10,3.24e-02,3.52e-02,3.24e-02,-2.27e-10
1.27e+00,9.51e-19,-4.41e-19,-6.25e-19,8.93e-01,3.33e-21,-1.70e-19,-3.55e-20,8.92e-01,3.38e+00,7.15e-02,5.38e-02,5.00e-02,2.50e-11,3.50e-02,3.77e-02,3.50e-02,3.42e-11
1.29e+00,1.25e-18,-4.69e-19,-1.19e-18,8.85e-01,-9.54e-21,-2.84e-19,2.84e-20,8.84e-01,3.63e+00,7.87e-02,5.87e-02,5.36e-02,-4.65e-11,3.76e-02,3.99e-02,3.76e-02,-4.97e-11
1.32e+00,9.94e-19,-6.04e-19,-2.84e-19,8.77e-01,6.32e-20,-6.81e-19,-5.68e-20,8.77e-01,3.88e+00,8.61e-02,6.35e-02,5.70e-02,-5.86e-09,4.00e-02,4.20e-02,4.00e-02,-4.81e-09
1.34e+00,7.95e-19,-5.58e-19,-7.38e-19,8.69e-01,1.76e-19,-1.13e-18,-4.26e-20,8.69e-01,4.11e+00,9.35e-02,6.83e-02,6.02e-02,8.02e-12,4.24e-02,4.40e-02,4.24e-02,2.22e-12
1.37e+00,1.02e-18,-9.76e-19,-3.40e-19,8.62e-01,2.69e-19,-3.97e-19,1.84e-19,8.62e-01,4.34e+00,1.00e-01,7.32e-02,6.33e-02,-2.33e-10,4.46e-02,4.59e-02,4.46e-02,-2.30e-10
1.39e+00,-2.27e-19,-1.14e-18,-5.11e-19,8.55e-01,2.63e-19,-6.81e-19,8.52e-20,8.55e-01,4.57e+00,1.08e-01,7.79e-02,6.62e-02,-7.97e-11,4.68e-02,4.76e-02,4.68e-02,-8.31e-11
1.42e+00,-3.12e-19,-9.27e-19,-5.11e-19,8.48e-01,9.94e-20,-7.95e-19,1.13e-19,8.48e-01,4.79e+00,1.16e-01,8.26e-02,6.90e-02,-8.27e-11,4.89e-02,4.92e-02,4.89e-02,-9.08e-11
1.44e+00,-7.95e-19,-8.85e-19,6.25e-19,8.41e-01,7.75e-19,-1.36e-18,2.98e-19,8.41e-01,5.00e+00,1.23e-01,8.73e-02,7.17e-02,8.65e-11,5.09e-02,5.07e-02,5.09e-02,6.05e-11
1.47e+00,-1.22e-18,-1.69e-18,9.66e-19,8.35e-01,9.29e-19,-1.36e-18,-9.94e-20,8.35e-01,5.21e+00,1.31e-01,9.18e-02,7.42e-02,-5.15e-11,5.28e-02,5.20e-02,5.28e-02,-1.16e-10
1.49e+00,-1.16e-18,-1.30e-18,1.76e-18,8.29e-01,1.56e-18,-2.38e-18,2.13e-19,8.29e-01,5.42e+00,1.38e-01,9.62e-02,7.66e-02,-6.07e-09,5.46e-02,5.32e-02,5.46e-02,-7.16e-09
1.52e+00,-1.36e-18,-1.50e-18,1.70e-18,8.22e-01,1.65e-18,-1.64e-18,-1.87e-18,8.23e-01,5.62e+00,1.46e-01,1.00e-01,7.89e-02,4.85e-12,5.63e-02,5.42e-02,5.63e-02,1.19e-11
