F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-7.91e-18,-9.44e-18,-6.53e-18,9.55e-01,2.22e-19,5.47e-18,4.78e-19,9.57e-01,1.19e+00,-2.19e-03,1.61e-04,-2.19e-03,-2.98e-11,-2.46e-03,1.60e-04,-2.46e-03,-2.43e-11
1.20e+00,-1.65e-17,-6.70e-18,-5.96e-18,9.18e-01,-4.51e-18,2.88e-18,1.15e-18,9.22e-01,2.17e+00,-4.76e-03,3.24e-04,-4.74e-03,-2.74e-10,-3.91e-03,3.18e-04,-3.90e-03,-2.14e-10
1.30e+00,-5.68e-20,-3.89e-18,-8.46e-18,8.87e-01,-4.07e-18,-1.30e-17,4.02e-18,8.93e-01,3.01e+00,-7.72e-03,4.65e-04,-7.65e-03,-5.65e-10,-4.57e-03,4.48e-04,-4.56e-03,-4.93e-10
1.40e+00,4.31e-18,6.02e-18,-3.18e-18,8.61e-01,-5.98e-18,-3.35e-17,5.44e-18,8.68e-01,3.76e+00,-1.09e-02,5.52e-04,-1.07e-02,-9.90e-10,-4.57e-03,5.16e-04,-4.54e-03,-8.89e-10
1.50e+00,7.50e-18,5.39e-18,-1.87e-17,8.39e-01,-1.12e-17,-1.75e-17,1.19e-17,8.47e-01,4.44e+00,-1.42e-02,5.80e-04,-1.39e-02,-1.75e-09,-3.96e-03,5.13e-04,-3.90e-03,-1.69e-09
1.60e+00,1.15e-17,1.84e-17,-1.52e-17,8.20e-01,-5.82e-18,-2.13e-17,1.06e-17,8.30e-01,5.08e+00,-1.75e-02,5.90e-04,-1.70e-02,-3.01e-09,-2.77e-03,4.79e-04,-2.66e-03,-3.07e-09
1.70e+00,2.68e-17,-1.93e-18,-9.09e-18,8.04e-01,-5.38e-18,-1.19e-17,1.69e-17,8.17e-01,5.69e+00,-2.06e-02,6.79e-04,-1.98e-02,-5.01e-09,-1.02e-03,5.05e-04,-8.51e-04,-5.06e-09
1.80e+00,2.72e-18,-2.45e-17,-8.41e-18,7.91e-01,-5.92e-18,2.61e-18,2.22e-17,8.06e-01,6.27e+00,-2.33e-02,9.94e-04,-2.23e-02,-8.47e-09,1.26e-03,7.23e-04,1.51e-03,-8.18e-09
1.90e+00,6.81e-18,1.13e-17,-2.29e-17,7.80e-01,-1.03e-17,-2.27e-18,2.46e-17,7.98e-01,6.82e+00,-2.56e-02,1.70e-03,-2.43e-02,-1.55e-08,4.07e-03,1.28e-03,4.39e-03,-1.45e-08
2.00e+00,-8.63e-18,1.27e-17,-4.45e-17,7.72e-01,-1.07e-17,-9.54e-18,3.60e-17,7.92e-01,7.36e+00,-2.73e-02,2.99e-03,-2.57e-02,-3.52e-08,7.34e-03,2.35e-03,7.72e-03,-3.18e-08
