F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.39e+00,3.76e-19,8.48e-19,-1.76e-18,8.59e-01,-1.97e-20,1.16e-18,-3.72e-19,8.48e-01,3.90e+00,-2.48e-02,7.30e-03,-1.52e-02,5.00e-09,8.68e-03,4.42e-03,8.57e-03,1.35e-09
1.42e+00,-5.39e-19,4.38e-19,-2.55e-18,8.52e-01,1.24e-19,1.96e-18,-3.78e-19,8.41e-01,4.08e+00,-2.67e-02,7.79e-03,-1.60e-02,8.05e-10,8.96e-03,4.60e-03,8.85e-03,-1.15e-09
1.44e+00,-1.42e-19,-7.81e-20,-2.84e-18,8.46e-01,5.64e-19,1.67e-18,-3.99e-19,8.34e-01,4.26e+00,-2.86e-02,8.26e-03,-1.67e-02,-2.14e-09,9.23e-03,4.75e-03,9.11e-03,-2.34e-09
1.47e+00,-3.83e-19,3.01e-20,-4.09e-18,8.39e-01,6.06e-19,1.84e-18,1.24e-19,8.27e-01,4.44e+00,-3.06e-02,8.70e-03,-1.74e-02,-8.10e-09,9.48e-03,4.88e-03,9.35e-03,-6.99e-09
1.49e+00,-3.26e-19,5.16e-19,-4.71e-18,8.33e-01,5.84e-19,1.64e-18,5.47e-19,8.21e-01,4.61e+00,-3.25e-02,9.12e-03,-1.80e-02,-2.92e-08,9.71e-03,4.99e-03,9.56e-03,-2.42e-08
1.52e+00,2.84e-19,1.18e-18,-5.56e-18,8.27e-01,6.52e-20,1.81e-18,-2.71e-19,8.14e-01,4.78e+00,-3.44e-02,9.51e-03,-1.86e-02,9.63e-10,9.92e-03,5.08e-03,9.76e-03,7.58e-10
1.54e+00,0.00e+00,8.04e-19,-4.66e-18,8.21e-01,-6.14e-19,1.19e-18,9.23e-20,8.08e-01,4.95e+00,-3.63e-02,9.84e-03,-1.92e-02,-2.11e-09,1.01e-02,5.13e-03,9.94e-03,-2.45e-09
1.57e+00,-1.98e-19,1.16e-18,-4.77e-18,8.16e-01,-7.81e-19,6.81e-19,4.72e-19,8.02e-01,5.11e+00,-3.83e-02,1.01e-02,-1.98e-02,-3.61e-10,1.02e-02,5.15e-03,1.00e-02,-4.82e-10
1.59e+00,-6.25e-19,8.70e-19,-5.45e-18,8.10e-01,-1.19e-18,3.40e-19,7.74e-19,7.96e-01,5.27e+00,-4.02e-02,1.03e-02,-2.03e-02,-9.76e-11,1.04e-02,5.13e-03,1.02e-02,-1.46e-10
1.62e+00,-9.80e-19,1.02e-18,-5.68e-18,8.05e-01,-2.48e-18,1.07e-18,-1.12e-18,7.90e-01,5.43e+00,-4.20e-02,1.04e-02,-2.08e-02,9.95e-13,1.05e-02,5.07e-03,1.03e-02,-2.16e-12
