F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-1.59e-19,-3.21e-20,7.10e-20,9.88e-01,-1.70e-20,8.52e-20,-2.57e-20,9.88e-01,3.46e-01,1.48e-03,-8.37e-04,1.43e-03,4.45e-11,-8.21e-04,-8.07e-04,-8.21e-04,3.59e-11
1.04e+00,-1.67e-19,-1.31e-19,-5.68e-20,9.77e-01,5.38e-21,-1.13e-19,-7.90e-20,9.77e-01,6.77e-01,3.01e-03,-1.66e-03,2.80e-03,3.34e-10,-1.62e-03,-1.55e-03,-1.62e-03,3.27e-10
1.07e+00,-1.54e-19,-2.26e-19,2.27e-19,9.66e-01,1.45e-20,-3.97e-19,-5.50e-20,9.66e-01,9.93e-01,4.58e-03,-2.49e-03,4.12e-03,1.39e-11,-2.39e-03,-2.24e-03,-2.39e-03,1.13e-11
1.09e+00,-1.77e-21,-2.15e-19,3.40e-19,9.55e-01,5.22e-20,-2.27e-19,-5.32e-21,9.56e-01,1.29e+00,6.19e-03,-3.32e-03,5.38e-03,-1.28e-10,-3.14e-03,-2.88e-03,-3.14e-03,-1.32e-10
1.12e+00,2.13e-20,-3.35e-19,2.27e-19,9.45e-01,5.21e-20,-1.70e-19,-4.79e-20,9.46e-01,1.58e+00,7.84e-03,-4.14e-03,6.59e-03,-1.32e-10,-3.86e-03,-3.48e-03,-3.86e-03,-1.66e-10
1.14e+00,-2.52e-19,-3.56e-19,0.00e+00,9.35e-01,-7.10e-21,-3.40e-19,2.84e-20,9.36e-01,1.86e+00,9.52e-03,-4.96e-03,7.75e-03,6.71e-11,-4.56e-03,-4.04e-03,-4.56e-03,5.79e-11
1.17e+00,-3.33e-19,-3.30e-19,1.13e-19,9.26e-01,1.02e-20,-4.54e-19,7.28e-20,9.27e-01,2.13e+00,1.12e-02,-5.79e-03,8.87e-03,-3.30e-11,-5.23e-03,-4.57e-03,-5.23e-03,-3.46e-11
1.19e+00,-1.98e-19,-3.33e-19,5.68e-19,9.17e-01,-3.33e-21,-4.54e-19,8.88e-20,9.18e-01,2.39e+00,1.30e-02,-6.62e-03,9.95e-03,3.24e-11,-5.87e-03,-5.07e-03,-5.88e-03,2.94e-11
1.22e+00,-2.77e-19,-3.71e-19,1.13e-18,9.08e-01,-3.30e-20,-4.54e-19,2.37e-19,9.09e-01,2.64e+00,1.48e-02,-7.46e-03,1.09e-02,1.69e-11,-6.50e-03,-5.54e-03,-6.51e-03,1.38e-11
1.24e+00,-1.70e-19,-3.28e-19,7.95e-19,9.00e-01,4.10e-20,-2.27e-19,2.02e-19,9.01e-01,2.88e+00,1.66e-02,-8.31e-03,1.20e-02,1.76e-11,-7.10e-03,-5.99e-03,-7.11e-03,1.85e-11
