F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.32e+00,-1.98e-19,6.50e-19,-9.09e-19,8.76e-01,5.88e-20,-9.09e-19,-1.13e-19,8.76e-01,3.57e+00,1.80e-02,7.20e-04,1.19e-02,2.58e-11,1.73e-02,4.77e-04,1.73e-02,2.10e-11
1.34e+00,-6.53e-19,6.99e-19,0.00e+00,8.68e-01,7.83e-20,-1.36e-18,-9.23e-20,8.69e-01,3.78e+00,1.93e-02,8.76e-04,1.24e-02,-1.26e-10,1.84e-02,5.64e-04,1.85e-02,-7.42e-11
1.37e+00,-7.67e-19,7.07e-19,-4.54e-19,8.61e-01,7.74e-20,-1.81e-18,-4.26e-20,8.62e-01,3.99e+00,2.06e-02,1.04e-03,1.29e-02,8.67e-10,1.96e-02,6.57e-04,1.96e-02,1.12e-09
1.39e+00,0.00e+00,7.30e-19,0.00e+00,8.54e-01,-5.10e-20,-9.09e-19,-8.52e-20,8.54e-01,4.20e+00,2.19e-02,1.23e-03,1.33e-02,-1.67e-09,2.07e-02,7.52e-04,2.08e-02,-1.39e-09
1.42e+00,-5.68e-20,9.17e-19,0.00e+00,8.47e-01,2.02e-19,-1.36e-18,-1.42e-20,8.48e-01,4.40e+00,2.32e-02,1.43e-03,1.38e-02,-4.62e-11,2.19e-02,8.53e-04,2.19e-02,-5.75e-11
1.44e+00,-1.05e-18,2.89e-19,-3.63e-18,8.40e-01,3.15e-19,-3.18e-18,-7.10e-19,8.41e-01,4.60e+00,2.45e-02,1.64e-03,1.42e-02,-1.99e-11,2.30e-02,9.55e-04,2.30e-02,-9.10e-12
1.47e+00,-9.09e-19,1.04e-18,-5.00e-18,8.34e-01,3.42e-19,-3.63e-18,-2.69e-19,8.34e-01,4.79e+00,2.57e-02,1.91e-03,1.45e-02,-2.17e-09,2.41e-02,1.08e-03,2.41e-02,-2.59e-09
1.49e+00,-8.52e-19,1.12e-18,-5.00e-18,8.27e-01,3.97e-19,-2.72e-18,-5.75e-19,8.28e-01,4.98e+00,2.71e-02,2.22e-03,1.49e-02,-4.53e-09,2.51e-02,1.22e-03,2.51e-02,-5.23e-09
1.52e+00,-6.25e-19,1.55e-18,-6.81e-18,8.21e-01,5.71e-19,-1.81e-18,-2.55e-19,8.22e-01,5.17e+00,2.84e-02,2.57e-03,1.53e-02,-1.71e-12,2.62e-02,1.38e-03,2.62e-02,1.00e-12
1.54e+00,-2.15e-18,1.53e-18,-5.45e-18,8.15e-01,1.23e-18,-3.63e-18,-7.88e-19,8.16e-01,5.35e+00,2.97e-02,2.96e-03,1.56e-02,-1.85e-11,2.72e-02,1.56e-03,2.72e-02,-1.57e-11
1.57e+00,-2.78e-18,9.89e-19,-5.45e-18,8.09e-01,1.44e-18,-2.72e-18,-7.95e-19,8.10e-01,5.52e+00,3.10e-02,3.39e-03,1.59e-02,-1.18e-09,2.81e-02,1.74e-03,2.81e-02,-1.49e-09
1.59e+00,6.81e-19,1.42e-19,-8.18e-18,8.03e-01,1.25e-18,-5.00e-18,-2.96e-18,8.04e-01,5.70e+00,3.24e-02,3.85e-03,1.62e-02,-1.45e-10,2.90e-02,1.93e-03,2.90e-02,-9.33e-11
