F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.09e+00,4.37e-18,-1.18e-17,-8.49e-18,9.58e-01,-4.75e-19,2.84e-18,2.94e-18,9.57e-01,1.42e+00,4.20e-03,5.27e-03,4.19e-03,-4.35e-10,8.20e-03,5.26e-03,8.21e-03,-4.99e-10
1.20e+00,5.62e-18,-1.20e-17,-3.23e-18,9.24e-01,-4.14e-18,4.48e-18,4.46e-18,9.22e-01,2.57e+00,8.11e-03,9.93e-03,8.09e-03,-3.97e-09,1.60e-02,9.87e-03,1.60e-02,-4.88e-09
1.30e+00,1.37e-17,-4.43e-18,9.09e-18,8.97e-01,-6.25e-18,-6.25e-18,-1.46e-18,8.95e-01,3.57e+00,1.17e-02,1.43e-02,1.17e-02,-3.95e-09,2.43e-02,1.42e-02,2.44e-02,-3.11e-09
1.40e+00,2.39e-17,1.68e-17,-2.72e-18,8.76e-01,1.00e-18,-1.06e-17,-4.66e-18,8.72e-01,4.46e+00,1.51e-02,1.86e-02,1.49e-02,-3.26e-09,3.37e-02,1.83e-02,3.38e-02,-2.19e-09
1.50e+00,3.84e-17,2.18e-17,5.45e-18,8.60e-01,-1.09e-18,-3.86e-18,-3.18e-18,8.55e-01,5.28e+00,1.81e-02,2.26e-02,1.78e-02,-3.62e-09,4.49e-02,2.22e-02,4.51e-02,-2.57e-09
1.59e+00,5.09e-17,5.34e-17,-8.18e-18,8.48e-01,6.10e-18,-2.50e-18,-3.15e-18,8.42e-01,6.06e+00,2.07e-02,2.64e-02,2.04e-02,-5.11e-09,5.86e-02,2.58e-02,5.88e-02,-4.07e-09
1.70e+00,4.52e-17,3.88e-17,0.00e+00,8.40e-01,5.37e-18,-7.27e-18,-4.37e-18,8.32e-01,6.80e+00,2.30e-02,3.00e-02,2.26e-02,-8.73e-09,7.51e-02,2.92e-02,7.54e-02,-7.50e-09
1.79e+00,5.36e-17,3.81e-17,-6.36e-18,8.36e-01,9.29e-18,4.09e-18,-2.27e-18,8.26e-01,7.52e+00,2.51e-02,3.34e-02,2.46e-02,-1.84e-08,9.50e-02,3.24e-02,9.55e-02,-1.63e-08
1.89e+00,2.63e-17,1.95e-17,3.91e-17,8.35e-01,2.67e-18,-1.81e-18,4.60e-18,8.24e-01,8.21e+00,2.71e-02,3.68e-02,2.65e-02,-5.79e-08,1.18e-01,3.55e-02,1.19e-01,-5.05e-08
1.99e+00,3.95e-17,-2.27e-18,9.82e-17,8.38e-01,-4.75e-17,-3.77e-17,4.60e-17,8.26e-01,8.88e+00,2.90e-02,4.03e-02,2.84e-02,-1.20e-10,1.45e-01,3.87e-02,1.46e-01,-9.95e-11
