F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,5.32e-20,-3.53e-20,5.68e-20,9.88e-01,-7.16e-20,1.27e-19,1.34e-20,9.88e-01,3.69e-01,-2.50e-04,9.23e-05,-2.42e-04,9.99e-12,2.64e-04,8.90e-05,2.64e-04,5.62e-11
1.04e+00,-1.42e-20,-8.73e-20,2.98e-19,9.78e-01,-1.33e-19,2.84e-20,4.30e-20,9.76e-01,7.21e-01,-5.33e-04,1.15e-04,-4.96e-04,3.28e-10,5.45e-04,1.07e-04,5.44e-04,3.92e-10
1.07e+00,-4.01e-19,-1.88e-19,1.13e-19,9.67e-01,-1.53e-19,-1.70e-19,6.79e-20,9.65e-01,1.05e+00,-8.56e-04,6.40e-05,-7.71e-04,-1.13e-11,8.41e-04,5.75e-05,8.39e-04,1.97e-11
1.09e+00,-7.03e-19,-2.70e-19,2.27e-19,9.57e-01,-1.95e-19,-5.68e-20,1.16e-19,9.55e-01,1.38e+00,-1.22e-03,-6.55e-05,-1.07e-03,-2.07e-10,1.15e-03,-5.68e-05,1.14e-03,-1.90e-10
1.12e+00,-8.02e-19,-2.46e-19,6.81e-19,9.47e-01,-2.00e-19,0.00e+00,2.28e-19,9.44e-01,1.68e+00,-1.65e-03,-2.76e-04,-1.39e-03,-8.43e-11,1.47e-03,-2.32e-04,1.46e-03,-6.63e-11
1.14e+00,-8.16e-19,-1.52e-19,3.97e-19,9.38e-01,-2.38e-19,-3.40e-19,1.95e-19,9.34e-01,1.98e+00,-2.14e-03,-5.70e-04,-1.75e-03,-2.36e-11,1.80e-03,-4.63e-04,1.79e-03,2.95e-13
1.17e+00,-2.48e-19,-2.37e-19,2.27e-19,9.29e-01,-2.51e-19,-2.27e-19,1.15e-19,9.25e-01,2.27e+00,-2.69e-03,-9.48e-04,-2.13e-03,-8.30e-11,2.14e-03,-7.46e-04,2.13e-03,-8.16e-11
1.19e+00,-1.70e-19,-2.35e-19,4.54e-19,9.20e-01,-3.38e-19,-5.68e-19,3.46e-20,9.15e-01,2.54e+00,-3.31e-03,-1.40e-03,-2.54e-03,8.56e-11,2.49e-03,-1.07e-03,2.48e-03,8.89e-11
1.22e+00,-6.39e-19,-2.08e-19,-1.13e-19,9.12e-01,-3.18e-19,-1.02e-18,-2.93e-20,9.06e-01,2.81e+00,-4.00e-03,-1.95e-03,-2.98e-03,2.77e-10,2.85e-03,-1.44e-03,2.84e-03,2.89e-10
1.24e+00,-5.54e-19,-2.10e-19,-2.27e-19,9.03e-01,-3.92e-19,-7.95e-19,7.63e-20,8.98e-01,3.07e+00,-4.76e-03,-2.58e-03,-3.44e-03,-1.14e-10,3.22e-03,-1.85e-03,3.20e-03,-1.37e-10
