F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,8.29e-18,7.74e-19,-9.29e-18,9.56e-01,-7.41e-19,7.86e-18,1.90e-18,9.57e-01,1.17e+00,4.69e-04,1.99e-03,4.69e-04,-2.64e-10,-1.85e-03,1.98e-03,-1.86e-03,-3.08e-10
1.20e+00,4.88e-18,2.33e-18,-6.99e-18,9.19e-01,-9.05e-19,1.38e-17,2.76e-19,9.21e-01,2.15e+00,6.82e-04,4.78e-03,6.81e-04,-2.59e-09,-3.57e-03,4.75e-03,-3.59e-03,-2.90e-09
1.30e+00,7.95e-19,2.67e-18,-5.22e-18,8.88e-01,2.22e-19,9.97e-18,-2.14e-18,8.91e-01,2.99e+00,7.16e-04,8.20e-03,7.17e-04,-1.49e-09,-5.35e-03,8.10e-03,-5.38e-03,-1.55e-09
1.40e+00,4.09e-18,5.22e-18,-1.72e-17,8.62e-01,-2.74e-18,3.12e-18,-9.51e-19,8.66e-01,3.74e+00,6.19e-04,1.20e-02,6.24e-04,-7.40e-10,-7.32e-03,1.18e-02,-7.35e-03,-7.71e-10
1.50e+00,1.00e-17,1.19e-17,-1.39e-17,8.41e-01,-1.02e-18,-1.26e-17,-2.98e-18,8.44e-01,4.42e+00,4.15e-04,1.63e-02,4.29e-04,-8.98e-10,-9.57e-03,1.59e-02,-9.61e-03,-9.09e-10
1.60e+00,1.13e-18,3.12e-18,-2.59e-17,8.23e-01,-3.35e-18,-4.88e-18,-4.10e-18,8.26e-01,5.06e+00,1.11e-04,2.10e-02,1.39e-04,-1.45e-09,-1.21e-02,2.03e-02,-1.22e-02,-1.44e-09
1.70e+00,-3.40e-19,8.29e-18,0.00e+00,8.08e-01,-2.28e-18,-5.45e-18,-2.87e-18,8.11e-01,5.66e+00,-3.02e-04,2.59e-02,-2.54e-04,-2.45e-09,-1.51e-02,2.49e-02,-1.51e-02,-2.36e-09
1.80e+00,7.95e-18,1.26e-17,-9.77e-18,7.96e-01,-1.79e-18,-3.40e-19,-1.20e-19,7.99e-01,6.23e+00,-8.49e-04,3.11e-02,-7.76e-04,-4.20e-09,-1.85e-02,2.96e-02,-1.84e-02,-3.94e-09
1.90e+00,-3.86e-18,1.23e-17,2.27e-17,7.87e-01,7.06e-19,-2.84e-18,9.55e-19,7.89e-01,6.78e+00,-1.56e-03,3.66e-02,-1.45e-03,-7.50e-09,-2.22e-02,3.46e-02,-2.20e-02,-6.91e-09
2.00e+00,-6.36e-18,2.36e-17,1.45e-17,7.81e-01,-4.79e-18,1.02e-17,2.60e-18,7.81e-01,7.31e+00,-2.47e-03,4.23e-02,-2.32e-03,-1.49e-08,-2.61e-02,3.96e-02,-2.59e-02,-1.34e-08
