F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-1.95e-19,-9.21e-20,-7.38e-19,9.88e-01,-2.21e-20,4.83e-19,3.01e-20,9.88e-01,4.38e-01,-1.90e-03,-1.99e-03,-1.83e-03,6.22e-11,-1.21e-03,-1.92e-03,-1.21e-03,-2.21e-11
1.04e+00,-2.09e-19,-1.66e-19,-4.26e-19,9.76e-01,-4.09e-20,2.27e-19,8.43e-20,9.78e-01,8.56e-01,-3.83e-03,-3.96e-03,-3.57e-03,3.45e-11,-2.43e-03,-3.69e-03,-2.44e-03,-1.30e-11
1.07e+00,2.87e-19,-2.22e-19,-2.27e-19,9.66e-01,-3.87e-20,6.81e-19,5.86e-20,9.68e-01,1.25e+00,-5.78e-03,-5.91e-03,-5.19e-03,-1.72e-10,-3.66e-03,-5.32e-03,-3.67e-03,-1.91e-10
1.09e+00,3.90e-19,-1.89e-19,5.11e-19,9.55e-01,-4.31e-20,4.54e-19,5.32e-21,9.58e-01,1.63e+00,-7.73e-03,-7.84e-03,-6.71e-03,-1.17e-10,-4.87e-03,-6.83e-03,-4.88e-03,-1.17e-10
1.12e+00,3.33e-19,-1.87e-19,1.13e-19,9.45e-01,-4.28e-20,1.13e-19,7.63e-20,9.48e-01,2.00e+00,-9.66e-03,-9.74e-03,-8.11e-03,-3.58e-10,-6.07e-03,-8.21e-03,-6.09e-03,-3.30e-10
1.14e+00,7.95e-19,-1.77e-19,6.81e-19,9.35e-01,5.77e-21,7.38e-19,-1.04e-19,9.39e-01,2.35e+00,-1.15e-02,-1.16e-02,-9.40e-03,-5.17e-12,-7.23e-03,-9.48e-03,-7.26e-03,-1.33e-11
1.17e+00,9.44e-19,-9.61e-20,-2.27e-19,9.26e-01,7.88e-21,1.25e-18,-1.42e-19,9.30e-01,2.69e+00,-1.34e-02,-1.34e-02,-1.05e-02,-1.34e-11,-8.36e-03,-1.06e-02,-8.40e-03,-1.60e-11
1.19e+00,7.38e-19,-7.37e-20,3.40e-19,9.16e-01,-2.70e-20,6.81e-19,-1.77e-20,9.21e-01,3.01e+00,-1.52e-02,-1.52e-02,-1.16e-02,2.19e-10,-9.46e-03,-1.17e-02,-9.51e-03,2.14e-10
1.22e+00,3.76e-19,-2.53e-19,0.00e+00,9.07e-01,1.59e-20,1.13e-18,1.77e-20,9.13e-01,3.33e+00,-1.69e-02,-1.70e-02,-1.25e-02,2.46e-10,-1.05e-02,-1.27e-02,-1.05e-02,2.36e-10
1.24e+00,0.00e+00,-3.24e-19,-4.54e-19,8.99e-01,-7.10e-20,1.25e-18,-1.03e-19,9.05e-01,3.63e+00,-1.86e-02,-1.88e-02,-1.34e-02,-3.49e-11,-1.15e-02,-1.36e-02,-1.16e-02,-3.15e-11
1.27e+00,-6.67e-19,-2.37e-19,0.00e+00,8.90e-01,-3.41e-20,1.36e-18,0.00e+00,8.97e-01,3.93e+00,-2.02e-02,-2.05e-02,-1.41e-02,-2.85e-11,-1.25e-02,-1.44e-02,-1.26e-02,-3.36e-11
1.29e+00,-1.98e-19,-4.78e-19,6.81e-19,8.82e-01,-2.84e-20,9.09e-19,6.03e-20,8.89e-01,4.22e+00,-2.17e-02,-2.23e-02,-1.47e-02,-9.28e-09,-1.34e-02,-1.52e-02,-1.35e-02,-9.04e-09
1.32e+00,-2.55e-19,-5.56e-19,0.00e+00,8.74e-01,-2.61e-20,1.59e-18,-3.90e-20,8.82e-01,4.49e+00,-2.31e-02,-2.40e-02,-1.53e-02,-5.89e-09,-1.43e-02,-1.59e-02,-1.44e-02,-5.20e-09
1.34e+00,-5.68e-20,-4.36e-19,-4.54e-19,8.67e-01,-7.54e-20,1.59e-18,-1.42e-20,8.75e-01,4.77e+00,-2.45e-02,-2.57e-02,-1.57e-02,-6.82e-11,-1.51e-02,-1.66e-02,-1.53e-02,-5.51e-11
