F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,2.09e-19,-4.80e-20,-2.27e-19,9.88e-01,-2.96e-20,-4.26e-20,-5.32e-21,9.88e-01,4.26e-01,4.43e-03,-1.65e-03,4.27e-03,-4.61e-11,-3.78e-03,-1.59e-03,-3.78e-03,-3.12e-11
1.04e+00,3.21e-19,-6.39e-20,-6.81e-19,9.77e-01,-1.52e-20,1.77e-19,-6.21e-21,9.77e-01,8.34e-01,9.19e-03,-3.51e-03,8.56e-03,2.30e-12,-7.42e-03,-3.26e-03,-7.42e-03,3.04e-11
1.07e+00,-2.02e-19,-1.03e-19,-6.81e-19,9.67e-01,-5.55e-22,1.34e-19,-4.79e-20,9.66e-01,1.22e+00,1.42e-02,-5.57e-03,1.28e-02,-1.46e-10,-1.09e-02,-5.01e-03,-1.09e-02,-1.41e-10
1.09e+00,-2.77e-19,-6.03e-20,-5.68e-19,9.57e-01,2.64e-20,3.40e-19,1.77e-20,9.56e-01,1.59e+00,1.96e-02,-7.85e-03,1.70e-02,-1.11e-10,-1.42e-02,-6.82e-03,-1.42e-02,-8.18e-11
1.12e+00,-5.32e-19,5.10e-20,-6.81e-19,9.47e-01,9.01e-20,6.53e-19,-1.24e-19,9.46e-01,1.95e+00,2.52e-02,-1.03e-02,2.12e-02,-5.61e-11,-1.74e-02,-8.68e-03,-1.74e-02,-6.02e-11
1.14e+00,-9.30e-19,4.52e-20,-7.95e-19,9.38e-01,8.01e-20,7.67e-19,-3.55e-20,9.36e-01,2.30e+00,3.11e-02,-1.30e-02,2.53e-02,3.03e-11,-2.04e-02,-1.05e-02,-2.04e-02,3.73e-11
1.17e+00,-7.95e-19,-2.75e-20,0.00e+00,9.29e-01,7.19e-20,7.24e-19,6.74e-20,9.26e-01,2.63e+00,3.71e-02,-1.58e-02,2.94e-02,1.21e-11,-2.33e-02,-1.25e-02,-2.33e-02,6.32e-11
1.19e+00,-6.10e-19,-7.72e-20,0.00e+00,9.20e-01,6.63e-20,3.97e-19,1.27e-19,9.17e-01,2.95e+00,4.34e-02,-1.89e-02,3.33e-02,2.88e-10,-2.61e-02,-1.45e-02,-2.60e-02,2.97e-10
1.22e+00,-7.67e-19,-3.90e-20,0.00e+00,9.12e-01,8.43e-21,8.24e-19,1.10e-19,9.08e-01,3.26e+00,4.99e-02,-2.22e-02,3.71e-02,2.58e-11,-2.87e-02,-1.64e-02,-2.86e-02,2.66e-11
1.24e+00,-5.54e-19,-2.30e-19,2.27e-19,9.03e-01,-1.77e-21,1.19e-18,-1.42e-20,9.00e-01,3.56e+00,5.65e-02,-2.56e-02,4.09e-02,-5.23e-12,-3.11e-02,-1.84e-02,-3.10e-02,-1.63e-12
1.27e+00,-2.27e-19,-1.64e-19,4.54e-19,8.96e-01,3.59e-20,9.09e-19,6.39e-20,8.91e-01,3.86e+00,6.33e-02,-2.92e-02,4.45e-02,-1.81e-11,-3.35e-02,-2.04e-02,-3.33e-02,-1.28e-11
1.29e+00,-4.68e-19,-6.48e-20,4.54e-19,8.88e-01,9.54e-20,1.42e-18,-6.03e-20,8.83e-01,4.14e+00,7.02e-02,-3.30e-02,4.80e-02,1.38e-12,-3.57e-02,-2.24e-02,-3.55e-02,6.31e-13
