F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-1.19e-17,-1.36e-18,-1.00e-17,9.57e-01,1.20e-18,9.94e-19,1.64e-20,9.55e-01,1.15e+00,-6.26e-04,4.53e-03,-6.25e-04,-1.42e-11,-2.18e-03,4.52e-03,-2.18e-03,-1.31e-11
1.20e+00,-1.38e-17,-4.71e-18,-2.38e-17,9.22e-01,3.17e-18,4.94e-18,-2.87e-18,9.18e-01,2.10e+00,-8.16e-04,9.49e-03,-8.13e-04,-1.24e-10,-4.45e-03,9.42e-03,-4.45e-03,-1.16e-10
1.30e+00,-2.52e-17,-3.06e-18,-1.75e-17,8.92e-01,1.94e-18,-5.22e-18,-5.48e-19,8.86e-01,2.92e+00,-6.26e-04,1.47e-02,-6.23e-04,-2.35e-10,-6.96e-03,1.45e-02,-6.97e-03,-2.18e-10
1.40e+00,-6.56e-17,-9.54e-18,3.18e-18,8.66e-01,5.45e-18,-2.04e-18,-3.82e-18,8.59e-01,3.65e+00,-1.08e-04,2.02e-02,-1.13e-04,-3.97e-10,-9.78e-03,1.98e-02,-9.82e-03,-3.59e-10
1.50e+00,-6.34e-17,-5.91e-18,7.72e-18,8.45e-01,2.85e-19,-5.22e-18,-5.21e-18,8.36e-01,4.32e+00,7.02e-04,2.59e-02,6.78e-04,-7.93e-10,-1.29e-02,2.52e-02,-1.30e-02,-7.21e-10
1.60e+00,-4.63e-17,-2.72e-18,1.63e-17,8.27e-01,-3.28e-18,-4.54e-19,-4.11e-18,8.17e-01,4.94e+00,1.79e-03,3.16e-02,1.73e-03,-1.63e-09,-1.65e-02,3.06e-02,-1.66e-02,-1.54e-09
1.70e+00,-4.13e-17,7.27e-18,-3.63e-18,8.12e-01,-7.43e-18,-1.00e-17,-1.06e-17,8.00e-01,5.52e+00,3.17e-03,3.75e-02,3.05e-03,-3.34e-09,-2.05e-02,3.60e-02,-2.06e-02,-3.21e-09
1.79e+00,-4.09e-17,1.40e-17,1.22e-17,8.00e-01,-9.16e-18,-1.59e-17,-1.40e-17,7.86e-01,6.07e+00,4.86e-03,4.33e-02,4.65e-03,-6.90e-09,-2.50e-02,4.13e-02,-2.51e-02,-6.55e-09
1.89e+00,-3.95e-17,2.72e-17,2.63e-17,7.90e-01,-1.98e-18,-2.63e-17,-1.41e-17,7.75e-01,6.60e+00,6.89e-03,4.91e-02,6.57e-03,-1.51e-08,-3.01e-02,4.64e-02,-3.03e-02,-1.36e-08
2.00e+00,-4.54e-17,3.45e-17,-1.18e-17,7.83e-01,-2.48e-18,-2.81e-17,-1.01e-17,7.65e-01,7.11e+00,9.29e-03,5.48e-02,8.82e-03,-3.74e-08,-3.59e-02,5.14e-02,-3.62e-02,-3.06e-08
