F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-3.44e-17,-1.13e-17,2.58e-17,9.56e-01,2.91e-17,-3.64e-17,5.57e-17,9.57e-01,1.81e+00,1.10e-02,3.58e-02,9.63e-03,2.60e-08,1.59e-02,3.12e-02,1.60e-02,2.68e-08
1.19e+00,5.48e-17,-3.52e-16,-2.94e-16,9.19e-01,1.56e-16,2.50e-16,-2.53e-16,9.19e-01,3.34e+00,2.56e-02,6.97e-02,1.96e-02,-1.57e-09,2.31e-02,5.34e-02,2.31e-02,1.14e-09
