F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-2.34e-19,3.20e-20,3.33e-19,9.88e-01,8.69e-21,0.00e+00,-3.99e-20,9.88e-01,4.06e-01,-3.21e-04,-2.52e-04,-3.10e-04,-6.28e-11,1.01e-03,-2.43e-04,1.01e-03,-8.29e-12
1.04e+00,-3.26e-19,-4.10e-21,9.37e-19,9.78e-01,3.80e-20,0.00e+00,-4.79e-20,9.76e-01,7.95e-01,-7.39e-04,-3.01e-04,-6.88e-04,-2.43e-10,2.12e-03,-2.80e-04,2.12e-03,-2.30e-10
1.07e+00,3.76e-19,1.65e-19,7.38e-19,9.67e-01,1.06e-20,2.27e-19,-1.03e-19,9.66e-01,1.16e+00,-1.25e-03,-1.53e-04,-1.12e-03,-2.48e-10,3.30e-03,-1.37e-04,3.30e-03,-2.11e-10
1.09e+00,8.24e-19,2.77e-19,3.12e-19,9.57e-01,1.94e-20,4.54e-19,-9.94e-20,9.55e-01,1.52e+00,-1.86e-03,1.88e-04,-1.62e-03,-2.71e-10,4.55e-03,1.63e-04,4.54e-03,-2.35e-10
1.12e+00,4.54e-19,2.88e-19,3.97e-19,9.48e-01,2.45e-20,1.13e-18,-1.03e-19,9.45e-01,1.86e+00,-2.56e-03,7.17e-04,-2.16e-03,-7.19e-10,5.85e-03,6.02e-04,5.83e-03,-7.04e-10
1.14e+00,7.38e-19,3.36e-19,3.40e-19,9.38e-01,-6.99e-21,9.09e-19,-1.06e-19,9.35e-01,2.19e+00,-3.36e-03,1.42e-03,-2.74e-03,-6.21e-12,7.18e-03,1.16e-03,7.16e-03,8.83e-13
1.17e+00,6.53e-19,5.12e-19,-2.84e-19,9.29e-01,-3.62e-20,6.81e-19,3.55e-21,9.26e-01,2.51e+00,-4.25e-03,2.31e-03,-3.37e-03,-1.72e-11,8.55e-03,1.82e-03,8.51e-03,-2.46e-11
1.19e+00,8.80e-19,5.29e-19,2.27e-19,9.20e-01,-1.36e-19,4.54e-19,7.10e-21,9.16e-01,2.82e+00,-5.24e-03,3.36e-03,-4.02e-03,2.69e-10,9.92e-03,2.57e-03,9.88e-03,2.41e-10
1.22e+00,1.22e-18,5.23e-19,7.95e-19,9.12e-01,-1.61e-19,1.36e-18,-8.52e-20,9.07e-01,3.12e+00,-6.32e-03,4.58e-03,-4.71e-03,-1.98e-10,1.13e-02,3.39e-03,1.12e-02,-2.07e-10
1.24e+00,1.36e-18,4.97e-19,5.11e-19,9.04e-01,-1.10e-19,4.54e-19,-1.42e-19,8.99e-01,3.41e+00,-7.49e-03,5.95e-03,-5.42e-03,-3.44e-10,1.26e-02,4.28e-03,1.26e-02,-3.24e-10
1.27e+00,1.33e-18,4.12e-19,1.13e-19,8.96e-01,-1.94e-19,2.27e-19,-9.23e-20,8.90e-01,3.69e+00,-8.76e-03,7.46e-03,-6.15e-03,6.97e-11,1.40e-02,5.21e-03,1.39e-02,6.07e-11
1.29e+00,1.98e-18,3.12e-19,2.27e-19,8.88e-01,-7.41e-20,6.81e-19,-2.84e-20,8.82e-01,3.96e+00,-1.01e-02,9.12e-03,-6.91e-03,-6.62e-09,1.54e-02,6.19e-03,1.53e-02,-7.93e-09
1.32e+00,7.67e-19,2.06e-19,1.59e-18,8.81e-01,1.44e-19,9.09e-19,-2.13e-20,8.74e-01,4.23e+00,-1.15e-02,1.09e-02,-7.70e-03,-4.41e-09,1.67e-02,7.21e-03,1.66e-02,-4.95e-09
1.34e+00,7.95e-19,-3.76e-19,1.25e-18,8.74e-01,7.19e-20,-4.54e-19,5.68e-20,8.67e-01,4.49e+00,-1.31e-02,1.28e-02,-8.53e-03,-7.45e-09,1.81e-02,8.25e-03,1.79e-02,-1.04e-08
1.37e+00,1.13e-18,-4.99e-19,7.95e-19,8.67e-01,2.75e-20,-6.81e-19,-7.10e-20,8.59e-01,4.74e+00,-1.49e-02,1.49e-02,-9.40e-03,-2.52e-09,1.94e-02,9.33e-03,1.92e-02,-3.66e-09
1.39e+00,1.02e-18,-5.13e-19,2.27e-19,8.60e-01,5.50e-20,-9.09e-19,3.83e-19,8.52e-01,4.98e+00,-1.67e-02,1.71e-02,-1.02e-02,3.64e-10,2.07e-02,1.04e-02,2.05e-02,9.13e-10
1.42e+00,1.30e-18,-4.87e-19,4.54e-19,8.53e-01,-7.08e-20,0.00e+00,3.55e-19,8.45e-01,5.23e+00,-1.86e-02,1.94e-02,-1.11e-02,-1.29e-10,2.19e-02,1.15e-02,2.17e-02,3.00e-10
1.44e+00,1.64e-18,-3.55e-20,2.27e-19,8.47e-01,-2.42e-19,9.09e-19,7.10e-19,8.38e-01,5.46e+00,-2.06e-02,2.18e-02,-1.20e-02,-7.76e-13,2.31e-02,1.26e-02,2.29e-02,-9.63e-13
1.47e+00,1.13e-18,5.78e-19,-9.09e-19,8.40e-01,-6.52e-19,9.09e-19,1.13e-18,8.31e-01,5.69e+00,-2.28e-02,2.43e-02,-1.30e-02,-1.75e-09,2.44e-02,1.37e-02,2.41e-02,-1.65e-09
1.49e+00,1.02e-18,1.05e-18,-1.47e-18,8.34e-01,-9.66e-19,2.72e-18,1.77e-18,8.25e-01,5.92e+00,-2.52e-02,2.70e-02,-1.40e-02,-1.37e-09,2.56e-02,1.48e-02,2.53e-02,-1.92e-09
1.52e+00,1.81e-18,1.00e-18,-1.36e-18,8.28e-01,-5.50e-20,0.00e+00,4.83e-19,8.19e-01,6.14e+00,-2.77e-02,2.97e-02,-1.50e-02,-2.03e-12,2.67e-02,1.59e-02,2.64e-02,-2.21e-12
