F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-1.24e-20,6.88e-20,3.83e-19,9.88e-01,2.06e-21,-8.52e-20,5.59e-20,9.88e-01,3.58e-01,1.47e-03,1.19e-03,1.42e-03,5.64e-11,1.44e-03,1.15e-03,1.44e-03,5.45e-11
1.04e+00,2.48e-20,1.18e-19,1.42e-19,9.77e-01,1.15e-20,-3.69e-19,1.21e-19,9.77e-01,6.99e-01,3.06e-03,2.56e-03,2.85e-03,4.26e-11,2.80e-03,2.38e-03,2.80e-03,2.92e-11
1.07e+00,5.68e-20,7.15e-20,3.97e-19,9.66e-01,2.46e-20,-1.98e-19,9.23e-20,9.66e-01,1.02e+00,4.78e-03,4.07e-03,4.30e-03,-1.09e-10,4.09e-03,3.66e-03,4.10e-03,-1.27e-10
1.09e+00,1.77e-19,3.30e-20,1.42e-19,9.55e-01,2.19e-20,-1.98e-19,8.70e-20,9.56e-01,1.33e+00,6.61e-03,5.73e-03,5.75e-03,-3.11e-10,5.32e-03,4.98e-03,5.32e-03,-2.95e-10
1.12e+00,3.51e-19,1.28e-19,-2.84e-19,9.45e-01,7.37e-20,8.52e-20,9.59e-20,9.46e-01,1.63e+00,8.56e-03,7.53e-03,7.19e-03,-9.59e-11,6.47e-03,6.33e-03,6.48e-03,-1.02e-10
1.14e+00,3.62e-19,1.19e-19,-5.68e-19,9.35e-01,9.01e-20,3.40e-19,1.03e-19,9.37e-01,1.92e+00,1.06e-02,9.44e-03,8.63e-03,-4.19e-10,7.56e-03,7.69e-03,7.57e-03,-4.05e-10
1.17e+00,6.81e-19,1.99e-19,0.00e+00,9.26e-01,8.75e-20,0.00e+00,1.70e-19,9.27e-01,2.20e+00,1.27e-02,1.14e-02,1.00e-02,1.20e-11,8.58e-03,9.06e-03,8.59e-03,4.34e-12
1.19e+00,4.83e-19,1.83e-19,-7.38e-19,9.17e-01,1.19e-19,-4.54e-19,1.13e-19,9.18e-01,2.46e+00,1.49e-02,1.36e-02,1.14e-02,1.42e-10,9.54e-03,1.04e-02,9.55e-03,9.86e-11
1.22e+00,6.39e-19,2.24e-19,-7.95e-19,9.08e-01,1.55e-19,-6.81e-19,4.97e-20,9.10e-01,2.72e+00,1.72e-02,1.58e-02,1.28e-02,-2.51e-11,1.04e-02,1.17e-02,1.04e-02,-1.37e-11
1.24e+00,1.84e-19,2.34e-19,-1.13e-19,8.99e-01,1.67e-19,-6.53e-19,8.52e-20,9.01e-01,2.97e+00,1.96e-02,1.81e-02,1.41e-02,-3.25e-10,1.12e-02,1.30e-02,1.13e-02,-3.39e-10
