F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-1.77e-19,7.31e-20,-4.97e-20,9.88e-01,4.23e-20,1.42e-19,3.01e-20,9.88e-01,3.71e-01,-1.71e-03,7.04e-04,-1.65e-03,1.15e-10,-4.00e-04,6.79e-04,-4.00e-04,1.00e-10
1.04e+00,-2.55e-19,7.43e-20,-2.41e-19,9.77e-01,7.87e-20,-1.13e-19,-2.66e-20,9.77e-01,7.25e-01,-3.38e-03,1.26e-03,-3.15e-03,2.28e-11,-9.15e-04,1.18e-03,-9.15e-04,7.71e-12
1.07e+00,-2.55e-19,4.04e-20,-3.40e-19,9.66e-01,8.59e-20,-2.84e-19,6.03e-20,9.66e-01,1.06e+00,-5.00e-03,1.68e-03,-4.50e-03,-1.59e-12,-1.54e-03,1.51e-03,-1.54e-03,-2.11e-11
1.09e+00,-7.03e-19,-4.08e-20,-3.12e-19,9.56e-01,8.64e-20,-5.68e-19,8.88e-20,9.56e-01,1.38e+00,-6.57e-03,1.96e-03,-5.71e-03,-7.26e-11,-2.27e-03,1.70e-03,-2.27e-03,-9.94e-11
1.12e+00,-8.38e-19,-9.67e-20,-4.54e-19,9.46e-01,1.02e-19,-2.27e-19,6.39e-20,9.46e-01,1.70e+00,-8.09e-03,2.08e-03,-6.80e-03,1.56e-11,-3.11e-03,1.75e-03,-3.11e-03,-1.26e-11
1.14e+00,-1.02e-18,-1.18e-19,-4.54e-19,9.36e-01,8.41e-20,-5.68e-19,6.74e-20,9.37e-01,2.00e+00,-9.54e-03,2.06e-03,-7.77e-03,1.16e-10,-4.04e-03,1.68e-03,-4.04e-03,7.75e-11
1.17e+00,-1.26e-18,1.25e-19,-6.25e-19,9.27e-01,1.10e-19,-6.81e-19,5.32e-20,9.27e-01,2.29e+00,-1.09e-02,1.89e-03,-8.62e-03,-2.08e-11,-5.06e-03,1.49e-03,-5.06e-03,-2.27e-11
1.19e+00,-1.84e-18,1.72e-19,-7.38e-19,9.17e-01,1.26e-19,-7.95e-19,4.61e-20,9.18e-01,2.57e+00,-1.22e-02,1.57e-03,-9.36e-03,9.68e-11,-6.16e-03,1.20e-03,-6.17e-03,1.15e-10
1.22e+00,-1.29e-18,2.37e-19,-7.95e-19,9.09e-01,2.25e-19,-9.09e-19,2.37e-19,9.10e-01,2.84e+00,-1.34e-02,1.11e-03,-1.00e-02,2.78e-11,-7.34e-03,8.30e-04,-7.35e-03,5.95e-11
1.24e+00,-1.88e-18,2.30e-19,-2.27e-19,9.00e-01,2.09e-19,-1.36e-18,2.59e-19,9.01e-01,3.10e+00,-1.46e-02,5.19e-04,-1.05e-02,-9.78e-11,-8.59e-03,3.75e-04,-8.60e-03,-9.32e-11
1.27e+00,-1.70e-18,2.87e-19,-5.68e-19,8.92e-01,1.56e-19,-1.36e-18,2.59e-19,8.93e-01,3.35e+00,-1.57e-02,-2.14e-04,-1.09e-02,-3.38e-10,-9.89e-03,-1.50e-04,-9.91e-03,-3.64e-10
