F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,8.16e-20,1.84e-19,4.47e-19,9.59e-01,-4.30e-20,1.42e-20,-3.37e-20,9.58e-01,1.20e+00,-1.18e-03,3.56e-04,-1.17e-03,-5.78e-09,6.01e-03,3.55e-04,6.01e-03,-5.54e-09
1.20e+00,-7.10e-21,6.25e-19,-2.48e-19,9.24e-01,3.50e-19,5.68e-20,2.09e-19,9.23e-01,2.18e+00,-2.90e-03,7.50e-04,-2.88e-03,-1.90e-08,1.17e-02,7.44e-04,1.17e-02,-1.67e-08
1.30e+00,-2.41e-19,5.68e-19,-2.84e-19,8.96e-01,5.95e-19,3.40e-19,-5.68e-20,8.94e-01,3.03e+00,-5.03e-03,1.19e-03,-4.93e-03,-3.36e-08,1.77e-02,1.17e-03,1.76e-02,-3.15e-08
1.40e+00,7.10e-19,5.68e-19,-2.55e-19,8.71e-01,7.08e-19,8.52e-19,1.77e-21,8.70e-01,3.78e+00,-7.44e-03,1.69e-03,-7.20e-03,-4.45e-08,2.41e-02,1.64e-03,2.41e-02,-4.46e-08
1.50e+00,1.10e-18,6.25e-19,2.69e-18,8.51e-01,3.56e-19,3.40e-19,2.66e-20,8.49e-01,4.46e+00,-1.00e-02,2.24e-03,-9.56e-03,-5.66e-08,3.13e-02,2.14e-03,3.13e-02,-5.84e-08
1.60e+00,8.52e-19,-2.27e-19,2.55e-18,8.34e-01,7.88e-19,-4.54e-19,5.47e-19,8.31e-01,5.09e+00,-1.27e-02,2.83e-03,-1.19e-02,-7.36e-08,3.94e-02,2.67e-03,3.93e-02,-7.73e-08
1.70e+00,2.04e-18,-1.70e-18,4.20e-18,8.19e-01,1.15e-18,-1.02e-18,9.02e-19,8.17e-01,5.68e+00,-1.54e-02,3.45e-03,-1.42e-02,-1.00e-07,4.84e-02,3.19e-03,4.83e-02,-1.06e-07
1.80e+00,5.11e-19,-1.93e-18,5.51e-18,8.07e-01,7.49e-19,-1.36e-18,1.23e-18,8.05e-01,6.24e+00,-1.82e-02,4.05e-03,-1.64e-02,-1.43e-07,5.84e-02,3.68e-03,5.82e-02,-1.52e-07
1.90e+00,1.13e-19,-1.36e-18,6.59e-18,7.97e-01,8.88e-19,-2.04e-18,1.07e-18,7.95e-01,6.77e+00,-2.08e-02,4.59e-03,-1.84e-02,-2.16e-07,6.94e-02,4.11e-03,6.91e-02,-2.30e-07
2.00e+00,1.47e-18,-2.27e-19,3.63e-18,7.90e-01,1.54e-18,-1.36e-18,7.31e-19,7.87e-01,7.28e+00,-2.34e-02,5.05e-03,-2.03e-02,-3.47e-07,8.14e-02,4.45e-03,8.10e-02,-3.67e-07
