F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-3.17e-19,-1.35e-19,-1.42e-19,9.88e-01,4.02e-20,-2.84e-20,2.97e-20,9.88e-01,3.76e-01,-4.56e-04,1.80e-03,-4.40e-04,5.16e-11,5.17e-04,1.74e-03,5.17e-04,-3.00e-11
1.04e+00,-3.48e-19,-2.18e-19,2.13e-19,9.76e-01,5.69e-20,1.13e-19,-4.88e-20,9.77e-01,7.36e-01,-9.12e-04,3.81e-03,-8.49e-04,-2.60e-11,1.07e-03,3.55e-03,1.07e-03,-5.83e-11
1.07e+00,-3.09e-19,-2.27e-19,5.11e-19,9.66e-01,7.34e-20,5.68e-19,-3.33e-20,9.67e-01,1.07e+00,-1.36e-03,6.02e-03,-1.22e-03,-1.38e-10,1.67e-03,5.42e-03,1.67e-03,-1.38e-10
1.09e+00,-3.48e-19,-6.52e-20,3.69e-19,9.55e-01,8.83e-20,3.40e-19,9.76e-21,9.57e-01,1.40e+00,-1.79e-03,8.41e-03,-1.55e-03,-1.72e-10,2.30e-03,7.32e-03,2.31e-03,-1.78e-10
1.12e+00,-4.19e-19,-1.60e-19,-3.97e-19,9.45e-01,1.20e-19,3.40e-19,1.59e-19,9.47e-01,1.72e+00,-2.20e-03,1.09e-02,-1.84e-03,-1.44e-11,2.98e-03,9.25e-03,2.99e-03,-1.76e-11
1.14e+00,-5.61e-19,-1.11e-19,-5.11e-19,9.35e-01,1.04e-19,2.27e-19,6.74e-20,9.38e-01,2.02e+00,-2.58e-03,1.37e-02,-2.10e-03,-1.77e-10,3.69e-03,1.12e-02,3.70e-03,-1.68e-10
1.17e+00,-9.51e-19,-8.30e-20,-9.66e-19,9.25e-01,1.39e-19,3.40e-19,1.06e-20,9.28e-01,2.31e+00,-2.93e-03,1.66e-02,-2.31e-03,5.69e-12,4.45e-03,1.31e-02,4.46e-03,2.09e-12
1.19e+00,-8.52e-19,8.43e-21,-7.95e-19,9.16e-01,1.32e-19,2.27e-19,-6.39e-20,9.20e-01,2.59e+00,-3.24e-03,1.96e-02,-2.48e-03,7.60e-11,5.24e-03,1.50e-02,5.26e-03,7.42e-11
1.22e+00,-6.53e-19,4.30e-20,-7.95e-19,9.07e-01,1.07e-19,0.00e+00,-1.24e-20,9.11e-01,2.86e+00,-3.51e-03,2.28e-02,-2.60e-03,3.74e-11,6.08e-03,1.70e-02,6.10e-03,4.21e-11
1.24e+00,-2.41e-19,-1.03e-19,-6.81e-19,8.98e-01,6.58e-20,6.81e-19,2.30e-20,9.03e-01,3.12e+00,-3.74e-03,2.61e-02,-2.69e-03,-1.96e-10,6.95e-03,1.89e-02,6.98e-03,-2.03e-10
1.27e+00,-4.68e-19,-1.55e-20,-2.27e-19,8.90e-01,4.56e-20,1.36e-18,1.77e-20,8.95e-01,3.37e+00,-3.93e-03,2.96e-02,-2.74e-03,-7.86e-07,7.87e-03,2.08e-02,7.91e-03,-7.55e-07
1.29e+00,-1.13e-19,-1.16e-19,-5.68e-19,8.82e-01,7.49e-20,6.81e-19,1.27e-19,8.87e-01,3.62e+00,-4.06e-03,3.31e-02,-2.76e-03,-9.94e-11,8.82e-03,2.26e-02,8.88e-03,-1.20e-10
1.32e+00,1.70e-19,4.21e-20,1.13e-19,8.74e-01,1.08e-19,1.36e-18,1.98e-19,8.80e-01,3.86e+00,-4.15e-03,3.68e-02,-2.73e-03,5.60e-11,9.82e-03,2.44e-02,9.89e-03,7.45e-11
1.34e+00,-1.42e-20,8.08e-20,-1.13e-19,8.66e-01,5.86e-20,1.81e-18,3.33e-19,8.72e-01,4.09e+00,-4.18e-03,4.05e-02,-2.68e-03,4.61e-10,1.08e-02,2.62e-02,1.09e-02,6.61e-10
1.37e+00,1.05e-18,2.12e-19,-1.13e-18,8.59e-01,7.54e-20,2.72e-18,3.37e-19,8.65e-01,4.32e+00,-4.15e-03,4.44e-02,-2.59e-03,8.78e-09,1.19e-02,2.79e-02,1.20e-02,7.28e-09
1.39e+00,1.13e-19,-3.44e-19,-3.06e-18,8.51e-01,9.02e-20,5.00e-18,6.92e-19,8.59e-01,4.54e+00,-4.09e-03,4.83e-02,-2.49e-03,2.08e-11,1.30e-02,2.96e-02,1.31e-02,1.78e-11
1.42e+00,2.84e-19,1.85e-19,-6.81e-19,8.44e-01,8.79e-20,4.31e-18,8.31e-19,8.52e-01,4.75e+00,-4.00e-03,5.23e-02,-2.37e-03,2.17e-10,1.42e-02,3.12e-02,1.43e-02,2.61e-10
1.44e+00,1.98e-19,4.56e-19,-3.40e-19,8.37e-01,8.23e-19,2.95e-18,8.91e-19,8.45e-01,4.96e+00,-3.85e-03,5.63e-02,-2.22e-03,-4.68e-09,1.53e-02,3.28e-02,1.55e-02,-4.82e-09
