F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,2.13e-20,-2.83e-20,2.84e-20,9.88e-01,-3.76e-20,2.55e-19,-7.99e-21,9.88e-01,4.08e-01,2.34e-03,1.72e-03,2.25e-03,1.24e-10,-2.22e-03,1.66e-03,-2.22e-03,7.00e-11
1.04e+00,-8.52e-20,-7.96e-20,1.13e-19,9.77e-01,-7.99e-20,3.40e-19,-1.42e-20,9.77e-01,7.96e-01,5.07e-03,3.52e-03,4.72e-03,1.00e-10,-4.31e-03,3.28e-03,-4.31e-03,7.23e-11
1.07e+00,-2.98e-19,-6.81e-20,1.13e-19,9.66e-01,-8.68e-20,5.68e-19,-9.76e-20,9.67e-01,1.16e+00,8.18e-03,5.39e-03,7.36e-03,-6.26e-11,-6.26e-03,4.85e-03,-6.26e-03,-6.78e-11
1.09e+00,-3.69e-19,-3.81e-20,1.13e-19,9.55e-01,-1.13e-19,6.81e-19,-1.10e-19,9.57e-01,1.52e+00,1.16e-02,7.33e-03,1.01e-02,1.24e-11,-8.07e-03,6.38e-03,-8.08e-03,1.42e-11
1.12e+00,-3.97e-19,3.50e-20,6.81e-19,9.45e-01,-9.00e-20,7.95e-19,-1.49e-19,9.47e-01,1.86e+00,1.54e-02,9.34e-03,1.29e-02,-1.36e-10,-9.73e-03,7.87e-03,-9.75e-03,-1.08e-10
1.14e+00,-9.09e-19,-1.02e-20,2.27e-19,9.36e-01,-9.92e-20,1.02e-18,-1.70e-19,9.38e-01,2.19e+00,1.95e-02,1.14e-02,1.59e-02,1.15e-10,-1.12e-02,9.31e-03,-1.12e-02,8.97e-11
1.17e+00,-8.80e-19,1.01e-19,7.95e-19,9.26e-01,-9.03e-20,1.47e-18,-1.34e-19,9.28e-01,2.50e+00,2.39e-02,1.35e-02,1.89e-02,1.02e-10,-1.26e-02,1.07e-02,-1.26e-02,1.10e-10
1.19e+00,-2.84e-19,1.92e-19,4.54e-19,9.17e-01,-1.07e-19,1.02e-18,-1.77e-19,9.20e-01,2.81e+00,2.86e-02,1.57e-02,2.19e-02,6.31e-12,-1.38e-02,1.20e-02,-1.39e-02,3.35e-12
1.22e+00,-5.11e-19,1.87e-19,4.54e-19,9.08e-01,-1.17e-19,1.13e-18,-1.84e-19,9.11e-01,3.10e+00,3.35e-02,1.80e-02,2.49e-02,-4.00e-10,-1.50e-02,1.33e-02,-1.50e-02,-3.99e-10
1.24e+00,-6.81e-19,-6.48e-20,9.09e-19,9.00e-01,-9.01e-20,1.13e-18,-1.84e-19,9.03e-01,3.39e+00,3.87e-02,2.03e-02,2.78e-02,-3.22e-11,-1.60e-02,1.46e-02,-1.60e-02,-5.12e-11
1.27e+00,-1.07e-18,-6.26e-20,6.81e-19,8.92e-01,-1.50e-19,2.27e-18,-1.56e-19,8.95e-01,3.67e+00,4.40e-02,2.26e-02,3.08e-02,-1.31e-08,-1.68e-02,1.59e-02,-1.69e-02,-1.34e-08
1.29e+00,-2.04e-18,-9.81e-20,1.36e-18,8.84e-01,-6.81e-20,2.84e-18,-4.26e-20,8.87e-01,3.93e+00,4.95e-02,2.51e-02,3.37e-02,-2.47e-10,-1.76e-02,1.71e-02,-1.77e-02,-3.24e-10
1.32e+00,-9.09e-19,-6.41e-19,1.36e-18,8.76e-01,2.54e-19,2.50e-18,-3.83e-19,8.79e-01,4.20e+00,5.51e-02,2.75e-02,3.64e-02,3.51e-09,-1.83e-02,1.83e-02,-1.83e-02,3.06e-09
1.34e+00,-1.87e-18,-7.15e-19,1.81e-18,8.68e-01,2.13e-19,2.61e-18,-2.41e-19,8.72e-01,4.45e+00,6.09e-02,3.00e-02,3.92e-02,-5.43e-11,-1.88e-02,1.94e-02,-1.89e-02,-5.39e-11
1.37e+00,-2.15e-18,-8.44e-19,1.81e-18,8.61e-01,2.78e-19,2.38e-18,-1.56e-19,8.65e-01,4.70e+00,6.67e-02,3.26e-02,4.18e-02,-1.85e-10,-1.93e-02,2.05e-02,-1.93e-02,-1.64e-10
1.39e+00,-2.27e-18,-9.95e-19,1.36e-18,8.54e-01,2.66e-19,1.59e-18,-8.52e-20,8.58e-01,4.94e+00,7.26e-02,3.52e-02,4.43e-02,-1.60e-09,-1.96e-02,2.16e-02,-1.97e-02,-1.51e-09
1.42e+00,-3.52e-18,-1.03e-18,9.09e-19,8.47e-01,3.28e-19,1.81e-18,7.10e-20,8.51e-01,5.18e+00,7.85e-02,3.79e-02,4.67e-02,-6.20e-11,-1.99e-02,2.26e-02,-2.00e-02,-7.35e-11
1.44e+00,-1.81e-18,-1.32e-18,3.18e-18,8.40e-01,5.34e-19,1.13e-18,-2.13e-19,8.44e-01,5.41e+00,8.45e-02,4.07e-02,4.90e-02,-1.41e-11,-2.01e-02,2.37e-02,-2.02e-02,-4.99e-12
1.47e+00,-1.19e-18,-7.43e-19,4.54e-19,8.34e-01,4.96e-19,0.00e+00,-7.81e-19,8.38e-01,5.63e+00,9.05e-02,4.35e-02,5.12e-02,-1.73e-09,-2.02e-02,2.47e-02,-2.03e-02,-1.17e-09
1.49e+00,-3.18e-18,-1.14e-18,9.09e-19,8.28e-01,3.27e-19,6.81e-19,-1.90e-18,8.32e-01,5.85e+00,9.66e-02,4.62e-02,5.33e-02,1.97e-11,-2.03e-02,2.56e-02,-2.04e-02,-2.90e-12
1.52e+00,-1.70e-18,-1.07e-18,9.09e-19,8.21e-01,3.46e-19,1.25e-18,-1.86e-18,8.26e-01,6.07e+00,1.02e-01,4.89e-02,5.53e-02,-6.49e-12,-2.02e-02,2.65e-02,-2.04e-02,-8.13e-12
1.54e+00,-2.95e-18,-1.76e-18,4.54e-19,8.15e-01,2.08e-19,1.70e-18,-1.74e-18,8.20e-01,6.28e+00,1.08e-01,5.18e-02,5.72e-02,1.30e-11,-2.01e-02,2.74e-02,-2.03e-02,2.72e-12
1.57e+00,-4.31e-18,-1.89e-18,9.09e-19,8.10e-01,-1.02e-19,1.13e-18,-1.50e-18,8.14e-01,6.49e+00,1.14e-01,5.46e-02,5.90e-02,-1.65e-09,-2.00e-02,2.82e-02,-2.01e-02,-1.84e-09
1.59e+00,-1.81e-18,-3.15e-18,9.09e-19,8.04e-01,1.02e-18,-1.13e-18,-2.95e-18,8.08e-01,6.69e+00,1.20e-01,5.75e-02,6.07e-02,-5.78e-10,-1.98e-02,2.90e-02,-1.99e-02,-5.53e-10
