F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-1.50e-19,1.42e-19,-1.42e-20,9.88e-01,2.39e-20,-1.13e-19,-7.45e-20,9.88e-01,4.47e-01,-2.11e-03,1.61e-03,-2.03e-03,1.41e-10,-9.56e-04,1.55e-03,-9.56e-04,2.08e-10
1.04e+00,-3.33e-19,1.06e-19,-1.42e-19,9.78e-01,1.73e-20,-1.70e-19,-3.55e-21,9.77e-01,8.74e-01,-4.34e-03,3.31e-03,-4.04e-03,2.40e-11,-1.84e-03,3.08e-03,-1.83e-03,7.47e-11
1.07e+00,-9.03e-19,-3.90e-20,-5.68e-20,9.67e-01,4.31e-20,-6.81e-19,-1.06e-20,9.66e-01,1.28e+00,-6.66e-03,5.09e-03,-6.00e-03,2.09e-11,-2.65e-03,4.57e-03,-2.64e-03,7.43e-11
1.09e+00,-7.56e-19,-1.09e-19,-1.70e-19,9.57e-01,-4.55e-21,-4.54e-19,8.88e-20,9.55e-01,1.67e+00,-9.06e-03,6.93e-03,-7.89e-03,-8.64e-11,-3.39e-03,6.02e-03,-3.39e-03,-5.71e-11
1.12e+00,-8.77e-19,5.77e-21,-1.13e-19,9.48e-01,-5.35e-20,-2.27e-19,2.91e-19,9.45e-01,2.04e+00,-1.15e-02,8.81e-03,-9.71e-03,5.78e-11,-4.07e-03,7.40e-03,-4.06e-03,8.54e-11
1.14e+00,-1.09e-18,4.17e-20,0.00e+00,9.39e-01,-1.10e-19,2.27e-19,1.77e-19,9.35e-01,2.40e+00,-1.40e-02,1.07e-02,-1.14e-02,-1.29e-10,-4.69e-03,8.72e-03,-4.68e-03,-1.77e-10
1.17e+00,-7.38e-19,4.72e-20,-2.84e-19,9.30e-01,-8.43e-20,4.54e-19,5.68e-20,9.26e-01,2.74e+00,-1.65e-02,1.26e-02,-1.30e-02,-1.71e-11,-5.25e-03,9.97e-03,-5.23e-03,-2.41e-11
1.19e+00,-1.57e-18,6.72e-20,-5.68e-19,9.21e-01,-9.76e-20,4.54e-19,2.06e-19,9.17e-01,3.08e+00,-1.90e-02,1.45e-02,-1.46e-02,5.79e-11,-5.76e-03,1.11e-02,-5.73e-03,6.03e-11
1.22e+00,-1.36e-18,1.84e-19,-1.13e-18,9.13e-01,-4.06e-20,4.54e-19,2.41e-19,9.08e-01,3.40e+00,-2.16e-02,1.65e-02,-1.61e-02,-2.58e-10,-6.21e-03,1.22e-02,-6.17e-03,-2.55e-10
1.24e+00,-1.16e-18,2.36e-19,-1.02e-18,9.05e-01,-1.31e-19,4.54e-19,4.26e-20,8.99e-01,3.71e+00,-2.41e-02,1.84e-02,-1.74e-02,-6.13e-11,-6.61e-03,1.32e-02,-6.57e-03,-7.32e-11
1.27e+00,-9.37e-19,3.04e-19,-1.70e-18,8.97e-01,-1.24e-20,6.81e-19,1.13e-19,8.91e-01,4.01e+00,-2.66e-02,2.03e-02,-1.87e-02,-8.84e-10,-6.96e-03,1.42e-02,-6.92e-03,-8.25e-10
1.29e+00,-1.13e-18,3.35e-19,-2.50e-18,8.89e-01,-7.68e-20,0.00e+00,1.98e-19,8.83e-01,4.31e+00,-2.91e-02,2.22e-02,-1.99e-02,-1.37e-11,-7.27e-03,1.51e-02,-7.22e-03,-1.69e-11
1.32e+00,-1.43e-18,1.39e-19,-1.81e-18,8.82e-01,-1.09e-19,1.59e-18,9.94e-19,8.75e-01,4.59e+00,-3.15e-02,2.40e-02,-2.10e-02,-4.53e-09,-7.55e-03,1.59e-02,-7.49e-03,-5.58e-09
1.34e+00,-1.50e-18,5.84e-19,-3.29e-18,8.74e-01,2.39e-20,2.50e-18,1.16e-18,8.68e-01,4.87e+00,-3.40e-02,2.58e-02,-2.20e-02,-7.18e-12,-7.74e-03,1.66e-02,-7.68e-03,-9.07e-12
1.37e+00,-1.57e-18,5.13e-19,-3.29e-18,8.67e-01,1.18e-19,2.72e-18,1.39e-18,8.60e-01,5.14e+00,-3.65e-02,2.75e-02,-2.30e-02,-1.30e-12,-7.89e-03,1.72e-02,-7.83e-03,-1.01e-12
1.39e+00,-2.10e-18,7.15e-19,-1.47e-18,8.61e-01,8.48e-20,1.81e-18,5.82e-19,8.53e-01,5.40e+00,-3.89e-02,2.92e-02,-2.39e-02,-2.30e-09,-8.03e-03,1.78e-02,-7.96e-03,-2.10e-09
