F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-2.27e-19,1.56e-19,4.40e-19,9.58e-01,-3.36e-19,-7.10e-19,-4.61e-20,9.58e-01,1.18e+00,6.62e-05,1.28e-03,6.66e-05,-5.33e-09,5.95e-04,1.28e-03,5.96e-04,-5.31e-09
1.20e+00,-3.12e-19,8.52e-20,7.38e-19,9.24e-01,-2.68e-19,-2.98e-19,5.15e-20,9.23e-01,2.16e+00,1.74e-04,2.48e-03,1.75e-04,-1.53e-08,1.09e-03,2.46e-03,1.09e-03,-1.53e-08
1.30e+00,-4.54e-19,-2.84e-19,6.53e-19,8.95e-01,-5.18e-19,-4.26e-19,-3.55e-21,8.94e-01,3.00e+00,3.31e-04,3.68e-03,3.27e-04,-2.98e-08,1.48e-03,3.62e-03,1.50e-03,-2.97e-08
1.40e+00,-9.66e-19,-8.52e-19,6.81e-19,8.71e-01,-8.45e-19,6.81e-19,-3.19e-20,8.69e-01,3.75e+00,5.16e-04,4.93e-03,5.01e-04,-4.33e-08,1.78e-03,4.78e-03,1.82e-03,-4.28e-08
1.50e+00,-1.53e-18,-9.09e-19,6.25e-19,8.50e-01,-6.78e-19,3.40e-19,0.00e+00,8.48e-01,4.42e+00,7.02e-04,6.24e-03,6.67e-04,-5.65e-08,2.00e-03,5.96e-03,2.07e-03,-5.58e-08
1.60e+00,-1.70e-18,0.00e+00,1.13e-19,8.33e-01,-4.75e-19,4.54e-19,-1.56e-19,8.30e-01,5.05e+00,8.68e-04,7.60e-03,8.03e-04,-7.29e-08,2.15e-03,7.16e-03,2.26e-03,-7.24e-08
1.70e+00,-1.81e-18,1.25e-18,9.09e-19,8.18e-01,-1.06e-18,2.27e-19,4.26e-19,8.15e-01,5.63e+00,1.00e-03,9.03e-03,8.98e-04,-9.70e-08,2.25e-03,8.34e-03,2.41e-03,-9.71e-08
1.80e+00,-1.47e-18,-1.13e-19,2.50e-18,8.06e-01,-1.44e-18,-2.50e-18,3.55e-19,8.03e-01,6.19e+00,1.10e-03,1.05e-02,9.54e-04,-1.36e-07,2.30e-03,9.53e-03,2.54e-03,-1.37e-07
1.90e+00,1.25e-18,5.68e-19,3.63e-18,7.96e-01,-1.40e-18,-3.97e-18,2.06e-19,7.92e-01,6.72e+00,1.19e-03,1.20e-02,9.78e-04,-2.03e-07,2.33e-03,1.07e-02,2.66e-03,-2.06e-07
2.00e+00,1.36e-18,3.40e-19,4.54e-19,7.89e-01,-2.30e-18,-4.77e-18,-9.44e-19,7.84e-01,7.22e+00,1.27e-03,1.36e-02,9.84e-04,-3.28e-07,2.32e-03,1.18e-02,2.76e-03,-3.30e-07
