F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-1.06e-20,-1.02e-19,5.68e-20,9.88e-01,-2.64e-20,3.33e-19,-1.27e-19,9.88e-01,3.84e-01,-1.26e-03,5.50e-04,-1.22e-03,1.87e-10,-2.23e-04,5.30e-04,-2.23e-04,1.34e-10
1.04e+00,-1.49e-19,-1.87e-19,-3.69e-19,9.77e-01,-2.73e-20,4.04e-19,-1.41e-19,9.77e-01,7.51e-01,-2.66e-03,1.03e-03,-2.48e-03,3.56e-11,-4.58e-04,9.66e-04,-4.58e-04,1.51e-12
1.07e+00,-2.23e-19,-1.04e-19,-2.84e-20,9.66e-01,-5.47e-20,2.62e-19,-1.47e-19,9.67e-01,1.10e+00,-4.19e-03,1.46e-03,-3.77e-03,-2.36e-10,-7.03e-04,1.31e-03,-7.03e-04,-2.47e-10
1.09e+00,-1.42e-19,-1.12e-19,9.09e-19,9.55e-01,-3.42e-20,2.27e-19,-2.32e-19,9.57e-01,1.43e+00,-5.86e-03,1.83e-03,-5.09e-03,-3.53e-10,-9.55e-04,1.59e-03,-9.56e-04,-3.21e-10
1.12e+00,-5.68e-19,-9.45e-20,1.33e-18,9.45e-01,-1.90e-20,-7.10e-20,-2.91e-19,9.47e-01,1.76e+00,-7.67e-03,2.15e-03,-6.44e-03,4.92e-12,-1.21e-03,1.81e-03,-1.21e-03,-9.99e-13
1.14e+00,-5.11e-19,4.88e-20,8.80e-19,9.36e-01,4.17e-20,-2.27e-19,-3.30e-19,9.37e-01,2.07e+00,-9.61e-03,2.42e-03,-7.82e-03,-1.00e-10,-1.47e-03,1.97e-03,-1.47e-03,-1.02e-10
1.17e+00,-4.47e-19,1.37e-19,9.37e-19,9.26e-01,6.57e-20,-2.41e-19,-4.01e-19,9.28e-01,2.37e+00,-1.16e-02,2.64e-03,-9.22e-03,-7.87e-12,-1.73e-03,2.09e-03,-1.73e-03,-5.41e-11
1.19e+00,-1.70e-19,3.46e-20,1.13e-18,9.17e-01,5.83e-20,5.68e-20,-4.33e-19,9.19e-01,2.65e+00,-1.39e-02,2.83e-03,-1.06e-02,8.81e-13,-1.99e-03,2.16e-03,-1.99e-03,8.33e-12
1.22e+00,2.84e-20,0.00e+00,1.70e-18,9.08e-01,1.24e-19,-5.25e-19,-4.29e-19,9.10e-01,2.93e+00,-1.62e-02,2.97e-03,-1.20e-02,9.88e-12,-2.25e-03,2.21e-03,-2.25e-03,3.02e-12
1.24e+00,4.68e-19,-1.08e-19,1.76e-18,9.00e-01,1.13e-19,-1.07e-18,-3.97e-19,9.02e-01,3.20e+00,-1.87e-02,3.07e-03,-1.34e-02,-7.04e-07,-2.50e-03,2.22e-03,-2.51e-03,-6.87e-07
1.27e+00,5.39e-19,-1.15e-20,1.73e-18,8.91e-01,3.37e-20,-9.66e-19,-3.09e-19,8.94e-01,3.47e+00,-2.13e-02,3.15e-03,-1.49e-02,8.65e-11,-2.75e-03,2.21e-03,-2.76e-03,5.93e-11
1.29e+00,1.79e-18,2.01e-19,1.67e-18,8.83e-01,-1.37e-20,-4.54e-19,-3.62e-19,8.86e-01,3.72e+00,-2.40e-02,3.18e-03,-1.63e-02,-9.76e-09,-3.00e-03,2.17e-03,-3.01e-03,-1.03e-08
1.32e+00,6.67e-19,1.24e-20,1.73e-18,8.76e-01,-2.81e-20,-8.52e-20,-4.61e-19,8.78e-01,3.97e+00,-2.68e-02,3.19e-03,-1.77e-02,-8.56e-09,-3.24e-03,2.11e-03,-3.25e-03,-7.95e-09
1.34e+00,1.19e-18,-6.39e-20,1.98e-18,8.68e-01,3.10e-21,2.27e-19,-5.61e-19,8.71e-01,4.21e+00,-2.97e-02,3.16e-03,-1.91e-02,-6.49e-11,-3.48e-03,2.04e-03,-3.49e-03,-7.54e-11
1.37e+00,1.39e-18,-1.81e-19,1.23e-18,8.61e-01,1.11e-21,1.70e-19,-3.40e-19,8.64e-01,4.44e+00,-3.28e-02,3.10e-03,-2.05e-02,-6.48e-09,-3.71e-03,1.95e-03,-3.72e-03,-6.54e-09
1.39e+00,1.76e-18,-3.26e-19,1.19e-18,8.54e-01,1.86e-20,1.13e-19,-4.12e-19,8.57e-01,4.67e+00,-3.59e-02,3.02e-03,-2.19e-02,-3.60e-10,-3.93e-03,1.85e-03,-3.95e-03,-3.41e-10
1.42e+00,1.64e-18,-4.19e-19,-1.13e-18,8.47e-01,2.53e-20,-6.81e-19,-3.62e-19,8.50e-01,4.90e+00,-3.92e-02,2.92e-03,-2.33e-02,1.30e-10,-4.15e-03,1.74e-03,-4.17e-03,1.12e-09
1.44e+00,1.05e-18,-5.16e-19,-2.04e-18,8.40e-01,-1.38e-19,-3.40e-19,-3.12e-19,8.43e-01,5.11e+00,-4.25e-02,2.81e-03,-2.46e-02,2.21e-10,-4.35e-03,1.63e-03,-4.37e-03,7.36e-12
1.47e+00,-1.81e-18,-1.01e-18,-2.72e-18,8.34e-01,5.87e-19,-1.02e-18,6.60e-19,8.37e-01,5.33e+00,-4.60e-02,2.67e-03,-2.60e-02,6.56e-13,-4.54e-03,1.51e-03,-4.55e-03,-6.05e-12
1.49e+00,-1.47e-18,-2.64e-19,-1.13e-18,8.27e-01,3.48e-19,-3.40e-19,9.37e-19,8.30e-01,5.54e+00,-4.95e-02,2.47e-03,-2.73e-02,-4.29e-12,-4.68e-03,1.37e-03,-4.70e-03,-5.17e-12
1.52e+00,-1.27e-18,-1.95e-19,-7.95e-19,8.21e-01,4.72e-19,-3.40e-19,6.18e-19,8.24e-01,5.74e+00,-5.31e-02,2.27e-03,-2.86e-02,-6.36e-10,-4.83e-03,1.23e-03,-4.85e-03,-1.27e-09
1.54e+00,-1.30e-18,-3.71e-19,-1.93e-18,8.15e-01,5.64e-19,-3.40e-19,6.39e-19,8.18e-01,5.94e+00,-5.67e-02,2.06e-03,-2.98e-02,-2.38e-09,-5.00e-03,1.09e-03,-5.02e-03,-3.11e-09
1.57e+00,-1.70e-19,4.77e-19,-3.06e-18,8.09e-01,3.99e-19,-6.81e-19,3.83e-19,8.13e-01,6.13e+00,-6.02e-02,1.82e-03,-3.09e-02,8.80e-13,-5.18e-03,9.39e-04,-5.20e-03,-3.99e-12
1.59e+00,-8.52e-20,7.06e-19,-3.18e-18,8.04e-01,7.48e-19,-6.81e-19,2.41e-19,8.07e-01,6.32e+00,-6.38e-02,1.55e-03,-3.20e-02,-5.01e-11,-5.38e-03,7.82e-04,-5.40e-03,-3.76e-11
1.62e+00,3.40e-19,-9.80e-19,-1.36e-18,7.98e-01,1.80e-18,-6.81e-19,1.44e-18,8.01e-01,6.51e+00,-6.74e-02,1.23e-03,-3.31e-02,2.04e-12,-5.59e-03,6.10e-04,-5.61e-03,4.96e-12
