F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,1.68e-19,-2.46e-20,2.13e-19,9.88e-01,-7.41e-20,-1.56e-19,-9.19e-20,9.88e-01,3.95e-01,3.03e-03,-1.37e-03,2.92e-03,-5.26e-11,-7.81e-04,-1.32e-03,-7.81e-04,-1.26e-11
1.04e+00,8.52e-20,-3.04e-20,3.97e-19,9.77e-01,-3.14e-20,-4.26e-19,-7.99e-20,9.77e-01,7.73e-01,6.15e-03,-2.83e-03,5.73e-03,-8.41e-11,-1.58e-03,-2.63e-03,-1.58e-03,-7.12e-11
1.07e+00,2.48e-20,-1.24e-20,3.55e-19,9.66e-01,-2.68e-20,-3.97e-19,-1.18e-19,9.66e-01,1.13e+00,9.36e-03,-4.36e-03,8.41e-03,1.33e-11,-2.39e-03,-3.92e-03,-2.39e-03,3.46e-11
1.09e+00,-2.66e-19,-2.70e-20,3.97e-19,9.56e-01,-5.86e-20,-2.27e-19,-1.50e-19,9.56e-01,1.48e+00,1.26e-02,-5.97e-03,1.09e-02,-1.13e-10,-3.22e-03,-5.19e-03,-3.22e-03,-1.08e-10
1.12e+00,-2.13e-20,1.67e-19,1.07e-18,9.46e-01,-2.95e-20,-1.70e-19,-2.62e-19,9.46e-01,1.81e+00,1.59e-02,-7.66e-03,1.34e-02,-5.69e-11,-4.04e-03,-6.44e-03,-4.05e-03,-5.90e-11
1.14e+00,-4.04e-19,1.79e-19,1.53e-18,9.36e-01,-5.39e-20,-2.27e-19,-1.74e-19,9.37e-01,2.13e+00,1.93e-02,-9.42e-03,1.57e-02,-2.63e-10,-4.87e-03,-7.67e-03,-4.87e-03,-2.55e-10
1.17e+00,-1.63e-19,1.11e-19,9.66e-19,9.27e-01,-1.09e-19,-1.13e-19,-1.77e-19,9.27e-01,2.44e+00,2.27e-02,-1.12e-02,1.79e-02,9.18e-11,-5.69e-03,-8.88e-03,-5.70e-03,9.24e-11
1.19e+00,2.77e-19,4.83e-20,7.95e-19,9.18e-01,-1.26e-19,-1.13e-19,-6.74e-20,9.19e-01,2.74e+00,2.62e-02,-1.31e-02,2.00e-02,-2.01e-11,-6.50e-03,-1.00e-02,-6.51e-03,-2.03e-11
1.22e+00,-2.48e-19,9.94e-20,5.39e-19,9.09e-01,-6.63e-20,1.13e-19,6.03e-20,9.10e-01,3.03e+00,2.97e-02,-1.51e-02,2.20e-02,-1.39e-10,-7.30e-03,-1.12e-02,-7.31e-03,-1.57e-10
1.24e+00,-6.32e-19,1.48e-19,-2.84e-20,9.01e-01,-3.97e-20,3.40e-19,-7.10e-20,9.02e-01,3.31e+00,3.32e-02,-1.71e-02,2.39e-02,-1.43e-11,-8.09e-03,-1.23e-02,-8.09e-03,-1.63e-11
1.27e+00,-4.26e-19,6.26e-20,8.52e-20,8.92e-01,-1.06e-20,3.40e-19,7.10e-20,8.93e-01,3.58e+00,3.67e-02,-1.92e-02,2.57e-02,9.09e-12,-8.85e-03,-1.35e-02,-8.86e-03,9.15e-12
