F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-1.06e-20,1.04e-20,5.68e-20,9.88e-01,-2.69e-20,-1.42e-19,-6.30e-20,9.88e-01,3.43e-01,-7.22e-04,-3.70e-04,-6.96e-04,6.17e-11,6.12e-05,-3.57e-04,6.11e-05,9.76e-11
1.04e+00,9.59e-20,-3.04e-20,-1.70e-19,9.77e-01,-3.17e-20,-5.68e-20,-4.86e-20,9.77e-01,6.70e-01,-1.42e-03,-6.05e-04,-1.32e-03,2.92e-11,1.14e-04,-5.63e-04,1.14e-04,4.34e-11
1.07e+00,-1.77e-20,-7.53e-20,-1.13e-19,9.66e-01,-2.27e-20,1.42e-19,-4.97e-20,9.66e-01,9.83e-01,-2.10e-03,-7.07e-04,-1.89e-03,1.76e-11,1.61e-04,-6.35e-04,1.61e-04,3.98e-11
1.09e+00,-1.63e-19,-5.84e-20,-5.11e-19,9.56e-01,-1.49e-20,3.12e-19,-2.79e-20,9.55e-01,1.28e+00,-2.77e-03,-6.79e-04,-2.41e-03,-1.70e-10,2.04e-04,-5.90e-04,2.04e-04,-1.51e-10
1.12e+00,-1.27e-19,-7.19e-20,-7.95e-19,9.46e-01,-2.49e-20,4.26e-19,-3.64e-20,9.45e-01,1.56e+00,-3.42e-03,-5.25e-04,-2.87e-03,-2.08e-11,2.45e-04,-4.41e-04,2.45e-04,8.59e-12
1.14e+00,-3.33e-19,-6.28e-20,-9.09e-19,9.37e-01,1.07e-20,7.95e-19,-3.99e-20,9.35e-01,1.84e+00,-4.04e-03,-2.51e-04,-3.29e-03,6.16e-11,2.84e-04,-2.04e-04,2.84e-04,8.23e-11
1.17e+00,-1.27e-19,-7.54e-21,-9.09e-19,9.27e-01,-1.30e-20,5.11e-19,-2.84e-20,9.26e-01,2.11e+00,-4.66e-03,1.38e-04,-3.68e-03,5.52e-11,3.23e-04,1.08e-04,3.23e-04,7.48e-11
1.19e+00,-3.55e-19,-1.27e-19,-1.25e-18,9.18e-01,-5.42e-20,2.27e-19,-4.97e-20,9.17e-01,2.36e+00,-5.25e-03,6.36e-04,-4.02e-03,-6.36e-11,3.63e-04,4.86e-04,3.62e-04,-6.61e-11
1.22e+00,-2.27e-19,-2.05e-19,-9.09e-19,9.09e-01,-9.33e-20,3.97e-19,-7.10e-20,9.08e-01,2.61e+00,-5.82e-03,1.23e-03,-4.33e-03,8.35e-12,4.04e-04,9.18e-04,4.03e-04,3.26e-11
1.24e+00,-2.84e-19,-3.09e-19,-1.25e-18,9.01e-01,-5.76e-20,1.02e-18,-1.10e-19,8.99e-01,2.85e+00,-6.38e-03,1.93e-03,-4.60e-03,-2.01e-12,4.46e-04,1.39e-03,4.45e-04,-2.19e-11
