F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-2.98e-19,4.33e-19,-4.97e-19,9.58e-01,9.32e-20,2.27e-19,3.37e-20,9.58e-01,1.16e+00,1.67e-03,5.32e-04,1.66e-03,-5.23e-09,-1.25e-03,5.31e-04,-1.25e-03,-5.21e-09
1.20e+00,0.00e+00,3.48e-19,-1.27e-19,9.24e-01,-4.97e-20,8.52e-19,3.90e-20,9.23e-01,2.12e+00,3.54e-03,1.06e-03,3.51e-03,-1.48e-08,-2.43e-03,1.05e-03,-2.43e-03,-1.45e-08
1.30e+00,-1.13e-19,4.12e-19,8.52e-19,8.94e-01,-1.66e-19,1.80e-18,-5.68e-20,8.94e-01,2.94e+00,5.56e-03,1.57e-03,5.45e-03,-2.80e-08,-3.63e-03,1.55e-03,-3.64e-03,-2.76e-08
1.40e+00,4.83e-19,4.68e-19,1.02e-18,8.69e-01,-2.02e-19,1.76e-18,2.52e-19,8.69e-01,3.66e+00,7.71e-03,2.06e-03,7.47e-03,-4.04e-08,-4.90e-03,2.01e-03,-4.92e-03,-3.96e-08
1.50e+00,1.64e-18,1.02e-18,4.83e-19,8.48e-01,-3.26e-19,1.22e-18,8.88e-20,8.48e-01,4.33e+00,1.00e-02,2.53e-03,9.54e-03,-5.29e-08,-6.27e-03,2.45e-03,-6.30e-03,-5.16e-08
1.60e+00,1.93e-18,1.64e-18,1.87e-18,8.30e-01,-7.81e-19,2.30e-18,2.62e-19,8.30e-01,4.94e+00,1.24e-02,2.99e-03,1.16e-02,-6.88e-08,-7.75e-03,2.87e-03,-7.79e-03,-6.71e-08
1.70e+00,1.42e-18,4.83e-19,2.84e-18,8.14e-01,-7.53e-19,2.95e-18,2.13e-19,8.14e-01,5.51e+00,1.51e-02,3.44e-03,1.38e-02,-9.16e-08,-9.35e-03,3.28e-03,-9.41e-03,-9.00e-08
1.80e+00,-1.42e-18,8.52e-19,4.03e-18,8.01e-01,-1.27e-18,3.83e-18,-3.48e-19,8.02e-01,6.05e+00,1.79e-02,3.90e-03,1.61e-02,-1.27e-07,-1.10e-02,3.68e-03,-1.11e-02,-1.26e-07
1.90e+00,-3.97e-18,2.15e-18,3.40e-18,7.90e-01,-1.22e-18,1.70e-18,-9.09e-19,7.91e-01,6.56e+00,2.09e-02,4.36e-03,1.84e-02,-1.86e-07,-1.29e-02,4.10e-03,-1.30e-02,-1.88e-07
2.00e+00,-6.70e-18,1.50e-18,3.01e-18,7.80e-01,-6.53e-19,1.50e-18,-1.53e-18,7.83e-01,7.05e+00,2.41e-02,4.83e-03,2.08e-02,-2.92e-07,-1.48e-02,4.52e-03,-1.50e-02,-3.00e-07
