F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,2.22e-19,8.90e-21,-2.13e-19,9.88e-01,2.23e-20,3.55e-20,-6.23e-20,9.88e-01,3.73e-01,-1.81e-03,-2.32e-03,-1.75e-03,7.62e-11,2.41e-03,-2.24e-03,2.41e-03,9.43e-11
1.04e+00,4.51e-19,-1.26e-20,-4.83e-19,9.77e-01,1.23e-20,4.54e-19,-1.12e-19,9.77e-01,7.30e-01,-3.52e-03,-4.80e-03,-3.28e-03,2.76e-11,4.79e-03,-4.47e-03,4.79e-03,4.10e-11
1.07e+00,4.72e-19,-6.69e-20,-5.68e-19,9.66e-01,5.45e-20,2.55e-19,-9.76e-20,9.66e-01,1.07e+00,-5.12e-03,-7.40e-03,-4.61e-03,-1.36e-10,7.13e-03,-6.65e-03,7.13e-03,-1.27e-10
1.09e+00,5.32e-19,-8.34e-20,-9.09e-19,9.56e-01,1.46e-20,8.24e-19,-1.47e-19,9.56e-01,1.39e+00,-6.61e-03,-1.01e-02,-5.75e-03,-3.39e-10,9.43e-03,-8.79e-03,9.43e-03,-3.24e-10
1.12e+00,2.09e-19,-2.33e-21,-1.13e-18,9.46e-01,-1.88e-20,3.12e-19,-2.67e-19,9.46e-01,1.71e+00,-7.99e-03,-1.29e-02,-6.72e-03,-2.20e-11,1.16e-02,-1.08e-02,1.17e-02,-5.03e-12
1.14e+00,5.75e-19,1.88e-21,-6.81e-19,9.36e-01,-6.94e-20,-8.52e-20,-2.76e-19,9.36e-01,2.01e+00,-9.25e-03,-1.57e-02,-7.53e-03,-3.33e-10,1.39e-02,-1.28e-02,1.39e-02,-2.86e-10
1.17e+00,-1.91e-19,-2.95e-20,-7.95e-19,9.27e-01,-9.14e-20,-6.81e-19,-3.23e-19,9.27e-01,2.30e+00,-1.04e-02,-1.87e-02,-8.21e-03,7.44e-12,1.61e-02,-1.47e-02,1.61e-02,4.48e-12
1.19e+00,-5.18e-19,-4.72e-20,0.00e+00,9.18e-01,-7.72e-20,-5.68e-19,-3.39e-19,9.18e-01,2.58e+00,-1.14e-02,-2.17e-02,-8.76e-03,1.15e-10,1.82e-02,-1.66e-02,1.82e-02,1.12e-10
1.22e+00,-8.73e-19,-7.77e-20,1.13e-19,9.09e-01,-3.90e-20,-8.80e-19,-2.41e-19,9.09e-01,2.85e+00,-1.23e-02,-2.47e-02,-9.19e-03,3.97e-10,2.03e-02,-1.83e-02,2.03e-02,3.51e-10
1.24e+00,-1.05e-18,-1.39e-19,6.81e-19,9.00e-01,-7.59e-20,-7.95e-19,-1.34e-19,9.01e-01,3.11e+00,-1.32e-02,-2.77e-02,-9.51e-03,-4.95e-11,2.23e-02,-2.00e-02,2.23e-02,-7.33e-11
1.27e+00,-1.15e-18,-2.35e-19,0.00e+00,8.92e-01,-6.66e-20,-8.52e-20,-2.45e-19,8.93e-01,3.37e+00,-1.39e-02,-3.08e-02,-9.74e-03,1.17e-10,2.43e-02,-2.16e-02,2.43e-02,9.95e-11
1.29e+00,-8.38e-19,-1.66e-19,-1.13e-18,8.84e-01,-1.74e-19,1.13e-19,-3.90e-19,8.85e-01,3.62e+00,-1.45e-02,-3.39e-02,-9.89e-03,1.48e-10,2.63e-02,-2.31e-02,2.63e-02,1.36e-10
1.32e+00,-1.06e-18,4.44e-20,-9.09e-19,8.76e-01,-2.13e-19,4.54e-19,-4.26e-19,8.77e-01,3.86e+00,-1.50e-02,-3.70e-02,-9.95e-03,-2.11e-10,2.81e-02,-2.45e-02,2.82e-02,2.70e-11
1.34e+00,-4.68e-19,-1.05e-19,-2.27e-18,8.69e-01,-1.59e-19,3.97e-19,-3.33e-19,8.70e-01,4.09e+00,-1.54e-02,-4.00e-02,-9.95e-03,-2.27e-11,2.99e-02,-2.58e-02,3.00e-02,-1.05e-11
1.37e+00,-4.40e-19,-3.68e-20,-1.59e-18,8.62e-01,-2.92e-19,1.13e-19,-1.27e-19,8.62e-01,4.32e+00,-1.57e-02,-4.31e-02,-9.88e-03,-4.03e-10,3.17e-02,-2.70e-02,3.17e-02,-4.34e-10
1.39e+00,5.68e-20,2.53e-19,-1.81e-18,8.55e-01,-3.08e-19,-2.27e-19,-1.42e-19,8.55e-01,4.54e+00,-1.59e-02,-4.62e-02,-9.76e-03,-5.36e-10,3.34e-02,-2.82e-02,3.34e-02,-5.21e-10
1.42e+00,1.84e-19,3.34e-19,-1.81e-18,8.48e-01,-3.99e-20,-1.59e-18,-3.33e-19,8.48e-01,4.76e+00,-1.61e-02,-4.92e-02,-9.58e-03,1.14e-10,3.49e-02,-2.93e-02,3.50e-02,1.49e-10
1.44e+00,0.00e+00,9.93e-19,-2.04e-18,8.41e-01,2.72e-19,0.00e+00,-8.16e-19,8.42e-01,4.98e+00,-1.61e-02,-5.22e-02,-9.36e-03,-1.92e-10,3.64e-02,-3.03e-02,3.65e-02,-1.59e-10
1.47e+00,1.79e-18,1.37e-18,-4.54e-19,8.34e-01,-4.81e-19,-1.02e-18,-1.37e-18,8.35e-01,5.19e+00,-1.61e-02,-5.52e-02,-9.12e-03,-2.97e-10,3.79e-02,-3.13e-02,3.79e-02,-4.03e-10
1.49e+00,2.38e-18,1.26e-18,0.00e+00,8.28e-01,-6.46e-19,-9.09e-19,-8.80e-19,8.29e-01,5.39e+00,-1.60e-02,-5.82e-02,-8.87e-03,-2.86e-12,3.92e-02,-3.22e-02,3.92e-02,-2.56e-12
1.52e+00,1.49e-18,1.34e-18,0.00e+00,8.22e-01,-5.71e-19,-5.68e-19,-6.39e-19,8.23e-01,5.59e+00,-1.59e-02,-6.12e-02,-8.58e-03,-2.07e-09,4.04e-02,-3.30e-02,4.05e-02,-2.09e-09
1.54e+00,1.54e-18,9.51e-19,-2.72e-18,8.16e-01,-9.05e-19,-1.47e-18,3.55e-21,8.17e-01,5.78e+00,-1.56e-02,-6.41e-02,-8.25e-03,-6.85e-10,4.16e-02,-3.38e-02,4.16e-02,-8.84e-10
1.57e+00,1.36e-18,1.01e-18,-1.36e-18,8.10e-01,-4.91e-19,-2.38e-18,-1.88e-18,8.11e-01,5.98e+00,-1.54e-02,-6.71e-02,-7.93e-03,-2.15e-11,4.27e-02,-3.45e-02,4.27e-02,-3.38e-11
1.59e+00,1.88e-18,7.26e-19,-2.27e-18,8.05e-01,7.99e-20,-7.95e-19,-1.50e-18,8.05e-01,6.16e+00,-1.51e-02,-7.00e-02,-7.62e-03,-6.83e-11,4.37e-02,-3.52e-02,4.37e-02,-5.70e-11
1.62e+00,2.40e-18,6.64e-19,-2.27e-18,7.99e-01,-5.15e-19,-3.06e-18,-1.66e-18,8.00e-01,6.35e+00,-1.48e-02,-7.30e-02,-7.32e-03,-1.59e-10,4.46e-02,-3.59e-02,4.46e-02,-1.73e-10
1.64e+00,2.77e-18,9.66e-19,-9.09e-19,7.94e-01,-1.40e-18,-4.31e-18,-1.22e-18,7.94e-01,6.53e+00,-1.46e-02,-7.59e-02,-7.03e-03,-1.12e-09,4.54e-02,-3.65e-02,4.55e-02,-9.81e-10
1.67e+00,3.12e-18,1.50e-19,-3.63e-18,7.89e-01,-2.26e-18,1.13e-18,-4.26e-20,7.89e-01,6.71e+00,-1.43e-02,-7.89e-02,-6.75e-03,-1.20e-09,4.61e-02,-3.72e-02,4.61e-02,-1.29e-09
