F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,8.32e-18,1.54e-17,1.73e-18,9.56e-01,3.48e-18,-7.67e-18,2.88e-18,9.59e-01,1.45e+00,-1.27e-02,-3.68e-03,-1.27e-02,-1.57e-10,3.72e-03,-3.66e-03,3.73e-03,-1.66e-10
1.20e+00,1.46e-17,3.04e-17,5.68e-18,9.21e-01,-8.52e-19,2.04e-18,1.40e-18,9.26e-01,2.63e+00,-2.57e-02,-6.44e-03,-2.56e-02,-1.92e-09,6.52e-03,-6.38e-03,6.57e-03,-1.73e-09
1.30e+00,9.20e-18,3.44e-17,1.19e-17,8.93e-01,-2.10e-18,7.27e-18,-3.82e-18,9.01e-01,3.65e+00,-3.94e-02,-8.59e-03,-3.91e-02,-1.98e-09,9.85e-03,-8.45e-03,9.97e-03,-1.73e-09
1.40e+00,2.23e-17,3.56e-17,8.41e-18,8.71e-01,-9.03e-18,1.36e-17,-5.65e-18,8.81e-01,4.56e+00,-5.40e-02,-1.03e-02,-5.33e-02,-2.17e-09,1.48e-02,-1.01e-02,1.50e-02,-1.79e-09
1.50e+00,4.11e-17,5.27e-17,1.68e-17,8.53e-01,-1.62e-17,2.81e-17,-2.69e-19,8.66e-01,5.40e+00,-6.94e-02,-1.20e-02,-6.81e-02,-3.44e-09,2.25e-02,-1.16e-02,2.28e-02,-2.60e-09
1.60e+00,4.88e-17,6.66e-17,3.59e-17,8.40e-01,-2.39e-17,2.43e-17,6.06e-18,8.55e-01,6.20e+00,-8.54e-02,-1.36e-02,-8.34e-02,-6.71e-09,3.36e-02,-1.30e-02,3.42e-02,-4.90e-09
1.70e+00,4.33e-17,4.77e-17,5.85e-17,8.31e-01,-8.18e-18,3.50e-17,3.97e-18,8.49e-01,6.96e+00,-1.01e-01,-1.53e-02,-9.89e-02,-1.45e-08,4.90e-02,-1.44e-02,4.99e-02,-1.09e-08
1.80e+00,3.46e-17,7.00e-17,5.43e-17,8.25e-01,0.00e+00,5.68e-17,1.59e-17,8.46e-01,7.69e+00,-1.18e-01,-1.71e-02,-1.14e-01,-3.64e-08,6.94e-02,-1.59e-02,7.06e-02,-2.96e-08
1.90e+00,1.06e-17,3.63e-17,6.03e-17,8.23e-01,-1.64e-18,7.36e-17,1.57e-17,8.48e-01,8.40e+00,-1.35e-01,-1.90e-02,-1.29e-01,-1.25e-07,9.51e-02,-1.73e-02,9.67e-02,-1.13e-07
2.00e+00,-3.89e-17,1.18e-16,3.18e-17,8.25e-01,9.71e-18,6.18e-17,9.14e-17,8.53e-01,9.08e+00,-1.51e-01,-2.08e-02,-1.45e-01,-5.06e-09,1.26e-01,-1.87e-02,1.28e-01,-3.68e-09
