F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-6.21e-18,-1.29e-17,-2.80e-17,9.56e-01,-1.15e-17,-2.03e-17,1.16e-18,9.55e-01,1.30e+00,-1.30e-02,-1.43e-02,-1.13e-02,-5.10e-08,2.36e-02,-1.24e-02,2.35e-02,2.15e-08
1.20e+00,7.56e-17,1.31e-18,-2.68e-17,9.18e-01,-4.69e-18,-7.15e-18,2.14e-17,9.16e-01,2.40e+00,-2.75e-02,-2.57e-02,-2.11e-02,3.86e-10,4.53e-02,-1.97e-02,4.53e-02,7.34e-10
1.30e+00,3.72e-17,2.86e-17,4.22e-17,8.84e-01,1.08e-17,-9.00e-17,8.22e-18,8.83e-01,3.37e+00,-4.32e-02,-3.50e-02,-2.94e-02,5.81e-09,6.49e-02,-2.38e-02,6.48e-02,7.44e-09
1.40e+00,5.56e-17,-4.04e-17,-1.19e-18,8.54e-01,2.82e-17,-8.06e-17,6.17e-18,8.53e-01,4.24e+00,-5.97e-02,-4.32e-02,-3.64e-02,6.26e-08,8.04e-02,-2.63e-02,8.04e-02,7.51e-08
