F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-6.53e-19,2.84e-20,-4.40e-19,9.58e-01,-7.43e-20,2.41e-19,8.76e-20,9.59e-01,1.19e+00,1.70e-03,-2.74e-04,1.70e-03,-5.60e-09,-5.03e-04,-2.73e-04,-5.03e-04,-5.63e-09
1.20e+00,-4.54e-19,9.94e-20,-1.64e-18,9.23e-01,-2.04e-20,3.12e-19,1.99e-19,9.24e-01,2.17e+00,3.19e-03,-6.53e-04,3.17e-03,-1.63e-08,-8.13e-04,-6.45e-04,-8.14e-04,-1.60e-08
1.30e+00,2.84e-19,-2.27e-19,-1.30e-18,8.94e-01,1.60e-19,4.26e-19,2.20e-19,8.95e-01,3.01e+00,4.51e-03,-1.15e-03,4.44e-03,-3.20e-08,-8.73e-04,-1.13e-03,-8.76e-04,-3.10e-08
1.40e+00,2.84e-19,-5.68e-20,-1.36e-18,8.69e-01,3.03e-19,3.40e-19,-1.42e-20,8.71e-01,3.75e+00,5.72e-03,-1.80e-03,5.57e-03,-4.58e-08,-6.40e-04,-1.74e-03,-6.47e-04,-4.47e-08
1.50e+00,-4.54e-19,1.07e-18,-1.81e-18,8.48e-01,8.29e-19,-2.84e-19,-7.64e-19,8.50e-01,4.43e+00,6.88e-03,-2.59e-03,6.61e-03,-5.93e-08,-8.33e-05,-2.46e-03,-9.62e-05,-5.88e-08
1.60e+00,1.13e-19,4.54e-19,-4.54e-18,8.31e-01,1.07e-18,-3.40e-19,-3.25e-19,8.33e-01,5.05e+00,8.02e-03,-3.52e-03,7.59e-03,-7.70e-08,8.18e-04,-3.28e-03,7.99e-04,-7.70e-08
1.70e+00,0.00e+00,-6.81e-19,-4.31e-18,8.16e-01,1.39e-18,1.13e-18,1.04e-19,8.18e-01,5.63e+00,9.18e-03,-4.55e-03,8.56e-03,-1.04e-07,2.08e-03,-4.16e-03,2.05e-03,-1.04e-07
1.80e+00,-1.36e-18,-9.09e-19,-2.95e-18,8.03e-01,1.50e-18,1.70e-18,-1.42e-19,8.06e-01,6.19e+00,1.03e-02,-5.68e-03,9.53e-03,-1.52e-07,3.71e-03,-5.09e-03,3.69e-03,-1.49e-07
1.90e+00,-1.36e-18,-2.50e-18,-3.63e-18,7.93e-01,1.43e-18,0.00e+00,-2.07e-19,7.97e-01,6.72e+00,1.16e-02,-6.87e-03,1.05e-02,-2.37e-07,5.73e-03,-6.03e-03,5.71e-03,-2.28e-07
2.00e+00,2.27e-18,-1.59e-18,-8.41e-18,7.85e-01,1.82e-18,-2.04e-18,2.07e-19,7.89e-01,7.22e+00,1.29e-02,-8.11e-03,1.15e-02,-4.00e-07,8.15e-03,-6.97e-03,8.14e-03,-3.74e-07
