F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,1.48e-19,-2.38e-20,-1.98e-19,9.88e-01,4.99e-20,-2.84e-19,3.49e-20,9.88e-01,3.50e-01,-2.00e-03,4.51e-05,-1.93e-03,-1.98e-11,1.70e-03,4.35e-05,1.70e-03,3.35e-11
1.04e+00,3.94e-19,1.83e-20,-3.97e-19,9.77e-01,5.97e-20,-2.27e-19,6.94e-20,9.76e-01,6.84e-01,-4.06e-03,6.26e-05,-3.78e-03,3.34e-10,3.35e-03,5.82e-05,3.35e-03,4.05e-10
1.07e+00,1.91e-19,-1.93e-20,-2.84e-19,9.67e-01,6.23e-20,-1.13e-19,-2.93e-20,9.65e-01,1.00e+00,-6.17e-03,4.86e-05,-5.55e-03,2.42e-11,4.94e-03,4.36e-05,4.93e-03,5.70e-11
1.09e+00,9.23e-20,-3.46e-20,-4.54e-19,9.57e-01,4.52e-20,-3.40e-19,4.57e-20,9.55e-01,1.31e+00,-8.30e-03,-1.53e-07,-7.23e-03,-1.33e-10,6.46e-03,-1.32e-07,6.44e-03,-1.20e-10
1.12e+00,4.26e-20,3.90e-20,-6.81e-19,9.47e-01,5.92e-20,-6.81e-19,5.32e-20,9.44e-01,1.60e+00,-1.04e-02,-8.65e-05,-8.81e-03,-1.51e-11,7.91e-03,-7.26e-05,7.89e-03,2.56e-11
1.14e+00,-1.42e-20,1.23e-19,-3.40e-19,9.38e-01,2.44e-21,-9.09e-19,1.15e-20,9.34e-01,1.88e+00,-1.26e-02,-2.12e-04,-1.03e-02,4.67e-11,9.29e-03,-1.72e-04,9.26e-03,6.86e-11
1.17e+00,7.10e-20,1.77e-21,0.00e+00,9.28e-01,-1.79e-20,-9.09e-19,-5.32e-21,9.25e-01,2.15e+00,-1.48e-02,-3.80e-04,-1.17e-02,-9.34e-11,1.05e-02,-2.99e-04,1.05e-02,-1.14e-10
1.19e+00,-2.41e-19,7.10e-21,2.27e-19,9.20e-01,3.10e-21,-9.09e-19,-5.15e-20,9.16e-01,2.42e+00,-1.70e-02,-5.90e-04,-1.30e-02,-8.30e-11,1.18e-02,-4.50e-04,1.17e-02,-1.09e-10
1.22e+00,-1.06e-19,1.46e-19,4.54e-19,9.11e-01,-1.97e-20,-4.54e-19,-1.15e-19,9.07e-01,2.67e+00,-1.91e-02,-8.43e-04,-1.42e-02,-1.17e-11,1.29e-02,-6.24e-04,1.29e-02,-1.42e-11
1.24e+00,-1.42e-20,2.75e-20,6.81e-19,9.03e-01,2.67e-20,-6.81e-19,6.03e-20,8.98e-01,2.91e+00,-2.13e-02,-1.13e-03,-1.54e-02,1.03e-11,1.40e-02,-8.19e-04,1.39e-02,1.60e-11
1.27e+00,9.94e-20,2.57e-20,9.09e-19,8.95e-01,3.27e-20,-1.36e-18,1.59e-20,8.89e-01,3.15e+00,-2.34e-02,-1.47e-03,-1.64e-02,-4.19e-11,1.50e-02,-1.03e-03,1.49e-02,-4.18e-11
1.29e+00,-1.56e-19,-6.57e-20,6.81e-19,8.87e-01,-3.10e-20,-1.36e-18,-3.01e-20,8.81e-01,3.38e+00,-2.55e-02,-1.85e-03,-1.74e-02,-2.24e-10,1.60e-02,-1.26e-03,1.59e-02,-2.59e-10
1.32e+00,4.26e-20,-2.22e-19,2.04e-18,8.79e-01,1.63e-20,-1.81e-18,-3.72e-20,8.73e-01,3.61e+00,-2.76e-02,-2.27e-03,-1.83e-02,-3.86e-10,1.69e-02,-1.50e-03,1.67e-02,-4.19e-10
1.34e+00,-3.12e-19,-2.50e-19,1.59e-18,8.72e-01,5.47e-20,-1.81e-18,-7.10e-21,8.66e-01,3.83e+00,-2.96e-02,-2.73e-03,-1.91e-02,-4.12e-10,1.77e-02,-1.75e-03,1.75e-02,-4.49e-10
1.37e+00,-2.98e-19,-4.38e-19,2.04e-18,8.65e-01,-8.65e-21,-1.81e-18,-2.16e-19,8.58e-01,4.04e+00,-3.16e-02,-3.23e-03,-1.99e-02,-3.44e-11,1.84e-02,-2.01e-03,1.83e-02,-4.27e-11
