F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,1.76e-19,2.83e-20,-5.68e-20,9.88e-01,5.27e-22,-2.62e-19,1.24e-20,9.88e-01,3.42e-01,1.32e-04,-1.84e-03,1.27e-04,-2.20e-11,-6.03e-04,-1.78e-03,-6.03e-04,7.95e-12
1.04e+00,2.23e-19,1.13e-21,-9.94e-20,9.77e-01,-5.59e-20,-4.68e-19,-1.95e-20,9.76e-01,6.68e-01,2.15e-04,-3.88e-03,2.00e-04,3.84e-10,-1.13e-03,-3.61e-03,-1.13e-03,4.33e-10
1.07e+00,2.45e-19,-5.25e-20,-7.38e-19,9.67e-01,-5.69e-20,-6.53e-19,-9.41e-20,9.65e-01,9.80e-01,2.53e-04,-6.07e-03,2.28e-04,3.68e-11,-1.59e-03,-5.45e-03,-1.59e-03,5.46e-11
1.09e+00,1.24e-19,-1.39e-19,-6.53e-19,9.56e-01,-6.71e-20,-9.37e-19,-5.86e-20,9.55e-01,1.27e+00,2.49e-04,-8.41e-03,2.16e-04,-1.52e-10,-2.00e-03,-7.30e-03,-2.00e-03,-1.51e-10
1.12e+00,1.42e-19,-2.73e-19,-6.53e-19,9.46e-01,-5.06e-20,-5.68e-19,-4.97e-20,9.45e-01,1.56e+00,2.05e-04,-1.08e-02,1.72e-04,-1.04e-10,-2.35e-03,-9.12e-03,-2.35e-03,-1.02e-10
1.14e+00,2.62e-19,-1.89e-19,-9.66e-19,9.37e-01,2.38e-21,-8.52e-19,-6.21e-20,9.35e-01,1.84e+00,1.25e-04,-1.34e-02,1.01e-04,5.97e-11,-2.66e-03,-1.09e-02,-2.65e-03,7.82e-11
1.17e+00,5.68e-19,-9.09e-20,-1.07e-18,9.28e-01,-1.01e-20,-1.13e-18,2.13e-20,9.26e-01,2.10e+00,1.06e-05,-1.60e-02,8.38e-06,1.93e-12,-2.92e-03,-1.26e-02,-2.92e-03,-1.28e-12
1.19e+00,2.13e-19,-2.13e-19,-8.52e-19,9.19e-01,5.21e-20,-5.68e-19,-2.13e-20,9.16e-01,2.36e+00,-1.35e-04,-1.87e-02,-1.03e-04,-6.13e-11,-3.15e-03,-1.43e-02,-3.14e-03,-7.16e-11
1.22e+00,4.12e-19,-2.29e-19,-3.40e-19,9.10e-01,7.75e-20,-5.68e-19,-7.10e-20,9.07e-01,2.61e+00,-3.11e-04,-2.14e-02,-2.31e-04,-9.95e-11,-3.35e-03,-1.59e-02,-3.34e-03,-1.27e-10
1.24e+00,4.68e-19,-2.56e-19,-2.27e-19,9.01e-01,8.26e-20,-6.81e-19,-4.26e-20,8.99e-01,2.85e+00,-5.15e-04,-2.42e-02,-3.71e-04,-1.13e-10,-3.52e-03,-1.74e-02,-3.51e-03,-1.24e-10
1.27e+00,6.67e-19,-1.95e-19,-7.95e-19,8.93e-01,7.96e-20,-3.40e-19,-5.32e-20,8.91e-01,3.08e+00,-7.45e-04,-2.70e-02,-5.22e-04,-5.91e-11,-3.67e-03,-1.88e-02,-3.66e-03,-5.12e-11
1.29e+00,1.20e-18,-2.33e-19,-8.52e-19,8.85e-01,2.71e-20,-5.68e-19,-4.61e-20,8.83e-01,3.30e+00,-9.99e-04,-2.98e-02,-6.80e-04,-3.67e-07,-3.81e-03,-2.02e-02,-3.80e-03,-3.85e-07
1.32e+00,9.80e-19,-2.40e-19,-6.81e-19,8.78e-01,6.01e-20,-6.81e-19,2.13e-20,8.75e-01,3.52e+00,-1.27e-03,-3.25e-02,-8.45e-04,-4.95e-07,-3.93e-03,-2.15e-02,-3.92e-03,-5.17e-07
1.34e+00,7.67e-19,-2.70e-19,-4.54e-19,8.70e-01,4.21e-20,-6.81e-19,4.26e-20,8.67e-01,3.74e+00,-1.57e-03,-3.52e-02,-1.01e-03,3.70e-12,-4.04e-03,-2.26e-02,-4.03e-03,3.98e-13
1.37e+00,-1.13e-19,-1.98e-19,2.27e-19,8.63e-01,6.18e-20,-3.40e-19,1.24e-19,8.60e-01,3.95e+00,-1.89e-03,-3.79e-02,-1.18e-03,3.83e-11,-4.14e-03,-2.37e-02,-4.13e-03,3.42e-11
