F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-1.69e-17,2.67e-17,-2.76e-17,9.53e-01,-1.15e-17,2.14e-17,-1.93e-17,9.60e-01,1.75e+00,7.37e-03,2.85e-02,6.39e-03,-1.76e-07,-5.94e-02,2.48e-02,-5.98e-02,8.67e-09
1.20e+00,-1.00e-16,-2.21e-17,2.40e-16,9.12e-01,5.90e-17,-7.36e-17,3.31e-17,9.25e-01,3.24e+00,1.84e-02,5.28e-02,1.40e-02,5.86e-09,-1.03e-01,4.07e-02,-1.05e-01,3.75e-09
