F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-6.87e-18,2.37e-19,7.95e-19,9.57e-01,-1.09e-18,-1.61e-17,1.54e-18,9.55e-01,1.19e+00,1.41e-03,-2.98e-03,1.41e-03,-1.64e-11,-8.60e-04,-2.98e-03,-8.59e-04,-1.53e-11
1.20e+00,5.22e-18,4.68e-19,-4.48e-18,9.22e-01,2.85e-19,1.73e-18,-1.25e-18,9.19e-01,2.18e+00,2.96e-03,-5.62e-03,2.94e-03,-1.09e-10,-1.89e-03,-5.59e-03,-1.89e-03,-9.30e-11
1.30e+00,3.63e-18,2.08e-17,-1.56e-17,8.92e-01,-2.54e-18,4.57e-18,6.28e-19,8.88e-01,3.02e+00,4.64e-03,-8.09e-03,4.60e-03,-2.88e-10,-3.26e-03,-8.02e-03,-3.25e-03,-2.40e-10
1.40e+00,4.77e-18,2.08e-17,-1.27e-17,8.67e-01,-6.74e-19,1.47e-17,-3.94e-19,8.62e-01,3.78e+00,6.47e-03,-1.05e-02,6.39e-03,-6.19e-10,-5.08e-03,-1.03e-02,-5.05e-03,-5.06e-10
1.50e+00,1.06e-17,1.27e-17,-1.09e-17,8.47e-01,-3.12e-19,1.25e-17,-4.38e-18,8.40e-01,4.47e+00,8.52e-03,-1.29e-02,8.37e-03,-1.17e-09,-7.38e-03,-1.26e-02,-7.34e-03,-1.01e-09
1.60e+00,2.43e-17,8.86e-18,-2.22e-17,8.29e-01,-1.77e-18,1.20e-17,-1.00e-17,8.22e-01,5.11e+00,1.08e-02,-1.53e-02,1.06e-02,-2.15e-09,-1.02e-02,-1.48e-02,-1.01e-02,-2.03e-09
1.70e+00,2.90e-17,4.37e-18,-9.32e-18,8.15e-01,2.13e-19,3.18e-18,-1.37e-18,8.07e-01,5.72e+00,1.34e-02,-1.77e-02,1.31e-02,-3.94e-09,-1.36e-02,-1.71e-02,-1.35e-02,-4.03e-09
1.80e+00,6.06e-17,1.61e-17,-1.59e-17,8.04e-01,2.20e-19,-5.68e-19,-2.15e-18,7.95e-01,6.30e+00,1.65e-02,-2.01e-02,1.59e-02,-7.34e-09,-1.76e-02,-1.93e-02,-1.74e-02,-8.05e-09
1.90e+00,6.72e-17,2.02e-17,-2.00e-17,7.95e-01,3.80e-18,-2.95e-18,-9.73e-19,7.85e-01,6.86e+00,1.99e-02,-2.25e-02,1.91e-02,-1.43e-08,-2.21e-02,-2.13e-02,-2.19e-02,-1.68e-08
2.00e+00,8.63e-17,2.72e-18,-1.59e-17,7.89e-01,1.02e-17,4.88e-18,-4.26e-18,7.77e-01,7.40e+00,2.38e-02,-2.47e-02,2.27e-02,-3.10e-08,-2.72e-02,-2.33e-02,-2.69e-02,-3.81e-08
