F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,3.68e-19,1.41e-19,-3.35e-20,9.56e-01,1.73e-19,1.11e-20,3.49e-20,9.55e-01,1.04e+00,1.51e-04,-7.88e-04,1.51e-04,-4.29e-09,3.32e-03,-7.86e-04,3.32e-03,-1.67e-09
