F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-6.21e-18,-4.17e-18,-2.13e-19,9.58e-01,1.30e-18,1.98e-19,-3.31e-18,9.56e-01,1.36e+00,6.01e-03,-3.56e-04,6.01e-03,-6.74e-10,-1.43e-03,-3.53e-04,-1.43e-03,-2.99e-10
1.20e+00,4.78e-18,-1.12e-17,4.06e-18,9.24e-01,4.80e-18,-1.44e-17,-5.80e-18,9.21e-01,2.46e+00,1.22e-02,-1.23e-03,1.22e-02,-5.42e-09,-2.52e-03,-1.22e-03,-2.52e-03,-3.08e-09
1.30e+00,7.72e-18,1.60e-18,2.46e-17,8.96e-01,2.14e-18,2.47e-18,-4.10e-18,8.93e-01,3.41e+00,1.87e-02,-2.61e-03,1.86e-02,-4.51e-09,-3.53e-03,-2.56e-03,-3.53e-03,-3.37e-09
1.40e+00,-1.39e-17,3.24e-17,5.74e-18,8.73e-01,1.09e-17,-7.04e-18,1.97e-18,8.70e-01,4.26e+00,2.56e-02,-4.43e-03,2.52e-02,-3.55e-09,-4.61e-03,-4.32e-03,-4.62e-03,-2.80e-09
1.50e+00,-1.46e-17,2.41e-17,2.95e-18,8.55e-01,9.57e-18,2.16e-17,-3.87e-18,8.51e-01,5.04e+00,3.28e-02,-6.64e-03,3.23e-02,-4.03e-09,-5.87e-03,-6.44e-03,-5.89e-03,-3.56e-09
1.60e+00,-3.48e-17,7.38e-18,4.54e-19,8.41e-01,9.13e-18,9.88e-18,-8.17e-18,8.37e-01,5.77e+00,4.06e-02,-9.29e-03,3.97e-02,-6.79e-09,-7.40e-03,-8.95e-03,-7.42e-03,-7.05e-09
1.70e+00,-6.81e-17,1.10e-17,-5.22e-18,8.30e-01,7.14e-18,-5.68e-19,-1.29e-17,8.27e-01,6.47e+00,4.88e-02,-1.24e-02,4.75e-02,-1.91e-08,-9.25e-03,-1.19e-02,-9.27e-03,-2.60e-08
1.80e+00,-6.84e-17,-7.72e-18,-6.81e-18,8.23e-01,5.05e-18,7.72e-18,-1.56e-17,8.20e-01,7.14e+00,5.75e-02,-1.61e-02,5.56e-02,-7.37e-11,-1.14e-02,-1.53e-02,-1.14e-02,-1.33e-10
1.90e+00,-7.02e-17,-1.94e-17,1.00e-17,8.18e-01,9.87e-18,1.50e-17,-1.96e-17,8.18e-01,7.79e+00,6.66e-02,-2.06e-02,6.41e-02,-3.90e-09,-1.40e-02,-1.94e-02,-1.40e-02,-7.64e-09
2.00e+00,-1.27e-16,-1.38e-17,-2.20e-17,8.17e-01,-2.76e-17,3.77e-17,-2.21e-17,8.18e-01,8.41e+00,7.61e-02,-2.57e-02,7.28e-02,-1.42e-10,-1.69e-02,-2.41e-02,-1.68e-02,-3.82e-10
