F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-5.36e-18,2.61e-18,-9.19e-18,9.57e-01,-7.37e-19,-5.22e-18,1.48e-18,9.56e-01,1.31e+00,-2.69e-03,1.10e-02,-2.69e-03,-1.12e-10,-1.34e-02,1.10e-02,-1.34e-02,-1.22e-10
1.20e+00,-2.49e-18,6.47e-18,-1.15e-18,9.22e-01,-3.03e-19,-6.81e-18,3.02e-18,9.21e-01,2.39e+00,-6.43e-03,2.19e-02,-6.41e-03,-1.39e-09,-2.65e-02,2.18e-02,-2.65e-02,-1.39e-09
1.30e+00,2.67e-18,5.22e-18,3.69e-18,8.94e-01,4.05e-18,8.86e-18,2.11e-18,8.92e-01,3.32e+00,-1.08e-02,3.28e-02,-1.07e-02,-1.47e-09,-3.99e-02,3.25e-02,-3.99e-02,-1.39e-09
1.40e+00,-3.29e-18,1.02e-17,-1.10e-17,8.71e-01,7.41e-18,2.72e-18,5.81e-18,8.69e-01,4.15e+00,-1.56e-02,4.39e-02,-1.54e-02,-1.80e-09,-5.44e-02,4.32e-02,-5.44e-02,-1.76e-09
1.50e+00,4.20e-18,5.00e-18,-9.12e-18,8.52e-01,1.25e-17,6.36e-18,9.48e-18,8.50e-01,4.91e+00,-2.07e-02,5.53e-02,-2.04e-02,-2.83e-09,-7.05e-02,5.42e-02,-7.05e-02,-2.73e-09
1.60e+00,-4.94e-18,8.18e-18,2.94e-17,8.37e-01,1.52e-17,-4.54e-19,6.30e-18,8.35e-01,5.63e+00,-2.62e-02,6.73e-02,-2.56e-02,-5.49e-09,-8.90e-02,6.55e-02,-8.89e-02,-5.31e-09
1.70e+00,6.64e-18,1.13e-17,4.00e-17,8.26e-01,2.15e-17,3.18e-18,2.75e-18,8.23e-01,6.32e+00,-3.19e-02,8.00e-02,-3.11e-02,-1.24e-08,-1.10e-01,7.73e-02,-1.10e-01,-1.29e-08
1.80e+00,-2.27e-19,0.00e+00,5.18e-17,8.18e-01,2.45e-17,1.36e-17,-8.14e-18,8.15e-01,6.97e+00,-3.79e-02,9.34e-02,-3.68e-02,-2.99e-08,-1.35e-01,8.96e-02,-1.35e-01,-3.56e-08
1.90e+00,3.55e-17,-3.63e-18,5.52e-17,8.14e-01,1.56e-17,-1.81e-18,3.42e-18,8.11e-01,7.61e+00,-4.43e-02,1.07e-01,-4.27e-02,-8.13e-08,-1.64e-01,1.02e-01,-1.63e-01,-1.03e-07
2.00e+00,2.19e-17,-5.45e-18,5.52e-17,8.12e-01,2.30e-17,-2.27e-17,-1.49e-17,8.09e-01,8.22e+00,-5.11e-02,1.22e-01,-4.90e-02,-2.71e-10,-1.97e-01,1.16e-01,-1.96e-01,-2.01e-10
