F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,2.39e-19,5.20e-20,2.41e-19,9.88e-01,1.49e-20,8.52e-20,-4.88e-21,9.88e-01,4.04e-01,-9.96e-04,4.70e-03,-9.60e-04,1.19e-10,2.05e-03,4.53e-03,2.05e-03,7.74e-11
1.04e+00,8.88e-20,2.96e-20,-8.52e-20,9.77e-01,7.80e-20,2.55e-19,-7.99e-20,9.77e-01,7.89e-01,-1.85e-03,9.61e-03,-1.72e-03,-1.68e-10,4.11e-03,8.94e-03,4.11e-03,-1.83e-10
1.07e+00,-7.45e-20,5.71e-20,-1.13e-19,9.66e-01,6.60e-20,1.13e-19,-6.39e-20,9.67e-01,1.15e+00,-2.58e-03,1.46e-02,-2.32e-03,-3.15e-10,6.16e-03,1.32e-02,6.17e-03,-3.47e-10
1.09e+00,1.63e-19,-2.44e-20,-3.97e-19,9.56e-01,3.89e-20,1.13e-19,-1.25e-19,9.56e-01,1.50e+00,-3.19e-03,1.99e-02,-2.77e-03,-2.58e-11,8.22e-03,1.73e-02,8.22e-03,-1.47e-11
1.12e+00,2.13e-20,-1.51e-19,-2.27e-19,9.46e-01,4.19e-20,3.40e-19,-1.79e-19,9.46e-01,1.84e+00,-3.69e-03,2.52e-02,-3.11e-03,7.50e-11,1.02e-02,2.12e-02,1.02e-02,8.64e-11
1.14e+00,-1.27e-19,-1.16e-19,-6.81e-19,9.36e-01,1.83e-20,5.68e-19,-3.19e-20,9.37e-01,2.17e+00,-4.10e-03,3.06e-02,-3.34e-03,1.33e-11,1.23e-02,2.49e-02,1.23e-02,1.27e-11
1.17e+00,-2.06e-19,-1.16e-19,2.27e-19,9.27e-01,2.25e-20,7.95e-19,-3.55e-21,9.27e-01,2.48e+00,-4.42e-03,3.61e-02,-3.49e-03,1.32e-10,1.43e-02,2.85e-02,1.43e-02,1.37e-10
1.19e+00,-1.98e-19,-4.75e-20,1.13e-19,9.18e-01,-2.51e-20,9.09e-19,4.08e-20,9.18e-01,2.78e+00,-4.66e-03,4.16e-02,-3.57e-03,-5.72e-12,1.63e-02,3.18e-02,1.63e-02,-1.66e-11
1.22e+00,-6.53e-19,6.23e-20,4.54e-19,9.10e-01,-5.77e-20,6.81e-19,1.59e-20,9.10e-01,3.07e+00,-4.83e-03,4.72e-02,-3.59e-03,-2.78e-10,1.83e-02,3.50e-02,1.83e-02,-5.20e-10
1.24e+00,-7.24e-19,2.04e-20,0.00e+00,9.01e-01,-2.37e-20,9.09e-19,1.04e-19,9.01e-01,3.35e+00,-4.96e-03,5.27e-02,-3.57e-03,-8.28e-09,2.02e-02,3.80e-02,2.02e-02,-1.10e-08
1.27e+00,-5.68e-20,2.66e-20,5.68e-19,8.93e-01,-5.25e-20,1.36e-18,2.45e-19,8.93e-01,3.63e+00,-5.03e-03,5.83e-02,-3.53e-03,-7.07e-10,2.21e-02,4.08e-02,2.21e-02,-7.54e-10
1.29e+00,-6.25e-19,1.27e-19,-2.27e-19,8.85e-01,-9.32e-20,1.93e-18,3.55e-19,8.85e-01,3.89e+00,-5.07e-03,6.38e-02,-3.46e-03,-2.61e-09,2.40e-02,4.35e-02,2.40e-02,-3.91e-09
1.32e+00,-2.84e-20,-8.08e-20,-2.27e-19,8.77e-01,-1.41e-19,1.59e-18,3.37e-19,8.77e-01,4.15e+00,-5.08e-03,6.93e-02,-3.37e-03,-4.84e-10,2.59e-02,4.59e-02,2.59e-02,-4.14e-10
1.34e+00,-3.97e-19,6.66e-21,-5.68e-19,8.70e-01,-2.48e-20,6.81e-19,3.65e-19,8.70e-01,4.40e+00,-5.07e-03,7.48e-02,-3.27e-03,-7.00e-10,2.77e-02,4.82e-02,2.77e-02,-4.98e-10
1.37e+00,-4.26e-19,3.55e-21,9.09e-19,8.63e-01,-1.46e-19,4.54e-19,3.26e-19,8.63e-01,4.65e+00,-5.06e-03,8.02e-02,-3.18e-03,-5.91e-11,2.94e-02,5.03e-02,2.94e-02,-3.03e-11
