F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,8.18e-18,1.86e-18,1.84e-18,9.54e-01,7.69e-19,-1.86e-18,3.77e-18,9.57e-01,1.05e+00,7.38e-04,1.31e-03,7.36e-04,-1.15e-11,2.26e-03,1.31e-03,2.26e-03,-1.04e-11
1.20e+00,9.32e-18,9.09e-19,2.89e-18,9.16e-01,-6.18e-19,-1.53e-18,3.17e-18,9.20e-01,1.92e+00,1.57e-03,3.19e-03,1.56e-03,-6.15e-11,4.36e-03,3.16e-03,4.36e-03,-5.46e-11
1.30e+00,7.04e-18,3.80e-18,-6.59e-18,8.83e-01,-1.50e-18,2.33e-18,-2.66e-19,8.89e-01,2.68e+00,2.48e-03,5.52e-03,2.44e-03,-1.17e-10,6.41e-03,5.43e-03,6.41e-03,-1.17e-10
1.40e+00,2.38e-18,5.20e-18,-1.87e-17,8.54e-01,-8.52e-20,-6.25e-18,-1.62e-18,8.62e-01,3.35e+00,3.43e-03,8.24e-03,3.35e-03,-1.85e-10,8.48e-03,8.05e-03,8.47e-03,-2.07e-10
1.50e+00,9.09e-18,6.47e-18,-2.04e-17,8.29e-01,-9.87e-19,5.68e-19,-2.68e-18,8.39e-01,3.96e+00,4.41e-03,1.13e-02,4.26e-03,-3.15e-10,1.06e-02,1.09e-02,1.05e-02,-3.69e-10
1.60e+00,1.59e-18,4.54e-19,-2.97e-17,8.07e-01,2.47e-18,-2.05e-17,-2.50e-18,8.18e-01,4.53e+00,5.40e-03,1.46e-02,5.17e-03,-5.50e-10,1.28e-02,1.40e-02,1.28e-02,-6.41e-10
1.70e+00,1.56e-17,7.04e-18,-2.68e-17,7.88e-01,4.66e-18,-3.34e-17,-3.97e-19,8.01e-01,5.06e+00,6.41e-03,1.82e-02,6.07e-03,-9.61e-10,1.51e-02,1.73e-02,1.51e-02,-1.09e-09
1.79e+00,1.09e-17,5.91e-18,-5.09e-17,7.70e-01,4.33e-19,-4.72e-17,-1.89e-18,7.86e-01,5.56e+00,7.45e-03,2.20e-02,6.96e-03,-1.68e-09,1.76e-02,2.07e-02,1.75e-02,-1.86e-09
1.89e+00,1.36e-17,7.27e-18,-6.18e-17,7.55e-01,3.06e-18,-7.00e-17,-1.06e-18,7.73e-01,6.04e+00,8.52e-03,2.60e-02,7.87e-03,-2.95e-09,2.02e-02,2.41e-02,2.01e-02,-3.18e-09
1.99e+00,2.45e-17,-2.72e-18,-4.00e-17,7.42e-01,-5.11e-19,-8.29e-17,-1.98e-18,7.63e-01,6.51e+00,9.64e-03,3.02e-02,8.79e-03,-5.32e-09,2.29e-02,2.77e-02,2.27e-02,-5.54e-09
