F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-1.96e-18,-1.00e-17,5.11e-19,9.59e-01,-3.41e-19,3.18e-18,2.48e-18,9.55e-01,1.38e+00,1.50e-03,5.57e-03,1.49e-03,-8.67e-10,1.20e-02,5.56e-03,1.20e-02,-6.91e-10
1.20e+00,-2.44e-18,-9.54e-18,1.38e-17,9.26e-01,-4.15e-18,9.09e-18,7.36e-18,9.20e-01,2.50e+00,2.34e-03,1.21e-02,2.33e-03,-3.09e-08,2.00e-02,1.20e-02,2.00e-02,-2.19e-08
1.30e+00,-6.25e-18,-1.63e-17,2.33e-17,8.99e-01,-6.46e-18,1.54e-17,7.72e-18,8.91e-01,3.46e+00,2.74e-03,1.92e-02,2.72e-03,-1.37e-08,2.44e-02,1.90e-02,2.45e-02,-1.08e-08
1.40e+00,2.72e-18,-1.00e-17,1.45e-17,8.78e-01,-1.92e-18,-3.18e-18,-1.29e-18,8.67e-01,4.33e+00,2.84e-03,2.69e-02,2.81e-03,-6.17e-09,2.54e-02,2.64e-02,2.55e-02,-5.35e-09
1.50e+00,3.40e-18,4.09e-18,1.50e-17,8.61e-01,-2.18e-18,-1.45e-17,-3.27e-18,8.49e-01,5.12e+00,2.74e-03,3.50e-02,2.71e-03,-4.72e-09,2.28e-02,3.43e-02,2.28e-02,-4.34e-09
1.60e+00,1.86e-17,-1.09e-17,1.81e-17,8.48e-01,-1.24e-17,1.63e-17,-1.05e-17,8.34e-01,5.87e+00,2.52e-03,4.36e-02,2.48e-03,-5.46e-09,1.62e-02,4.24e-02,1.63e-02,-5.10e-09
1.70e+00,2.04e-17,-2.63e-17,1.40e-17,8.39e-01,-3.77e-18,3.09e-17,-4.88e-18,8.24e-01,6.59e+00,2.23e-03,5.26e-02,2.17e-03,-8.64e-09,5.39e-03,5.09e-02,5.41e-03,-8.23e-09
1.80e+00,-1.81e-18,-2.90e-17,3.54e-17,8.33e-01,1.01e-18,1.00e-17,-1.20e-17,8.17e-01,7.27e+00,1.88e-03,6.19e-02,1.79e-03,-1.78e-08,-1.02e-02,5.95e-02,-1.03e-02,-1.78e-08
1.90e+00,-1.81e-18,-2.72e-17,1.90e-17,8.30e-01,-2.41e-19,-1.27e-17,-5.98e-18,8.13e-01,7.93e+00,1.48e-03,7.13e-02,1.34e-03,-5.60e-08,-3.12e-02,6.82e-02,-3.13e-02,-6.24e-08
2.00e+00,1.72e-17,-5.81e-17,1.81e-17,8.32e-01,-6.42e-18,-2.36e-17,2.54e-17,8.13e-01,8.58e+00,9.80e-04,8.08e-02,7.62e-04,-9.17e-10,-5.79e-02,7.69e-02,-5.81e-02,-1.27e-09
