F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-6.39e-20,2.25e-20,-5.68e-20,9.88e-01,-4.80e-20,6.67e-19,-1.68e-19,9.88e-01,4.33e-01,3.27e-03,-2.05e-03,3.15e-03,-9.05e-12,-4.36e-04,-1.97e-03,-4.36e-04,3.80e-12
1.04e+00,-1.27e-19,-1.32e-19,4.54e-19,9.77e-01,-2.74e-20,5.68e-19,-2.77e-19,9.77e-01,8.46e-01,6.78e-03,-3.96e-03,6.32e-03,1.99e-12,-7.03e-04,-3.69e-03,-7.03e-04,1.91e-11
1.07e+00,-1.63e-19,-2.35e-19,3.40e-19,9.67e-01,-2.68e-20,1.10e-18,-3.62e-19,9.66e-01,1.24e+00,1.05e-02,-5.73e-03,9.47e-03,-4.55e-11,-8.21e-04,-5.15e-03,-8.20e-04,-2.69e-11
1.09e+00,-2.16e-19,-3.02e-19,-2.27e-19,9.57e-01,-7.85e-20,7.38e-19,-3.42e-19,9.56e-01,1.61e+00,1.44e-02,-7.33e-03,1.26e-02,-5.13e-11,-8.06e-04,-6.37e-03,-8.05e-04,-6.96e-11
1.12e+00,3.51e-19,-3.46e-19,2.27e-19,9.47e-01,-1.54e-19,9.66e-19,-4.79e-19,9.46e-01,1.98e+00,1.86e-02,-8.74e-03,1.56e-02,-3.44e-10,-6.76e-04,-7.36e-03,-6.76e-04,-3.85e-10
1.14e+00,2.69e-19,-3.85e-19,6.81e-19,9.37e-01,-1.97e-19,3.40e-19,-6.03e-19,9.36e-01,2.33e+00,2.29e-02,-9.97e-03,1.87e-02,-7.07e-12,-4.48e-04,-8.12e-03,-4.48e-04,-2.08e-11
1.17e+00,1.42e-20,-3.93e-19,9.09e-19,9.28e-01,-1.96e-19,1.36e-18,-6.46e-19,9.27e-01,2.66e+00,2.75e-02,-1.09e-02,2.17e-02,-1.75e-11,-1.37e-04,-8.67e-03,-1.37e-04,-1.90e-11
1.19e+00,8.59e-19,-5.14e-19,4.54e-19,9.19e-01,-2.20e-19,1.02e-18,-5.11e-19,9.18e-01,2.99e+00,3.22e-02,-1.18e-02,2.47e-02,-2.23e-10,2.41e-04,-9.03e-03,2.41e-04,-2.13e-10
1.22e+00,7.81e-19,-3.70e-19,7.95e-19,9.11e-01,-1.97e-19,3.40e-19,-4.40e-19,9.09e-01,3.30e+00,3.70e-02,-1.23e-02,2.75e-02,7.96e-11,6.76e-04,-9.19e-03,6.74e-04,6.55e-11
1.24e+00,9.37e-19,-6.18e-19,9.09e-19,9.03e-01,-1.43e-19,3.40e-19,-5.04e-19,9.01e-01,3.61e+00,4.21e-02,-1.27e-02,3.04e-02,-4.91e-10,1.15e-03,-9.18e-03,1.15e-03,-5.61e-10
1.27e+00,6.53e-19,-8.42e-19,1.02e-18,8.95e-01,-1.40e-19,-2.27e-19,-5.54e-19,8.93e-01,3.90e+00,4.72e-02,-1.28e-02,3.32e-02,-1.08e-09,1.66e-03,-9.01e-03,1.65e-03,-7.67e-10
1.29e+00,6.25e-19,-8.55e-19,1.36e-18,8.87e-01,-2.21e-19,3.40e-19,-6.74e-19,8.84e-01,4.19e+00,5.25e-02,-1.27e-02,3.59e-02,-9.66e-10,2.18e-03,-8.68e-03,2.18e-03,-2.32e-09
1.32e+00,1.06e-18,-7.90e-19,1.02e-18,8.80e-01,-2.76e-19,7.95e-19,-6.96e-19,8.77e-01,4.47e+00,5.80e-02,-1.24e-02,3.85e-02,-5.34e-09,2.72e-03,-8.21e-03,2.71e-03,-1.15e-08
