F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.39e+00,-1.64e-18,7.45e-19,2.27e-19,8.60e-01,2.43e-19,4.54e-19,2.77e-19,8.50e-01,4.39e+00,8.21e-03,4.52e-02,5.04e-03,4.42e-09,-5.89e-03,2.74e-02,-5.82e-03,3.84e-10
1.42e+00,-1.90e-18,5.43e-19,-6.81e-19,8.53e-01,2.73e-19,1.81e-18,-4.97e-20,8.43e-01,4.60e+00,8.79e-03,4.87e-02,5.26e-03,8.29e-10,-6.24e-03,2.88e-02,-6.17e-03,-8.93e-09
1.44e+00,-1.98e-18,2.53e-19,3.40e-19,8.46e-01,2.35e-19,2.38e-18,-9.23e-20,8.36e-01,4.81e+00,9.37e-03,5.23e-02,5.47e-03,-4.36e-09,-6.57e-03,3.01e-02,-6.48e-03,-7.26e-09
1.47e+00,-1.59e-18,3.92e-19,-5.68e-19,8.40e-01,-3.25e-19,1.47e-18,3.69e-19,8.29e-01,5.01e+00,9.94e-03,5.59e-02,5.66e-03,1.88e-09,-6.86e-03,3.14e-02,-6.77e-03,1.17e-09
1.49e+00,-2.10e-18,3.83e-18,-9.09e-19,8.34e-01,-1.38e-18,1.93e-18,-2.41e-19,8.22e-01,5.20e+00,1.05e-02,5.95e-02,5.84e-03,-1.34e-08,-7.13e-03,3.26e-02,-7.03e-03,-1.31e-08
1.52e+00,-5.45e-18,2.70e-18,-1.70e-18,8.28e-01,-3.11e-18,3.06e-18,-1.42e-18,8.16e-01,5.39e+00,1.10e-02,6.30e-02,6.02e-03,3.03e-09,-7.37e-03,3.37e-02,-7.26e-03,4.36e-09
1.54e+00,-3.80e-18,2.91e-18,-2.15e-18,8.22e-01,-1.85e-18,3.18e-18,-3.01e-18,8.09e-01,5.58e+00,1.16e-02,6.65e-02,6.19e-03,-1.23e-09,-7.53e-03,3.47e-02,-7.41e-03,-2.00e-09
1.57e+00,-3.75e-18,1.64e-18,-3.86e-18,8.17e-01,-1.00e-18,2.84e-18,-4.63e-18,8.03e-01,5.76e+00,1.22e-02,7.00e-02,6.36e-03,-1.15e-09,-7.66e-03,3.57e-02,-7.53e-03,-1.11e-09
1.59e+00,-5.96e-18,2.48e-19,-3.29e-18,8.11e-01,-8.02e-19,1.13e-18,-2.41e-18,7.97e-01,5.94e+00,1.28e-02,7.34e-02,6.50e-03,-2.31e-10,-7.83e-03,3.66e-02,-7.70e-03,-3.03e-10
1.62e+00,-5.85e-18,3.76e-19,-3.86e-18,8.06e-01,-1.00e-18,1.93e-18,-2.44e-18,7.92e-01,6.12e+00,1.33e-02,7.68e-02,6.60e-03,3.14e-11,-8.03e-03,3.74e-02,-7.88e-03,4.41e-12
