F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,1.06e-20,-3.15e-20,6.74e-20,9.88e-01,-4.23e-20,0.00e+00,1.18e-19,9.88e-01,4.38e-01,-1.89e-03,-7.68e-04,-1.83e-03,-6.13e-13,-2.70e-03,-7.41e-04,-2.70e-03,7.86e-11
1.04e+00,-1.45e-19,-4.15e-20,1.20e-19,9.78e-01,-8.62e-20,1.70e-19,1.97e-19,9.77e-01,8.56e-01,-3.63e-03,-1.76e-03,-3.38e-03,2.09e-11,-5.28e-03,-1.64e-03,-5.27e-03,8.42e-11
1.07e+00,-2.06e-19,2.35e-20,9.94e-20,9.67e-01,-1.08e-20,6.81e-19,2.34e-19,9.66e-01,1.25e+00,-5.19e-03,-2.99e-03,-4.67e-03,-1.71e-11,-7.74e-03,-2.69e-03,-7.73e-03,3.28e-11
1.09e+00,-4.68e-19,-9.10e-20,-2.27e-19,9.57e-01,3.91e-20,1.81e-18,1.63e-19,9.56e-01,1.63e+00,-6.59e-03,-4.44e-03,-5.74e-03,-1.71e-10,-1.00e-02,-3.86e-03,-1.00e-02,-1.54e-10
1.12e+00,-3.48e-19,-1.02e-19,-1.13e-19,9.48e-01,1.92e-20,1.93e-18,1.42e-19,9.45e-01,2.00e+00,-7.83e-03,-6.12e-03,-6.60e-03,1.09e-10,-1.22e-02,-5.14e-03,-1.22e-02,1.36e-10
1.14e+00,-7.10e-19,-7.10e-20,-2.84e-19,9.38e-01,5.49e-20,1.70e-18,-3.55e-20,9.36e-01,2.36e+00,-8.92e-03,-8.00e-03,-7.28e-03,2.99e-10,-1.43e-02,-6.51e-03,-1.43e-02,3.07e-10
1.17e+00,-9.23e-19,-2.52e-19,-2.55e-19,9.29e-01,1.15e-19,1.47e-18,2.13e-20,9.26e-01,2.70e+00,-9.86e-03,-1.00e-02,-7.80e-03,3.51e-11,-1.63e-02,-7.94e-03,-1.62e-02,3.42e-11
1.19e+00,-9.94e-19,-1.84e-19,1.70e-19,9.20e-01,8.43e-20,1.70e-18,1.42e-20,9.17e-01,3.02e+00,-1.06e-02,-1.23e-02,-8.19e-03,7.58e-12,-1.81e-02,-9.43e-03,-1.81e-02,1.17e-11
1.22e+00,-3.55e-19,-2.28e-19,2.55e-19,9.12e-01,1.25e-19,9.09e-19,9.23e-20,9.09e-01,3.34e+00,-1.13e-02,-1.47e-02,-8.46e-03,-5.77e-11,-1.99e-02,-1.09e-02,-1.98e-02,-6.96e-11
1.24e+00,-2.13e-19,-3.35e-19,-3.12e-19,9.04e-01,9.14e-20,1.13e-19,2.84e-19,9.00e-01,3.65e+00,-1.19e-02,-1.73e-02,-8.64e-03,-4.93e-11,-2.15e-02,-1.24e-02,-2.14e-02,-2.22e-11
1.27e+00,-1.70e-19,-3.07e-19,-1.53e-18,8.96e-01,2.47e-19,1.81e-18,2.98e-19,8.92e-01,3.95e+00,-1.24e-02,-2.00e-02,-8.75e-03,1.05e-11,-2.30e-02,-1.40e-02,-2.29e-02,2.11e-11
1.29e+00,-8.52e-20,-3.74e-19,-1.19e-18,8.88e-01,2.61e-19,2.04e-18,7.10e-19,8.84e-01,4.24e+00,-1.28e-02,-2.28e-02,-8.80e-03,-1.70e-09,-2.44e-02,-1.55e-02,-2.43e-02,3.79e-09
1.32e+00,-5.96e-19,2.96e-19,-1.56e-18,8.80e-01,3.83e-19,2.04e-18,-5.68e-20,8.76e-01,4.52e+00,-1.32e-02,-2.57e-02,-8.80e-03,-1.21e-08,-2.57e-02,-1.70e-02,-2.56e-02,-9.97e-09
1.34e+00,-5.68e-20,3.91e-19,-1.47e-18,8.73e-01,3.60e-19,2.04e-18,9.94e-20,8.69e-01,4.79e+00,-1.35e-02,-2.86e-02,-8.77e-03,3.01e-12,-2.70e-02,-1.84e-02,-2.69e-02,8.44e-12
1.37e+00,-5.96e-19,-3.61e-19,-2.21e-18,8.66e-01,4.24e-19,1.81e-18,-1.42e-19,8.61e-01,5.06e+00,-1.38e-02,-3.16e-02,-8.71e-03,-2.44e-09,-2.82e-02,-1.98e-02,-2.80e-02,-1.82e-09
1.39e+00,1.13e-19,-1.34e-18,2.27e-19,8.59e-01,8.11e-19,3.18e-18,-1.57e-18,8.54e-01,5.32e+00,-1.41e-02,-3.45e-02,-8.66e-03,-3.03e-11,-2.92e-02,-2.10e-02,-2.90e-02,-1.91e-11
1.42e+00,2.41e-18,-1.20e-19,3.58e-18,8.52e-01,2.23e-18,4.77e-18,-2.27e-19,8.47e-01,5.57e+00,-1.44e-02,-3.72e-02,-8.67e-03,4.53e-12,-3.00e-02,-2.21e-02,-2.98e-02,8.26e-12
1.44e+00,2.21e-18,9.76e-20,5.17e-18,8.46e-01,1.45e-18,4.43e-18,-8.52e-20,8.41e-01,5.82e+00,-1.49e-02,-3.98e-02,-8.72e-03,-5.82e-09,-3.08e-02,-2.31e-02,-3.06e-02,-5.56e-09
1.47e+00,2.78e-18,3.23e-19,4.26e-18,8.39e-01,1.87e-18,3.97e-18,5.54e-19,8.34e-01,6.06e+00,-1.54e-02,-4.24e-02,-8.79e-03,-1.05e-09,-3.14e-02,-2.40e-02,-3.12e-02,-3.19e-09
1.49e+00,-1.02e-18,1.61e-18,6.25e-18,8.33e-01,5.06e-18,1.13e-19,5.54e-19,8.28e-01,6.30e+00,-1.58e-02,-4.47e-02,-8.82e-03,2.42e-10,-3.19e-02,-2.47e-02,-3.17e-02,2.40e-10
1.52e+00,-9.94e-19,-1.66e-19,4.31e-18,8.27e-01,5.50e-18,-5.22e-18,1.37e-18,8.22e-01,6.52e+00,-1.61e-02,-4.70e-02,-8.78e-03,5.75e-10,-3.22e-02,-2.53e-02,-3.20e-02,1.09e-09
1.54e+00,-1.93e-18,2.93e-19,6.70e-18,8.21e-01,6.04e-18,-3.06e-18,1.67e-18,8.16e-01,6.75e+00,-1.64e-02,-4.90e-02,-8.70e-03,-1.92e-10,-3.25e-02,-2.58e-02,-3.23e-02,-2.57e-10
