F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,1.91e-19,-3.47e-20,-1.13e-19,9.88e-01,-1.14e-20,-2.84e-19,-1.86e-20,9.88e-01,4.25e-01,3.08e-04,2.12e-03,2.97e-04,1.15e-10,1.19e-03,2.05e-03,1.20e-03,5.96e-11
1.04e+00,4.01e-19,-1.79e-19,-4.26e-19,9.77e-01,-2.03e-20,-7.95e-19,-5.23e-20,9.78e-01,8.31e-01,6.78e-04,4.47e-03,6.31e-04,1.49e-11,2.42e-03,4.16e-03,2.42e-03,1.68e-11
1.07e+00,2.27e-19,-3.52e-19,-6.25e-19,9.66e-01,-1.04e-19,-7.95e-19,-3.19e-20,9.67e-01,1.21e+00,1.11e-03,7.02e-03,9.99e-04,-2.92e-11,3.66e-03,6.32e-03,3.66e-03,-2.02e-11
1.09e+00,2.48e-19,-2.62e-19,-4.54e-19,9.55e-01,-5.94e-20,-1.30e-18,1.26e-19,9.57e-01,1.59e+00,1.61e-03,9.77e-03,1.39e-03,-1.30e-10,4.91e-03,8.51e-03,4.92e-03,-1.16e-10
1.12e+00,2.62e-19,-2.83e-19,3.40e-19,9.45e-01,-5.94e-20,-1.13e-18,4.08e-20,9.47e-01,1.94e+00,2.17e-03,1.27e-02,1.83e-03,-4.14e-10,6.16e-03,1.07e-02,6.18e-03,-3.77e-10
1.14e+00,2.41e-19,-3.44e-19,0.00e+00,9.35e-01,-9.64e-20,-6.81e-19,4.08e-20,9.38e-01,2.29e+00,2.81e-03,1.58e-02,2.29e-03,-3.31e-10,7.42e-03,1.29e-02,7.44e-03,-2.79e-10
1.17e+00,-1.42e-20,-4.68e-19,1.13e-19,9.26e-01,-8.39e-20,-1.13e-18,1.15e-19,9.29e-01,2.62e+00,3.53e-03,1.90e-02,2.79e-03,1.15e-11,8.68e-03,1.51e-02,8.71e-03,-2.04e-12
1.19e+00,-7.10e-20,-6.17e-19,-1.02e-18,9.17e-01,-8.50e-20,-1.59e-18,-5.32e-21,9.20e-01,2.93e+00,4.34e-03,2.25e-02,3.32e-03,2.99e-10,9.93e-03,1.72e-02,9.96e-03,2.89e-10
1.22e+00,6.67e-19,-3.59e-19,-2.10e-18,9.08e-01,-5.99e-20,-1.93e-18,-6.57e-20,9.12e-01,3.24e+00,5.24e-03,2.60e-02,3.88e-03,3.52e-11,1.11e-02,1.94e-02,1.12e-02,3.38e-11
1.24e+00,3.83e-19,-2.73e-19,-1.30e-18,8.99e-01,-7.21e-21,-2.61e-18,8.16e-20,9.04e-01,3.54e+00,6.24e-03,2.97e-02,4.49e-03,9.06e-12,1.23e-02,2.14e-02,1.24e-02,9.87e-12
1.27e+00,7.24e-19,-2.97e-19,-9.09e-19,8.91e-01,-2.51e-20,-2.72e-18,1.27e-19,8.96e-01,3.83e+00,7.35e-03,3.34e-02,5.14e-03,-1.20e-10,1.35e-02,2.35e-02,1.36e-02,-7.74e-11
1.29e+00,7.95e-19,-3.24e-19,-1.70e-18,8.83e-01,2.86e-20,-2.72e-18,-1.77e-20,8.88e-01,4.11e+00,8.57e-03,3.73e-02,5.82e-03,-9.73e-11,1.47e-02,2.55e-02,1.48e-02,-9.44e-11
1.32e+00,8.52e-20,-5.23e-20,-1.93e-18,8.75e-01,-9.21e-20,-2.15e-18,2.13e-20,8.81e-01,4.38e+00,9.91e-03,4.12e-02,6.55e-03,-5.90e-11,1.59e-02,2.74e-02,1.60e-02,-2.15e-11
1.34e+00,2.27e-19,-1.37e-19,-2.61e-18,8.67e-01,-1.19e-19,-1.59e-18,-1.06e-20,8.73e-01,4.65e+00,1.13e-02,4.51e-02,7.31e-03,-8.45e-10,1.70e-02,2.92e-02,1.71e-02,-4.84e-11
1.37e+00,6.25e-19,-2.98e-19,-1.13e-18,8.60e-01,5.75e-19,-9.09e-18,6.42e-19,8.66e-01,4.90e+00,1.29e-02,4.92e-02,8.13e-03,-1.08e-08,1.81e-02,3.10e-02,1.82e-02,-1.30e-08
1.39e+00,2.15e-18,-4.25e-18,-2.61e-18,8.53e-01,3.59e-20,-1.05e-17,-2.96e-18,8.60e-01,5.16e+00,1.47e-02,5.33e-02,8.98e-03,-5.00e-09,1.91e-02,3.27e-02,1.92e-02,-7.92e-09
1.42e+00,2.18e-18,-4.37e-18,-2.61e-18,8.46e-01,7.27e-19,-1.03e-17,-3.30e-18,8.53e-01,5.40e+00,1.66e-02,5.75e-02,9.87e-03,-5.51e-09,2.00e-02,3.44e-02,2.02e-02,-5.64e-09
1.44e+00,-4.26e-19,-8.48e-18,-4.31e-18,8.39e-01,-2.94e-18,-1.39e-17,-4.19e-19,8.46e-01,5.64e+00,1.86e-02,6.17e-02,1.07e-02,-4.27e-10,2.09e-02,3.60e-02,2.11e-02,-6.71e-10
1.47e+00,-3.69e-19,-8.55e-18,-5.34e-18,8.32e-01,-1.04e-18,-1.88e-17,-1.81e-19,8.40e-01,5.87e+00,2.08e-02,6.59e-02,1.17e-02,-1.71e-09,2.17e-02,3.75e-02,2.19e-02,-2.04e-09
