F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,1.91e-19,-3.35e-18,5.74e-18,9.55e-01,2.42e-18,-9.83e-18,-4.00e-18,9.58e-01,1.24e+00,-4.34e-03,-5.41e-03,-4.33e-03,-2.50e-11,-1.17e-03,-5.40e-03,-1.18e-03,-2.53e-11
1.20e+00,-1.16e-17,-1.28e-17,8.64e-18,9.18e-01,-2.48e-20,-4.43e-18,-6.80e-18,9.23e-01,2.26e+00,-9.83e-03,-1.15e-02,-9.76e-03,-3.43e-10,-2.10e-03,-1.14e-02,-2.11e-03,-2.61e-10
1.30e+00,-4.02e-18,-6.81e-18,1.39e-17,8.88e-01,1.51e-18,-5.22e-18,-5.29e-18,8.95e-01,3.13e+00,-1.61e-02,-1.82e-02,-1.59e-02,-9.06e-10,-2.94e-03,-1.80e-02,-2.97e-03,-7.18e-10
1.40e+00,6.96e-19,-1.68e-17,2.22e-17,8.63e-01,9.98e-19,-3.40e-18,-7.26e-18,8.71e-01,3.91e+00,-2.29e-02,-2.55e-02,-2.25e-02,-1.54e-09,-3.85e-03,-2.51e-02,-3.88e-03,-1.35e-09
1.50e+00,3.14e-17,-2.68e-17,4.00e-17,8.41e-01,-4.36e-18,-1.27e-17,-1.06e-17,8.51e-01,4.63e+00,-3.02e-02,-3.33e-02,-2.95e-02,-2.59e-09,-4.87e-03,-3.26e-02,-4.91e-03,-2.63e-09
1.60e+00,2.96e-17,-4.91e-17,4.90e-17,8.24e-01,-8.52e-19,1.81e-18,-1.17e-17,8.35e-01,5.30e+00,-3.78e-02,-4.18e-02,-3.67e-02,-4.34e-09,-6.02e-03,-4.07e-02,-6.07e-03,-5.03e-09
1.70e+00,1.56e-17,-5.81e-17,4.64e-17,8.10e-01,3.11e-18,1.72e-17,7.53e-19,8.22e-01,5.93e+00,-4.56e-02,-5.09e-02,-4.40e-02,-6.96e-09,-7.25e-03,-4.93e-02,-7.29e-03,-8.56e-09
1.80e+00,1.77e-17,-5.00e-17,3.93e-17,7.99e-01,5.88e-18,5.45e-18,2.35e-18,8.12e-01,6.54e+00,-5.37e-02,-6.08e-02,-5.15e-02,-1.15e-08,-8.46e-03,-5.84e-02,-8.46e-03,-1.45e-08
1.90e+00,-5.79e-18,-6.18e-17,3.34e-17,7.90e-01,1.59e-18,-1.27e-17,1.52e-17,8.05e-01,7.12e+00,-6.20e-02,-7.13e-02,-5.90e-02,-2.25e-08,-9.47e-03,-6.81e-02,-9.41e-03,-3.00e-08
2.00e+00,1.54e-17,-3.18e-17,9.49e-18,7.85e-01,1.95e-17,-1.09e-17,2.94e-17,8.01e-01,7.69e+00,-7.04e-02,-8.25e-02,-6.66e-02,-5.89e-08,-1.01e-02,-7.83e-02,-9.94e-03,-8.55e-08
