F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,1.45e-19,-5.13e-20,3.69e-19,9.89e-01,-1.19e-19,-5.54e-19,2.04e-20,9.88e-01,4.77e-01,6.01e-05,1.93e-03,5.80e-05,-1.57e-10,-2.59e-04,1.86e-03,-2.59e-04,-5.37e-11
1.04e+00,2.16e-19,-7.21e-21,1.42e-19,9.78e-01,-1.46e-19,-1.10e-18,-6.39e-20,9.77e-01,9.34e-01,5.47e-05,3.67e-03,5.10e-05,1.76e-11,-4.28e-04,3.42e-03,-4.27e-04,3.53e-11
1.07e+00,4.19e-19,-1.40e-19,-9.66e-19,9.68e-01,-1.44e-19,-1.25e-18,3.55e-21,9.66e-01,1.37e+00,-9.87e-06,5.24e-03,-8.89e-06,-2.24e-10,-5.20e-04,4.71e-03,-5.19e-04,-2.35e-10
1.09e+00,6.10e-19,-2.50e-19,-1.07e-18,9.58e-01,-1.62e-19,-2.18e-18,1.42e-20,9.55e-01,1.79e+00,-1.26e-04,6.65e-03,-1.10e-04,-1.50e-10,-5.49e-04,5.78e-03,-5.48e-04,-1.33e-10
1.12e+00,8.88e-19,-4.70e-19,-9.09e-19,9.48e-01,-1.57e-19,-1.96e-18,4.26e-20,9.45e-01,2.19e+00,-2.88e-04,7.89e-03,-2.42e-04,-1.82e-10,-5.27e-04,6.63e-03,-5.25e-04,-1.38e-10
1.14e+00,1.17e-18,-3.57e-19,-1.47e-18,9.39e-01,-2.31e-19,-2.84e-18,8.16e-20,9.36e-01,2.58e+00,-4.86e-04,8.98e-03,-3.97e-04,-1.45e-10,-4.64e-04,7.31e-03,-4.62e-04,-1.20e-10
1.17e+00,1.25e-18,-2.88e-19,-1.13e-18,9.30e-01,-2.11e-19,-2.98e-18,8.52e-20,9.26e-01,2.96e+00,-7.16e-04,9.92e-03,-5.67e-04,2.85e-10,-3.68e-04,7.82e-03,-3.67e-04,2.77e-10
1.19e+00,4.54e-19,-2.72e-19,-9.09e-19,9.22e-01,-1.66e-19,-3.04e-18,1.42e-19,9.17e-01,3.32e+00,-9.68e-04,1.07e-02,-7.44e-04,9.81e-12,-2.49e-04,8.20e-03,-2.48e-04,1.03e-12
1.22e+00,5.54e-19,-1.33e-19,-1.93e-18,9.13e-01,-1.18e-19,-3.38e-18,2.98e-19,9.08e-01,3.67e+00,-1.23e-03,1.14e-02,-9.24e-04,-4.82e-10,-1.14e-04,8.45e-03,-1.13e-04,-4.83e-10
1.24e+00,-2.27e-19,-4.44e-19,-1.70e-18,9.05e-01,-8.75e-20,-3.69e-18,3.48e-19,9.00e-01,4.02e+00,-1.52e-03,1.19e-02,-1.10e-03,-5.87e-11,3.10e-05,8.60e-03,3.08e-05,-5.32e-11
1.27e+00,-3.55e-19,-5.12e-19,-3.40e-19,8.97e-01,-1.38e-19,-3.75e-18,2.27e-19,8.92e-01,4.35e+00,-1.80e-03,1.23e-02,-1.27e-03,-3.58e-10,1.80e-04,8.66e-03,1.79e-04,-3.50e-10
1.29e+00,-6.81e-19,-2.89e-19,-4.54e-19,8.90e-01,-1.51e-19,-3.40e-18,3.83e-19,8.84e-01,4.67e+00,-2.10e-03,1.27e-02,-1.44e-03,-1.31e-08,3.28e-04,8.64e-03,3.26e-04,-1.02e-08
1.32e+00,-3.69e-19,-1.07e-19,-3.40e-19,8.82e-01,-3.04e-19,-2.61e-18,2.84e-20,8.76e-01,4.98e+00,-2.40e-03,1.29e-02,-1.60e-03,-2.79e-11,4.72e-04,8.56e-03,4.68e-04,-2.82e-11
1.34e+00,1.56e-19,-2.29e-19,-3.40e-19,8.75e-01,-3.18e-19,-3.09e-18,1.77e-19,8.69e-01,5.29e+00,-2.72e-03,1.31e-02,-1.76e-03,-1.82e-11,6.04e-04,8.43e-03,6.00e-04,-1.21e-11
1.37e+00,8.95e-19,1.70e-19,1.13e-19,8.68e-01,-3.72e-19,-4.43e-18,-2.84e-19,8.61e-01,5.59e+00,-3.00e-03,1.32e-02,-1.89e-03,-3.55e-10,7.34e-04,8.27e-03,7.28e-04,-3.05e-10
1.39e+00,6.81e-19,3.43e-19,-7.95e-19,8.61e-01,1.60e-19,-4.14e-18,2.55e-19,8.54e-01,5.88e+00,-3.28e-03,1.32e-02,-2.02e-03,-5.53e-12,8.54e-04,8.08e-03,8.48e-04,-6.46e-12
1.42e+00,-3.69e-19,7.01e-20,-3.06e-18,8.55e-01,-5.26e-19,-2.81e-18,9.16e-19,8.47e-01,6.16e+00,-3.61e-03,1.31e-02,-2.17e-03,-2.27e-09,9.44e-04,7.83e-03,9.36e-04,-2.91e-09
1.44e+00,-1.13e-19,-2.46e-19,-3.63e-18,8.48e-01,3.70e-19,1.70e-19,4.12e-19,8.41e-01,6.44e+00,-3.97e-03,1.30e-02,-2.32e-03,-8.82e-10,9.91e-04,7.57e-03,9.82e-04,-1.30e-09
