F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,4.16e-19,-2.45e-20,2.06e-19,9.89e-01,-9.07e-21,2.84e-19,1.62e-19,9.88e-01,5.03e-01,-2.88e-03,-7.01e-05,-2.78e-03,-1.65e-10,1.26e-03,-6.76e-05,1.25e-03,-2.55e-11
1.04e+00,7.61e-19,3.40e-20,1.77e-19,9.78e-01,2.57e-20,4.54e-19,1.59e-20,9.77e-01,9.83e-01,-5.71e-03,-3.32e-04,-5.32e-03,-5.58e-11,2.31e-03,-3.09e-04,2.31e-03,-3.43e-11
1.07e+00,9.09e-19,1.95e-20,5.11e-19,9.68e-01,1.53e-20,2.27e-19,-8.16e-20,9.66e-01,1.44e+00,-8.47e-03,-7.81e-04,-7.64e-03,-2.82e-10,3.18e-03,-7.02e-04,3.17e-03,-2.17e-10
1.09e+00,5.82e-19,9.76e-21,9.66e-19,9.58e-01,-2.13e-20,9.09e-19,1.77e-20,9.55e-01,1.88e+00,-1.11e-02,-1.41e-03,-9.74e-03,-2.69e-10,3.85e-03,-1.22e-03,3.84e-03,-3.11e-10
1.12e+00,2.55e-19,-9.32e-21,9.94e-19,9.49e-01,-7.21e-21,1.13e-18,2.84e-20,9.45e-01,2.30e+00,-1.37e-02,-2.21e-03,-1.16e-02,-5.31e-10,4.34e-03,-1.86e-03,4.32e-03,-6.08e-10
1.14e+00,1.56e-19,4.83e-20,9.09e-19,9.40e-01,-1.55e-21,1.36e-18,1.42e-20,9.35e-01,2.71e+00,-1.63e-02,-3.17e-03,-1.33e-02,1.86e-10,4.65e-03,-2.58e-03,4.63e-03,2.79e-10
1.17e+00,9.87e-19,-2.02e-19,7.95e-19,9.31e-01,-1.10e-19,1.36e-18,-6.39e-20,9.26e-01,3.11e+00,-1.87e-02,-4.29e-03,-1.49e-02,1.98e-10,4.80e-03,-3.38e-03,4.77e-03,1.61e-10
1.19e+00,1.30e-18,1.47e-19,9.94e-19,9.23e-01,-1.54e-19,2.27e-18,-1.84e-19,9.17e-01,3.49e+00,-2.11e-02,-5.56e-03,-1.62e-02,-1.46e-10,4.78e-03,-4.25e-03,4.75e-03,-1.41e-10
1.22e+00,1.49e-18,3.16e-19,8.24e-19,9.15e-01,-1.26e-19,1.81e-18,-1.63e-19,9.08e-01,3.86e+00,-2.34e-02,-6.95e-03,-1.75e-02,-5.66e-10,4.61e-03,-5.16e-03,4.58e-03,-5.63e-10
1.24e+00,1.49e-18,5.37e-19,6.81e-19,9.07e-01,-1.78e-19,2.72e-18,-2.34e-19,8.99e-01,4.21e+00,-2.56e-02,-8.47e-03,-1.86e-02,3.69e-11,4.30e-03,-6.10e-03,4.27e-03,1.70e-11
1.27e+00,1.73e-18,4.51e-19,1.36e-18,8.99e-01,-1.38e-19,3.63e-18,-2.41e-19,8.91e-01,4.56e+00,-2.78e-02,-1.01e-02,-1.96e-02,6.84e-11,3.86e-03,-7.06e-03,3.83e-03,5.08e-11
1.29e+00,1.53e-18,3.64e-19,1.13e-18,8.91e-01,2.73e-19,4.54e-18,4.26e-20,8.83e-01,4.90e+00,-2.98e-02,-1.18e-02,-2.04e-02,4.01e-09,3.26e-03,-8.06e-03,3.23e-03,1.89e-09
1.32e+00,8.45e-19,3.25e-19,-5.96e-19,8.84e-01,9.82e-19,9.09e-19,3.40e-19,8.75e-01,5.22e+00,-3.17e-02,-1.37e-02,-2.11e-02,-7.39e-15,2.43e-03,-9.10e-03,2.41e-03,1.62e-13
1.34e+00,1.56e-18,2.78e-19,6.25e-19,8.77e-01,9.83e-19,9.09e-19,1.13e-19,8.68e-01,5.54e+00,-3.32e-02,-1.57e-02,-2.16e-02,-1.18e-09,1.35e-03,-1.01e-02,1.33e-03,-1.21e-09
1.37e+00,2.07e-18,7.87e-19,-4.54e-19,8.70e-01,8.57e-19,0.00e+00,-2.69e-19,8.60e-01,5.85e+00,-3.46e-02,-1.78e-02,-2.19e-02,-6.13e-11,-3.62e-05,-1.11e-02,-3.58e-05,-6.70e-11
1.39e+00,3.15e-18,2.11e-18,-1.25e-18,8.63e-01,-4.54e-19,9.09e-19,-9.66e-19,8.53e-01,6.15e+00,-3.60e-02,-2.00e-02,-2.22e-02,-9.13e-11,-1.66e-03,-1.22e-02,-1.64e-03,-1.12e-10
1.42e+00,1.54e-18,2.96e-18,-3.97e-18,8.57e-01,-3.09e-19,0.00e+00,-7.24e-19,8.46e-01,6.44e+00,-3.74e-02,-2.22e-02,-2.25e-02,-8.75e-09,-3.40e-03,-1.31e-02,-3.35e-03,-9.21e-09
1.44e+00,2.35e-18,4.69e-18,-4.77e-18,8.51e-01,-2.80e-19,-1.81e-18,-2.47e-18,8.40e-01,6.72e+00,-3.89e-02,-2.44e-02,-2.28e-02,-4.82e-10,-5.20e-03,-1.41e-02,-5.13e-03,-1.34e-09
1.47e+00,1.02e-18,4.50e-18,-3.92e-18,8.45e-01,-7.47e-19,-9.09e-19,-1.90e-18,8.33e-01,7.00e+00,-4.05e-02,-2.65e-02,-2.32e-02,1.33e-10,-6.96e-03,-1.50e-02,-6.86e-03,1.39e-10
