F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-1.95e-17,-1.31e-17,-7.75e-18,9.56e-01,-4.63e-18,3.47e-17,-2.59e-18,9.56e-01,1.08e+00,2.47e-04,-1.15e-03,2.48e-04,-1.21e-09,6.44e-03,-1.14e-03,6.45e-03,-1.26e-09
