F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,1.36e-19,3.87e-20,6.39e-20,9.88e-01,1.46e-20,-5.54e-19,8.68e-20,9.88e-01,4.14e-01,-6.01e-04,-2.64e-03,-5.80e-04,6.72e-11,5.34e-03,-2.54e-03,5.34e-03,1.18e-10
1.04e+00,4.54e-19,2.91e-20,-1.56e-19,9.78e-01,-2.53e-20,-2.84e-20,9.67e-20,9.76e-01,8.09e-01,-1.09e-03,-5.46e-03,-1.02e-03,-1.97e-11,1.05e-02,-5.08e-03,1.05e-02,3.16e-11
1.07e+00,5.25e-19,-1.03e-20,0.00e+00,9.67e-01,-4.86e-20,-2.27e-19,1.01e-19,9.66e-01,1.18e+00,-1.47e-03,-8.46e-03,-1.32e-03,-1.20e-10,1.57e-02,-7.60e-03,1.56e-02,-6.20e-11
1.09e+00,1.70e-19,-1.08e-19,-5.68e-20,9.57e-01,-6.06e-20,-4.54e-19,8.16e-20,9.55e-01,1.54e+00,-1.74e-03,-1.16e-02,-1.51e-03,-1.09e-10,2.07e-02,-1.01e-02,2.06e-02,-8.99e-11
1.12e+00,1.84e-19,-1.10e-19,1.13e-19,9.48e-01,-8.30e-20,-5.11e-19,-3.55e-21,9.45e-01,1.89e+00,-1.90e-03,-1.50e-02,-1.60e-03,1.59e-10,2.55e-02,-1.26e-02,2.54e-02,1.95e-10
1.14e+00,8.66e-19,-9.45e-20,0.00e+00,9.38e-01,-7.03e-20,-7.38e-19,-1.18e-19,9.35e-01,2.22e+00,-1.94e-03,-1.85e-02,-1.58e-03,2.56e-10,3.02e-02,-1.51e-02,3.01e-02,2.63e-10
1.17e+00,7.24e-19,-1.30e-20,4.54e-19,9.29e-01,-1.86e-20,-8.52e-19,1.33e-20,9.25e-01,2.54e+00,-1.88e-03,-2.23e-02,-1.49e-03,-1.71e-10,3.48e-02,-1.75e-02,3.47e-02,-1.80e-10
1.19e+00,3.69e-19,5.77e-21,1.13e-19,9.21e-01,-1.39e-20,-9.09e-19,-2.16e-19,9.16e-01,2.85e+00,-1.72e-03,-2.62e-02,-1.32e-03,-1.58e-11,3.92e-02,-2.00e-02,3.91e-02,-1.40e-11
1.22e+00,1.84e-19,-3.66e-20,6.81e-19,9.12e-01,-1.08e-19,-1.42e-18,-3.35e-19,9.07e-01,3.15e+00,-1.46e-03,-3.03e-02,-1.09e-03,-1.94e-09,4.35e-02,-2.25e-02,4.33e-02,-1.26e-09
1.24e+00,-1.98e-19,-2.13e-20,1.36e-18,9.04e-01,-1.63e-19,-1.59e-18,-2.53e-19,8.99e-01,3.44e+00,-1.12e-03,-3.46e-02,-8.16e-04,-2.72e-10,4.76e-02,-2.49e-02,4.74e-02,-2.15e-10
1.27e+00,4.26e-19,-8.92e-20,9.09e-19,8.96e-01,-2.61e-19,-2.55e-18,-3.81e-19,8.90e-01,3.72e+00,-7.11e-04,-3.91e-02,-5.00e-04,-1.62e-09,5.16e-02,-2.73e-02,5.12e-02,-1.05e-09
1.29e+00,7.10e-19,1.74e-19,-4.54e-19,8.88e-01,-2.03e-19,-2.84e-18,-3.49e-19,8.82e-01,3.99e+00,-2.20e-04,-4.37e-02,-1.50e-04,-1.16e-10,5.54e-02,-2.96e-02,5.50e-02,-9.01e-11
1.32e+00,-1.42e-19,4.98e-19,2.27e-19,8.81e-01,6.66e-21,-2.50e-18,-2.00e-19,8.74e-01,4.25e+00,3.63e-04,-4.84e-02,2.41e-04,-8.93e-10,5.89e-02,-3.20e-02,5.85e-02,-8.07e-10
1.34e+00,-9.66e-19,5.94e-19,-6.81e-19,8.74e-01,4.88e-20,-1.59e-18,-7.17e-19,8.67e-01,4.51e+00,1.04e-03,-5.33e-02,6.73e-04,7.64e-12,6.24e-02,-3.42e-02,6.19e-02,1.21e-11
1.37e+00,-2.01e-18,1.18e-18,9.09e-19,8.67e-01,1.37e-19,-5.68e-19,-1.44e-18,8.59e-01,4.76e+00,1.79e-03,-5.84e-02,1.13e-03,-2.96e-10,6.56e-02,-3.65e-02,6.50e-02,-6.29e-10
1.39e+00,-7.67e-19,1.96e-18,1.36e-18,8.60e-01,-1.99e-19,-1.36e-18,-2.23e-18,8.52e-01,5.01e+00,2.61e-03,-6.35e-02,1.60e-03,-2.15e-09,6.86e-02,-3.87e-02,6.80e-02,-4.52e-09
1.42e+00,-2.10e-18,2.30e-18,4.54e-19,8.53e-01,-2.41e-19,4.54e-19,-2.60e-18,8.45e-01,5.24e+00,3.48e-03,-6.89e-02,2.08e-03,-1.28e-11,7.15e-02,-4.09e-02,7.09e-02,-1.33e-11
1.44e+00,-2.10e-18,1.41e-18,-2.72e-18,8.47e-01,-6.85e-19,0.00e+00,-5.18e-18,8.38e-01,5.48e+00,4.45e-03,-7.44e-02,2.60e-03,1.98e-09,7.40e-02,-4.30e-02,7.33e-02,2.64e-10
1.47e+00,-1.44e-18,1.38e-18,-2.27e-18,8.40e-01,-6.52e-19,2.27e-19,-5.53e-18,8.32e-01,5.70e+00,5.61e-03,-8.01e-02,3.19e-03,-4.95e-12,7.58e-02,-4.52e-02,7.50e-02,-6.58e-12
1.49e+00,-1.70e-18,1.03e-18,-2.72e-18,8.34e-01,1.50e-20,9.09e-19,-5.26e-18,8.25e-01,5.92e+00,6.78e-03,-8.58e-02,3.77e-03,-7.13e-10,7.72e-02,-4.72e-02,7.64e-02,-3.19e-10
1.52e+00,-1.53e-18,4.71e-19,-2.72e-18,8.28e-01,2.09e-19,9.09e-19,-3.87e-18,8.19e-01,6.14e+00,7.85e-03,-9.15e-02,4.26e-03,-2.88e-10,7.85e-02,-4.92e-02,7.76e-02,-8.53e-10
1.54e+00,-1.87e-18,6.18e-19,-2.27e-18,8.22e-01,3.17e-19,1.36e-18,-4.57e-18,8.13e-01,6.35e+00,8.81e-03,-9.72e-02,4.68e-03,-3.07e-10,7.95e-02,-5.10e-02,7.86e-02,-2.56e-10
1.57e+00,-9.66e-19,1.39e-19,-4.54e-18,8.17e-01,1.00e-18,1.36e-18,-4.02e-18,8.07e-01,6.56e+00,9.63e-03,-1.03e-01,4.99e-03,-1.12e-10,8.05e-02,-5.28e-02,7.95e-02,-1.93e-10
